101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.182000		0.240000		-0.153828
0.183000		0.240000		-0.153661
0.184000		0.240000		-0.153503
0.185000		0.240000		-0.153354
0.186000		0.240000		-0.153214
0.187000		0.240000		-0.153084
0.188000		0.240000		-0.152961
0.189000		0.240000		-0.152848
0.190000		0.240000		-0.152742
0.191000		0.240000		-0.152645
0.192000		0.240000		-0.152555
0.193000		0.240000		-0.152473
0.194000		0.240000		-0.152399
0.195000		0.240000		-0.152332
0.196000		0.240000		-0.152273
0.197000		0.240000		-0.152220
0.198000		0.240000		-0.152174
0.199000		0.240000		-0.152135
0.200000		0.240000		-0.152103
0.100000		0.250000		-0.213429
0.101000		0.250000		-0.212256
0.102000		0.250000		-0.211080
0.103000		0.250000		-0.209903
0.104000		0.250000		-0.208726
0.105000		0.250000		-0.207549
0.106000		0.250000		-0.206374
0.107000		0.250000		-0.205203
0.108000		0.250000		-0.204035
0.109000		0.250000		-0.202872
0.110000		0.250000		-0.201714
0.111000		0.250000		-0.200563
0.112000		0.250000		-0.199420
0.113000		0.250000		-0.198285
0.114000		0.250000		-0.197158
0.115000		0.250000		-0.196042
0.116000		0.250000		-0.194935
0.117000		0.250000		-0.193839
0.118000		0.250000		-0.192755
0.119000		0.250000		-0.191682
0.120000		0.250000		-0.190622
0.121000		0.250000		-0.189575
0.122000		0.250000		-0.188541
0.123000		0.250000		-0.187521
0.124000		0.250000		-0.186515
0.125000		0.250000		-0.185523
0.126000		0.250000		-0.184546
0.127000		0.250000		-0.183584
0.128000		0.250000		-0.182638
0.129000		0.250000		-0.181707
0.130000		0.250000		-0.180792
0.131000		0.250000		-0.179893
0.132000		0.250000		-0.179010
0.133000		0.250000		-0.178143
0.134000		0.250000		-0.177293
0.135000		0.250000		-0.176459
0.136000		0.250000		-0.175641
0.137000		0.250000		-0.174841
0.138000		0.250000		-0.174057
0.139000		0.250000		-0.173289
0.140000		0.250000		-0.172539
0.141000		0.250000		-0.171805
0.142000		0.250000		-0.171088
0.143000		0.250000		-0.170387
0.144000		0.250000		-0.169703
0.145000		0.250000		-0.169035
0.146000		0.250000		-0.168384
0.147000		0.250000		-0.167749
0.148000		0.250000		-0.167130
0.149000		0.250000		-0.166527
0.150000		0.250000		-0.165940
0.151000		0.250000		-0.165369
0.152000		0.250000		-0.164814
0.153000		0.250000		-0.164274
0.154000		0.250000		-0.163750
0.155000		0.250000		-0.163240
0.156000		0.250000		-0.162746
0.157000		0.250000		-0.162266
0.158000		0.250000		-0.161801
0.159000		0.250000		-0.161351
0.160000		0.250000		-0.160914
0.161000		0.250000		-0.160492
0.162000		0.250000		-0.160083
0.163000		0.250000		-0.159689
0.164000		0.250000		-0.159307
0.165000		0.250000		-0.158939
0.166000		0.250000		-0.158584
0.167000		0.250000		-0.158241
0.168000		0.250000		-0.157911
0.169000		0.250000		-0.157594
0.170000		0.250000		-0.157288
0.171000		0.250000		-0.156995
0.172000		0.250000		-0.156713
0.173000		0.250000		-0.156443
0.174000		0.250000		-0.156184
0.175000		0.250000		-0.155936
0.176000		0.250000		-0.155699
0.177000		0.250000		-0.155473
0.178000		0.250000		-0.155257
0.179000		0.250000		-0.155051
0.180000		0.250000		-0.154856
0.181000		0.250000		-0.154670
0.182000		0.250000		-0.154494
0.183000		0.250000		-0.154328
0.184000		0.250000		-0.154170
0.185000		0.250000		-0.154022
0.186000		0.250000		-0.153883
0.187000		0.250000		-0.153752
0.188000		0.250000		-0.153630
0.189000		0.250000		-0.153517
0.190000		0.250000		-0.153411
0.191000		0.250000		-0.153313
0.192000		0.250000		-0.153224
0.193000		0.250000		-0.153142
0.194000		0.250000		-0.153067
0.195000		0.250000		-0.153000
0.196000		0.250000		-0.152940
0.197000		0.250000		-0.152886
0.198000		0.250000		-0.152840
0.199000		0.250000		-0.152800
0.200000		0.250000		-0.152767
0.100000		0.260000		-0.213511
0.101000		0.260000		-0.212344
0.102000		0.260000		-0.211176
0.103000		0.260000		-0.210006
0.104000		0.260000		-0.208836
0.105000		0.260000		-0.207667
0.106000		0.260000		-0.206501
0.107000		0.260000		-0.205337
0.108000		0.260000		-0.204178
0.109000		0.260000		-0.203024
0.110000		0.260000		-0.201875
0.111000		0.260000		-0.200734
0.112000		0.260000		-0.199600
0.113000		0.260000		-0.198474
0.114000		0.260000		-0.197358
0.115000		0.260000		-0.196251
0.116000		0.260000		-0.195154
0.117000		0.260000		-0.194069
0.118000		0.260000		-0.192994
0.119000		0.260000		-0.191932
0.120000		0.260000		-0.190883
0.121000		0.260000		-0.189846
0.122000		0.260000		-0.188822
0.123000		0.260000		-0.187813
0.124000		0.260000		-0.186817
0.125000		0.260000		-0.185836
0.126000		0.260000		-0.184870
0.127000		0.260000		-0.183919
0.128000		0.260000		-0.182983
0.129000		0.260000		-0.182062
0.130000		0.260000		-0.181157
0.131000		0.260000		-0.180269
0.132000		0.260000		-0.179396
0.133000		0.260000		-0.178539
0.134000		0.260000		-0.177699
0.135000		0.260000		-0.176874
0.136000		0.260000		-0.176067
0.137000		0.260000		-0.175276
0.138000		0.260000		-0.174501
0.139000		0.260000		-0.173743
0.140000		0.260000		-0.173001
0.141000		0.260000		-0.172276
0.142000		0.260000		-0.171568
0.143000		0.260000		-0.170875
0.144000		0.260000		-0.170199
0.145000		0.260000		-0.169540
0.146000		0.260000		-0.168896
0.147000		0.260000		-0.168269
0.148000		0.260000		-0.167658
0.149000		0.260000		-0.167062
0.150000		0.260000		-0.166483
0.151000		0.260000		-0.165918
0.152000		0.260000		-0.165370
0.153000		0.260000		-0.164836
0.154000		0.260000		-0.164318
0.155000		0.260000		-0.163815
0.156000		0.260000		-0.163326
0.157000		0.260000		-0.162852
0.158000		0.260000		-0.162392
0.159000		0.260000		-0.161947
0.160000		0.260000		-0.161516
0.161000		0.260000		-0.161098
0.162000		0.260000		-0.160694
0.163000		0.260000		-0.160304
0.164000		0.260000		-0.159927
0.165000		0.260000		-0.159563
0.166000		0.260000		-0.159211
0.167000		0.260000		-0.158872
0.168000		0.260000		-0.158546
0.169000		0.260000		-0.158232
0.170000		0.260000		-0.157929
0.171000		0.260000		-0.157639
0.172000		0.260000		-0.157360
0.173000		0.260000		-0.157093
0.174000		0.260000		-0.156836
0.175000		0.260000		-0.156591
0.176000		0.260000		-0.156356
0.177000		0.260000		-0.156132
0.178000		0.260000		-0.155918
0.179000		0.260000		-0.155714
0.180000		0.260000		-0.155520
0.181000		0.260000		-0.155336
0.182000		0.260000		-0.155161
0.183000		0.260000		-0.154996
0.184000		0.260000		-0.154840
0.185000		0.260000		-0.154693
0.186000		0.260000		-0.154554
0.187000		0.260000		-0.154424
0.188000		0.260000		-0.154303
0.189000		0.260000		-0.154190
0.190000		0.260000		-0.154085
0.191000		0.260000		-0.153988
0.192000		0.260000		-0.153898
0.193000		0.260000		-0.153816
0.194000		0.260000		-0.153742
0.195000		0.260000		-0.153674
0.196000		0.260000		-0.153614
0.197000		0.260000		-0.153561
0.198000		0.260000		-0.153514
0.199000		0.260000		-0.153474
0.200000		0.260000		-0.153441
0.100000		0.270000		-0.213577
0.101000		0.270000		-0.212416
0.102000		0.270000		-0.211254
0.103000		0.270000		-0.210091
0.104000		0.270000		-0.208928
0.105000		0.270000		-0.207766
0.106000		0.270000		-0.206607
0.107000		0.270000		-0.205451
0.108000		0.270000		-0.204300
0.109000		0.270000		-0.203154
0.110000		0.270000		-0.202014
0.111000		0.270000		-0.200881
0.112000		0.270000		-0.199756
0.113000		0.270000		-0.198640
0.114000		0.270000		-0.197533
0.115000		0.270000		-0.196435
0.116000		0.270000		-0.195348
0.117000		0.270000		-0.194272
0.118000		0.270000		-0.193208
0.119000		0.270000		-0.192156
0.120000		0.270000		-0.191117
0.121000		0.270000		-0.190090
0.122000		0.270000		-0.189077
0.123000		0.270000		-0.188078
0.124000		0.270000		-0.187093
0.125000		0.270000		-0.186122
0.126000		0.270000		-0.185167
0.127000		0.270000		-0.184226
0.128000		0.270000		-0.183300
0.129000		0.270000		-0.182390
0.130000		0.270000		-0.181496
0.131000		0.270000		-0.180617
0.132000		0.270000		-0.179755
0.133000		0.270000		-0.178908
0.134000		0.270000		-0.178078
0.135000		0.270000		-0.177264
0.136000		0.270000		-0.176466
0.137000		0.270000		-0.175685
0.138000		0.270000		-0.174920
0.139000		0.270000		-0.174171
0.140000		0.270000		-0.173439
0.141000		0.270000		-0.172723
0.142000		0.270000		-0.172023
0.143000		0.270000		-0.171340
0.144000		0.270000		-0.170673
0.145000		0.270000		-0.170022
0.146000		0.270000		-0.169387
0.147000		0.270000		-0.168768
0.148000		0.270000		-0.168164
0.149000		0.270000		-0.167577
0.150000		0.270000		-0.167005
0.151000		0.270000		-0.166448
0.152000		0.270000		-0.165906
0.153000		0.270000		-0.165380
0.154000		0.270000		-0.164868
0.155000		0.270000		-0.164372
0.156000		0.270000		-0.163890
0.157000		0.270000		-0.163422
0.158000		0.270000		-0.162968
0.159000		0.270000		-0.162529
0.160000		0.270000		-0.162103
0.161000		0.270000		-0.161691
0.162000		0.270000		-0.161292
0.163000		0.270000		-0.160907
0.164000		0.270000		-0.160535
0.165000		0.270000		-0.160175
0.166000		0.270000		-0.159828
0.167000		0.270000		-0.159494
0.168000		0.270000		-0.159172
0.169000		0.270000		-0.158861
0.170000		0.270000		-0.158563
0.171000		0.270000		-0.158276
0.172000		0.270000		-0.158001
0.173000		0.270000		-0.157736
0.174000		0.270000		-0.157483
0.175000		0.270000		-0.157240
0.176000		0.270000		-0.157009
0.177000		0.270000		-0.156787
0.178000		0.270000		-0.156576
0.179000		0.270000		-0.156374
0.180000		0.270000		-0.156182
0.181000		0.270000		-0.156000
0.182000		0.270000		-0.155828
0.183000		0.270000		-0.155664
0.184000		0.270000		-0.155510
0.185000		0.270000		-0.155364
0.186000		0.270000		-0.155227
0.187000		0.270000		-0.155099
0.188000		0.270000		-0.154978
0.189000		0.270000		-0.154866
0.190000		0.270000		-0.154762
0.191000		0.270000		-0.154666
0.192000		0.270000		-0.154577
0.193000		0.270000		-0.154496
0.194000		0.270000		-0.154422
0.195000		0.270000		-0.154355
0.196000		0.270000		-0.154295
0.197000		0.270000		-0.154242
0.198000		0.270000		-0.154196
0.199000		0.270000		-0.154156
0.200000		0.270000		-0.154122
0.100000		0.280000		-0.213627
0.101000		0.280000		-0.212473
0.102000		0.280000		-0.211316
0.103000		0.280000		-0.210158
0.104000		0.280000		-0.209002
0.105000		0.280000		-0.207847
0.106000		0.280000		-0.206694
0.107000		0.280000		-0.205546
0.108000		0.280000		-0.204402
0.109000		0.280000		-0.203263
0.110000		0.280000		-0.202131
0.111000		0.280000		-0.201007
0.112000		0.280000		-0.199890
0.113000		0.280000		-0.198782
0.114000		0.280000		-0.197684
0.115000		0.280000		-0.196596
0.116000		0.280000		-0.195518
0.117000		0.280000		-0.194452
0.118000		0.280000		-0.193397
0.119000		0.280000		-0.192355
0.120000		0.280000		-0.191325
0.121000		0.280000		-0.190309
0.122000		0.280000		-0.189306
0.123000		0.280000		-0.188317
0.124000		0.280000		-0.187342
0.125000		0.280000		-0.186382
0.126000		0.280000		-0.185436
0.127000		0.280000		-0.184506
0.128000		0.280000		-0.183591
0.129000		0.280000		-0.182691
0.130000		0.280000		-0.181807
0.131000		0.280000		-0.180939
0.132000		0.280000		-0.180087
0.133000		0.280000		-0.179251
0.134000		0.280000		-0.178431
0.135000		0.280000		-0.177627
0.136000		0.280000		-0.176839
0.137000		0.280000		-0.176068
0.138000		0.280000		-0.175313
0.139000		0.280000		-0.174574
0.140000		0.280000		-0.173851
0.141000		0.280000		-0.173145
0.142000		0.280000		-0.172455
0.143000		0.280000		-0.171781
0.144000		0.280000		-0.171123
0.145000		0.280000		-0.170481
0.146000		0.280000		-0.169855
0.147000		0.280000		-0.169244
0.148000		0.280000		-0.168649
0.149000		0.280000		-0.168070
0.150000		0.280000		-0.167506
0.151000		0.280000		-0.166957
0.152000		0.280000		-0.166424
0.153000		0.280000		-0.165905
0.154000		0.280000		-0.165401
0.155000		0.280000		-0.164911
0.156000		0.280000		-0.164436
0.157000		0.280000		-0.163975
0.158000		0.280000		-0.163528
0.159000		0.280000		-0.163095
0.160000		0.280000		-0.162676
0.161000		0.280000		-0.162270
0.162000		0.280000		-0.161877
0.163000		0.280000		-0.161497
0.164000		0.280000		-0.161130
0.165000		0.280000		-0.160776
0.166000		0.280000		-0.160434
0.167000		0.280000		-0.160105
0.168000		0.280000		-0.159787
0.169000		0.280000		-0.159482
0.170000		0.280000		-0.159188
0.171000		0.280000		-0.158905
0.172000		0.280000		-0.158634
0.173000		0.280000		-0.158373
0.174000		0.280000		-0.158124
0.175000		0.280000		-0.157885
0.176000		0.280000		-0.157656
0.177000		0.280000		-0.157438
0.178000		0.280000		-0.157229
0.179000		0.280000		-0.157031
0.180000		0.280000		-0.156842
0.181000		0.280000		-0.156663
0.182000		0.280000		-0.156492
0.183000		0.280000		-0.156331
0.184000		0.280000		-0.156179
0.185000		0.280000		-0.156035
0.186000		0.280000		-0.155900
0.187000		0.280000		-0.155774
0.188000		0.280000		-0.155655
0.189000		0.280000		-0.155545
0.190000		0.280000		-0.155442
0.191000		0.280000		-0.155347
0.192000		0.280000		-0.155259
0.193000		0.280000		-0.155179
0.194000		0.280000		-0.155106
0.195000		0.280000		-0.155040
0.196000		0.280000		-0.154981
0.197000		0.280000		-0.154929
0.198000		0.280000		-0.154883
0.199000		0.280000		-0.154844
0.200000		0.280000		-0.154811
0.100000		0.290000		-0.213663
0.101000		0.290000		-0.212513
0.102000		0.290000		-0.211361
0.103000		0.290000		-0.210209
0.104000		0.290000		-0.209058
0.105000		0.290000		-0.207909
0.106000		0.290000		-0.206763
0.107000		0.290000		-0.205621
0.108000		0.290000		-0.204484
0.109000		0.290000		-0.203353
0.110000		0.290000		-0.202228
0.111000		0.290000		-0.201111
0.112000		0.290000		-0.200002
0.113000		0.290000		-0.198903
0.114000		0.290000		-0.197813
0.115000		0.290000		-0.196733
0.116000		0.290000		-0.195665
0.117000		0.290000		-0.194607
0.118000		0.290000		-0.193562
0.119000		0.290000		-0.192529
0.120000		0.290000		-0.191509
0.121000		0.290000		-0.190502
0.122000		0.290000		-0.189509
0.123000		0.290000		-0.188530
0.124000		0.290000		-0.187566
0.125000		0.290000		-0.186616
0.126000		0.290000		-0.185680
0.127000		0.290000		-0.184760
0.128000		0.290000		-0.183856
0.129000		0.290000		-0.182966
0.130000		0.290000		-0.182093
0.131000		0.290000		-0.181235
0.132000		0.290000		-0.180393
0.133000		0.290000		-0.179568
0.134000		0.290000		-0.178758
0.135000		0.290000		-0.177964
0.136000		0.290000		-0.177187
0.137000		0.290000		-0.176426
0.138000		0.290000		-0.175681
0.139000		0.290000		-0.174952
0.140000		0.290000		-0.174240
0.141000		0.290000		-0.173543
0.142000		0.290000		-0.172863
0.143000		0.290000		-0.172198
0.144000		0.290000		-0.171550
0.145000		0.290000		-0.170917
0.146000		0.290000		-0.170300
0.147000		0.290000		-0.169699
0.148000		0.290000		-0.169113
0.149000		0.290000		-0.168542
0.150000		0.290000		-0.167987
0.151000		0.290000		-0.167446
0.152000		0.290000		-0.166921
0.153000		0.290000		-0.166410
0.154000		0.290000		-0.165914
0.155000		0.290000		-0.165432
0.156000		0.290000		-0.164965
0.157000		0.290000		-0.164511
0.158000		0.290000		-0.164071
0.159000		0.290000		-0.163645
0.160000		0.290000		-0.163233
0.161000		0.290000		-0.162833
0.162000		0.290000		-0.162447
0.163000		0.290000		-0.162074
0.164000		0.290000		-0.161713
0.165000		0.290000		-0.161365
0.166000		0.290000		-0.161029
0.167000		0.290000		-0.160705
0.168000		0.290000		-0.160393
0.169000		0.290000		-0.160092
0.170000		0.290000		-0.159803
0.171000		0.290000		-0.159525
0.172000		0.290000		-0.159258
0.173000		0.290000		-0.159002
0.174000		0.290000		-0.158757
0.175000		0.290000		-0.158522
0.176000		0.290000		-0.158298
0.177000		0.290000		-0.158083
0.178000		0.290000		-0.157879
0.179000		0.290000		-0.157683
0.180000		0.290000		-0.157498
0.181000		0.290000		-0.157322
0.182000		0.290000		-0.157154
0.183000		0.290000		-0.156996
0.184000		0.290000		-0.156847
0.185000		0.290000		-0.156706
0.186000		0.290000		-0.156573
0.187000		0.290000		-0.156449
0.188000		0.290000		-0.156333
0.189000		0.290000		-0.156224
0.190000		0.290000		-0.156123
0.191000		0.290000		-0.156030
0.192000		0.290000		-0.155944
0.193000		0.290000		-0.155866
0.194000		0.290000		-0.155794
0.195000		0.290000		-0.155730
0.196000		0.290000		-0.155672
0.197000		0.290000		-0.155621
0.198000		0.290000		-0.155576
0.199000		0.290000		-0.155538
0.200000		0.290000		-0.155505
0.100000		0.300000		-0.213685
0.101000		0.300000		-0.212538
0.102000		0.300000		-0.211391
0.103000		0.300000		-0.210244
0.104000		0.300000		-0.209098
0.105000		0.300000		-0.207954
0.106000		0.300000		-0.206814
0.107000		0.300000		-0.205677
0.108000		0.300000		-0.204547
0.109000		0.300000		-0.203422
0.110000		0.300000		-0.202304
0.111000		0.300000		-0.201195
0.112000		0.300000		-0.200094
0.113000		0.300000		-0.199002
0.114000		0.300000		-0.197920
0.115000		0.300000		-0.196848
0.116000		0.300000		-0.195788
0.117000		0.300000		-0.194740
0.118000		0.300000		-0.193703
0.119000		0.300000		-0.192679
0.120000		0.300000		-0.191669
0.121000		0.300000		-0.190672
0.122000		0.300000		-0.189688
0.123000		0.300000		-0.188719
0.124000		0.300000		-0.187764
0.125000		0.300000		-0.186824
0.126000		0.300000		-0.185899
0.127000		0.300000		-0.184989
0.128000		0.300000		-0.184095
0.129000		0.300000		-0.183216
0.130000		0.300000		-0.182353
0.131000		0.300000		-0.181506
0.132000		0.300000		-0.180674
0.133000		0.300000		-0.179859
0.134000		0.300000		-0.179060
0.135000		0.300000		-0.178277
0.136000		0.300000		-0.177510
0.137000		0.300000		-0.176759
0.138000		0.300000		-0.176024
0.139000		0.300000		-0.175306
0.140000		0.300000		-0.174604
0.141000		0.300000		-0.173917
0.142000		0.300000		-0.173247
0.143000		0.300000		-0.172592
0.144000		0.300000		-0.171954
0.145000		0.300000		-0.171331
0.146000		0.300000		-0.170723
0.147000		0.300000		-0.170131
0.148000		0.300000		-0.169555
0.149000		0.300000		-0.168993
0.150000		0.300000		-0.168447
0.151000		0.300000		-0.167915
0.152000		0.300000		-0.167399
0.153000		0.300000		-0.166897
0.154000		0.300000		-0.166409
0.155000		0.300000		-0.165935
0.156000		0.300000		-0.165476
0.157000		0.300000		-0.165030
0.158000		0.300000		-0.164598
0.159000		0.300000		-0.164180
0.160000		0.300000		-0.163774
0.161000		0.300000		-0.163382
0.162000		0.300000		-0.163003
0.163000		0.300000		-0.162636
0.164000		0.300000		-0.162282
0.165000		0.300000		-0.161940
0.166000		0.300000		-0.161610
0.167000		0.300000		-0.161293
0.168000		0.300000		-0.160986
0.169000		0.300000		-0.160692
0.170000		0.300000		-0.160408
0.171000		0.300000		-0.160136
0.172000		0.300000		-0.159874
0.173000		0.300000		-0.159623
0.174000		0.300000		-0.159383
0.175000		0.300000		-0.159153
0.176000		0.300000		-0.158933
0.177000		0.300000		-0.158722
0.178000		0.300000		-0.158522
0.179000		0.300000		-0.158331
0.180000		0.300000		-0.158149
0.181000		0.300000		-0.157977
0.182000		0.300000		-0.157813
0.183000		0.300000		-0.157658
0.184000		0.300000		-0.157512
0.185000		0.300000		-0.157374
0.186000		0.300000		-0.157245
0.187000		0.300000		-0.157123
0.188000		0.300000		-0.157010
0.189000		0.300000		-0.156904
0.190000		0.300000		-0.156805
0.191000		0.300000		-0.156714
0.192000		0.300000		-0.156631
0.193000		0.300000		-0.156554
0.194000		0.300000		-0.156485
0.195000		0.300000		-0.156422
0.196000		0.300000		-0.156366
0.197000		0.300000		-0.156316
0.198000		0.300000		-0.156273
0.199000		0.300000		-0.156236
0.200000		0.300000		-0.156205
0.100000		0.310000		-0.213692
0.101000		0.310000		-0.212549
0.102000		0.310000		-0.211406
