101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.153000		0.630000		404.455942
0.154000		0.630000		412.128578
0.155000		0.630000		419.894109
0.156000		0.630000		427.752722
0.157000		0.630000		435.704593
0.158000		0.630000		443.749879
0.159000		0.630000		451.888721
0.160000		0.630000		460.121243
0.161000		0.630000		468.447554
0.162000		0.630000		476.867749
0.163000		0.630000		485.381902
0.164000		0.630000		493.990075
0.165000		0.630000		502.692312
0.166000		0.630000		511.488643
0.167000		0.630000		520.379081
0.168000		0.630000		529.363623
0.169000		0.630000		538.442252
0.170000		0.630000		547.614935
0.171000		0.630000		556.881623
0.172000		0.630000		566.242253
0.173000		0.630000		575.696746
0.174000		0.630000		585.245008
0.175000		0.630000		594.886933
0.176000		0.630000		604.622398
0.177000		0.630000		614.451266
0.178000		0.630000		624.373386
0.179000		0.630000		634.388595
0.180000		0.630000		644.496712
0.181000		0.630000		654.697547
0.182000		0.630000		664.990894
0.183000		0.630000		675.376535
0.184000		0.630000		685.854239
0.185000		0.630000		696.423760
0.186000		0.630000		707.084844
0.187000		0.630000		717.837220
0.188000		0.630000		728.680609
0.189000		0.630000		739.614716
0.190000		0.630000		750.639238
0.191000		0.630000		761.753859
0.192000		0.630000		772.958252
0.193000		0.630000		784.252079
0.194000		0.630000		795.634992
0.195000		0.630000		807.106630
0.196000		0.630000		818.666625
0.197000		0.630000		830.314598
0.198000		0.630000		842.050158
0.199000		0.630000		853.872908
0.200000		0.630000		865.782439
0.100000		0.640000		130.433449
0.101000		0.640000		134.050083
0.102000		0.640000		137.732972
0.103000		0.640000		141.482830
0.104000		0.640000		145.300370
0.105000		0.640000		149.186303
0.106000		0.640000		153.141340
0.107000		0.640000		157.166187
0.108000		0.640000		161.261551
0.109000		0.640000		165.428134
0.110000		0.640000		169.666635
0.111000		0.640000		173.977750
0.112000		0.640000		178.362171
0.113000		0.640000		182.820585
0.114000		0.640000		187.353676
0.115000		0.640000		191.962120
0.116000		0.640000		196.646591
0.117000		0.640000		201.407755
0.118000		0.640000		206.246271
0.119000		0.640000		211.162792
0.120000		0.640000		216.157965
0.121000		0.640000		221.232427
0.122000		0.640000		226.386809
0.123000		0.640000		231.621731
0.124000		0.640000		236.937807
0.125000		0.640000		242.335639
0.126000		0.640000		247.815821
0.127000		0.640000		253.378936
0.128000		0.640000		259.025557
0.129000		0.640000		264.756244
0.130000		0.640000		270.571550
0.131000		0.640000		276.472011
0.132000		0.640000		282.458154
0.133000		0.640000		288.530494
0.134000		0.640000		294.689532
0.135000		0.640000		300.935756
0.136000		0.640000		307.269640
0.137000		0.640000		313.691646
0.138000		0.640000		320.202221
0.139000		0.640000		326.801798
0.140000		0.640000		333.490795
0.141000		0.640000		340.269616
0.142000		0.640000		347.138649
0.143000		0.640000		354.098269
0.144000		0.640000		361.148834
0.145000		0.640000		368.290685
0.146000		0.640000		375.524151
0.147000		0.640000		382.849543
0.148000		0.640000		390.267155
0.149000		0.640000		397.777268
0.150000		0.640000		405.380143
0.151000		0.640000		413.076028
0.152000		0.640000		420.865154
0.153000		0.640000		428.747733
0.154000		0.640000		436.723964
0.155000		0.640000		444.794029
0.156000		0.640000		452.958090
0.157000		0.640000		461.216297
0.158000		0.640000		469.568782
0.159000		0.640000		478.015658
0.160000		0.640000		486.557026
0.161000		0.640000		495.192967
0.162000		0.640000		503.923548
0.163000		0.640000		512.748818
0.164000		0.640000		521.668811
0.165000		0.640000		530.683545
0.166000		0.640000		539.793021
0.167000		0.640000		548.997224
0.168000		0.640000		558.296125
0.169000		0.640000		567.689678
0.170000		0.640000		577.177821
0.171000		0.640000		586.760479
0.172000		0.640000		596.437559
0.173000		0.640000		606.208955
0.174000		0.640000		616.074545
0.175000		0.640000		626.034192
0.176000		0.640000		636.087746
0.177000		0.640000		646.235042
0.178000		0.640000		656.475900
0.179000		0.640000		666.810127
0.180000		0.640000		677.237516
0.181000		0.640000		687.757847
0.182000		0.640000		698.370885
0.183000		0.640000		709.076384
0.184000		0.640000		719.874084
0.185000		0.640000		730.763712
0.186000		0.640000		741.744984
0.187000		0.640000		752.817601
0.188000		0.640000		763.981256
0.189000		0.640000		775.235627
0.190000		0.640000		786.580382
0.191000		0.640000		798.015176
0.192000		0.640000		809.539655
0.193000		0.640000		821.153454
0.194000		0.640000		832.856197
0.195000		0.640000		844.647496
0.196000		0.640000		856.526955
0.197000		0.640000		868.494168
0.198000		0.640000		880.548718
0.199000		0.640000		892.690180
0.200000		0.640000		904.918120
0.100000		0.650000		141.680731
0.101000		0.650000		145.539083
0.102000		0.650000		149.465408
0.103000		0.650000		153.460408
0.104000		0.650000		157.524784
0.105000		0.650000		161.659234
0.106000		0.650000		165.864457
0.107000		0.650000		170.141148
0.108000		0.650000		174.489999
0.109000		0.650000		178.911702
0.110000		0.650000		183.406943
0.111000		0.650000		187.976407
0.112000		0.650000		192.620773
0.113000		0.650000		197.340716
0.114000		0.650000		202.136908
0.115000		0.650000		207.010014
0.116000		0.650000		211.960693
0.117000		0.650000		216.989600
0.118000		0.650000		222.097382
0.119000		0.650000		227.284679
0.120000		0.650000		232.552124
0.121000		0.650000		237.900342
0.122000		0.650000		243.329949
0.123000		0.650000		248.841554
0.124000		0.650000		254.435755
0.125000		0.650000		260.113141
0.126000		0.650000		265.874291
0.127000		0.650000		271.719774
0.128000		0.650000		277.650147
0.129000		0.650000		283.665957
0.130000		0.650000		289.767738
0.131000		0.650000		295.956013
0.132000		0.650000		302.231291
0.133000		0.650000		308.594071
0.134000		0.650000		315.044837
0.135000		0.650000		321.584058
0.136000		0.650000		328.212193
0.137000		0.650000		334.929684
0.138000		0.650000		341.736960
0.139000		0.650000		348.634435
0.140000		0.650000		355.622508
0.141000		0.650000		362.701563
0.142000		0.650000		369.871968
0.143000		0.650000		377.134077
0.144000		0.650000		384.488228
0.145000		0.650000		391.934741
0.146000		0.650000		399.473922
0.147000		0.650000		407.106061
0.148000		0.650000		414.831430
0.149000		0.650000		422.650286
0.150000		0.650000		430.562869
0.151000		0.650000		438.569403
0.152000		0.650000		446.670093
0.153000		0.650000		454.865131
0.154000		0.650000		463.154688
0.155000		0.650000		471.538923
0.156000		0.650000		480.017974
0.157000		0.650000		488.591965
0.158000		0.650000		497.261001
0.159000		0.650000		506.025172
0.160000		0.650000		514.884551
0.161000		0.650000		523.839194
0.162000		0.650000		532.889140
0.163000		0.650000		542.034413
0.164000		0.650000		551.275019
0.165000		0.650000		560.610950
0.166000		0.650000		570.042178
0.167000		0.650000		579.568663
0.168000		0.650000		589.190347
0.169000		0.650000		598.907156
0.170000		0.650000		608.719002
0.171000		0.650000		618.625779
0.172000		0.650000		628.627369
0.173000		0.650000		638.723636
0.174000		0.650000		648.914431
0.175000		0.650000		659.199588
0.176000		0.650000		669.578929
0.177000		0.650000		680.052261
0.178000		0.650000		690.619375
0.179000		0.650000		701.280050
0.180000		0.650000		712.034050
0.181000		0.650000		722.881127
0.182000		0.650000		733.821019
0.183000		0.650000		744.853449
0.184000		0.650000		755.978131
0.185000		0.650000		767.194763
0.186000		0.650000		778.503032
0.187000		0.650000		789.902614
0.188000		0.650000		801.393170
0.189000		0.650000		812.974352
0.190000		0.650000		824.645800
0.191000		0.650000		836.407142
0.192000		0.650000		848.257996
0.193000		0.650000		860.197969
0.194000		0.650000		872.226658
0.195000		0.650000		884.343649
0.196000		0.650000		896.548518
0.197000		0.650000		908.840832
0.198000		0.650000		921.220149
0.199000		0.650000		933.686016
0.200000		0.650000		946.237973
0.100000		0.660000		154.240335
0.101000		0.660000		158.356130
0.102000		0.660000		162.541487
0.103000		0.660000		166.797095
0.104000		0.660000		171.123643
0.105000		0.660000		175.521816
0.106000		0.660000		179.992300
0.107000		0.660000		184.535778
0.108000		0.660000		189.152932
0.109000		0.660000		193.844438
0.110000		0.660000		198.610974
0.111000		0.660000		203.453210
0.112000		0.660000		208.371815
0.113000		0.660000		213.367452
0.114000		0.660000		218.440781
0.115000		0.660000		223.592454
0.116000		0.660000		228.823120
0.117000		0.660000		234.133422
0.118000		0.660000		239.523993
0.119000		0.660000		244.995462
0.120000		0.660000		250.548449
0.121000		0.660000		256.183568
0.122000		0.660000		261.901422
0.123000		0.660000		267.702605
0.124000		0.660000		273.587705
0.125000		0.660000		279.557295
0.126000		0.660000		285.611942
0.127000		0.660000		291.752200
0.128000		0.660000		297.978613
0.129000		0.660000		304.291712
0.130000		0.660000		310.692017
0.131000		0.660000		317.180036
0.132000		0.660000		323.756263
0.133000		0.660000		330.421179
0.134000		0.660000		337.175252
0.135000		0.660000		344.018938
0.136000		0.660000		350.952674
0.137000		0.660000		357.976888
0.138000		0.660000		365.091990
0.139000		0.660000		372.298376
0.140000		0.660000		379.596426
0.141000		0.660000		386.986505
0.142000		0.660000		394.468963
0.143000		0.660000		402.044132
0.144000		0.660000		409.712331
0.145000		0.660000		417.473860
0.146000		0.660000		425.329004
0.147000		0.660000		433.278030
0.148000		0.660000		441.321191
0.149000		0.660000		449.458720
0.150000		0.660000		457.690835
0.151000		0.660000		466.017736
0.152000		0.660000		474.439608
0.153000		0.660000		482.956616
0.154000		0.660000		491.568911
0.155000		0.660000		500.276625
0.156000		0.660000		509.079872
0.157000		0.660000		517.978752
0.158000		0.660000		526.973345
0.159000		0.660000		536.063715
0.160000		0.660000		545.249911
0.161000		0.660000		554.531961
0.162000		0.660000		563.909881
0.163000		0.660000		573.383666
0.164000		0.660000		582.953297
0.165000		0.660000		592.618738
0.166000		0.660000		602.379936
0.167000		0.660000		612.236823
0.168000		0.660000		622.189314
0.169000		0.660000		632.237308
0.170000		0.660000		642.380689
0.171000		0.660000		652.619325
0.172000		0.660000		662.953068
0.173000		0.660000		673.381756
0.174000		0.660000		683.905211
0.175000		0.660000		694.523241
0.176000		0.660000		705.235638
0.177000		0.660000		716.042182
0.178000		0.660000		726.942635
0.179000		0.660000		737.936750
0.180000		0.660000		749.024261
0.181000		0.660000		760.204893
0.182000		0.660000		771.478355
0.183000		0.660000		782.844345
0.184000		0.660000		794.302545
0.185000		0.660000		805.852627
0.186000		0.660000		817.494251
0.187000		0.660000		829.227063
0.188000		0.660000		841.050699
0.189000		0.660000		852.964782
0.190000		0.660000		864.968925
0.191000		0.660000		877.062728
0.192000		0.660000		889.245783
0.193000		0.660000		901.517670
0.194000		0.660000		913.877957
0.195000		0.660000		926.326205
0.196000		0.660000		938.861963
0.197000		0.660000		951.484772
0.198000		0.660000		964.194163
0.199000		0.660000		976.989657
0.200000		0.660000		989.870769
0.100000		0.670000		168.278892
0.101000		0.670000		172.668365
0.102000		0.670000		177.128827
0.103000		0.670000		181.660954
0.104000		0.670000		186.265421
0.105000		0.670000		190.942903
0.106000		0.670000		195.694073
0.107000		0.670000		200.519602
0.108000		0.670000		205.420161
0.109000		0.670000		210.396415
0.110000		0.670000		215.449030
0.111000		0.670000		220.578666
0.112000		0.670000		225.785980
0.113000		0.670000		231.071625
0.114000		0.670000		236.436249
0.115000		0.670000		241.880495
0.116000		0.670000		247.405000
0.117000		0.670000		253.010396
0.118000		0.670000		258.697306
0.119000		0.670000		264.466348
0.120000		0.670000		270.318132
0.121000		0.670000		276.253257
0.122000		0.670000		282.272318
0.123000		0.670000		288.375897
0.124000		0.670000		294.564568
0.125000		0.670000		300.838895
0.126000		0.670000		307.199431
0.127000		0.670000		313.646717
0.128000		0.670000		320.181285
0.129000		0.670000		326.803652
0.130000		0.670000		333.514325
0.131000		0.670000		340.313798
0.132000		0.670000		347.202551
0.133000		0.670000		354.181050
0.134000		0.670000		361.249749
0.135000		0.670000		368.409086
0.136000		0.670000		375.659485
0.137000		0.670000		383.001357
0.138000		0.670000		390.435095
0.139000		0.670000		397.961077
0.140000		0.670000		405.579667
0.141000		0.670000		413.291212
0.142000		0.670000		421.096044
0.143000		0.670000		428.994476
0.144000		0.670000		436.986807
0.145000		0.670000		445.073318
0.146000		0.670000		453.254274
0.147000		0.670000		461.529923
0.148000		0.670000		469.900496
0.149000		0.670000		478.366204
0.150000		0.670000		486.927246
0.151000		0.670000		495.583799
0.152000		0.670000		504.336024
0.153000		0.670000		513.184066
0.154000		0.670000		522.128052
0.155000		0.670000		531.168090
0.156000		0.670000		540.304271
0.157000		0.670000		549.536672
0.158000		0.670000		558.865347
0.159000		0.670000		568.290337
0.160000		0.670000		577.811665
0.161000		0.670000		587.429336
0.162000		0.670000		597.143337
0.163000		0.670000		606.953641
0.164000		0.670000		616.860202
0.165000		0.670000		626.862958
0.166000		0.670000		636.961830
0.167000		0.670000		647.156722
0.168000		0.670000		657.447525
0.169000		0.670000		667.834109
0.170000		0.670000		678.316333
0.171000		0.670000		688.894036
0.172000		0.670000		699.567045
0.173000		0.670000		710.335170
0.174000		0.670000		721.198205
0.175000		0.670000		732.155931
0.176000		0.670000		743.208113
0.177000		0.670000		754.354502
0.178000		0.670000		765.594836
0.179000		0.670000		776.928836
0.180000		0.670000		788.356213
0.181000		0.670000		799.876660
0.182000		0.670000		811.489862
0.183000		0.670000		823.195486
0.184000		0.670000		834.993190
0.185000		0.670000		846.882617
0.186000		0.670000		858.863399
0.187000		0.670000		870.935156
0.188000		0.670000		883.097496
0.189000		0.670000		895.350015
0.190000		0.670000		907.692299
0.191000		0.670000		920.123922
0.192000		0.670000		932.644447
0.193000		0.670000		945.253429
0.194000		0.670000		957.950410
0.195000		0.670000		970.734923
0.196000		0.670000		983.606493
0.197000		0.670000		996.564633
0.198000		0.670000		1009.608849
0.199000		0.670000		1022.738637
0.200000		0.670000		1035.953485
0.100000		0.680000		183.986858
0.101000		0.680000		188.666623
0.102000		0.680000		193.418602
0.103000		0.680000		198.243460
0.104000		0.680000		203.141862
0.105000		0.680000		208.114469
0.106000		0.680000		213.161946
0.107000		0.680000		218.284953
0.108000		0.680000		223.484150
0.109000		0.680000		228.760193
0.110000		0.680000		234.113738
0.111000		0.680000		239.545437
0.112000		0.680000		245.055937
0.113000		0.680000		250.645881
0.114000		0.680000		256.315910
0.115000		0.680000		262.066658
0.116000		0.680000		267.898751
0.117000		0.680000		273.812814
0.118000		0.680000		279.809461
0.119000		0.680000		285.889301
0.120000		0.680000		292.052933
0.121000		0.680000		298.300951
0.122000		0.680000		304.633936
0.123000		0.680000		311.052463
0.124000		0.680000		317.557096
0.125000		0.680000		324.148389
0.126000		0.680000		330.826884
0.127000		0.680000		337.593112
0.128000		0.680000		344.447594
0.129000		0.680000		351.390836
0.130000		0.680000		358.423333
0.131000		0.680000		365.545566
0.132000		0.680000		372.758004
0.133000		0.680000		380.061101
0.134000		0.680000		387.455296
0.135000		0.680000		394.941014
0.136000		0.680000		402.518666
0.137000		0.680000		410.188647
0.138000		0.680000		417.951335
0.139000		0.680000		425.807095
0.140000		0.680000		433.756273
0.141000		0.680000		441.799201
0.142000		0.680000		449.936192
0.143000		0.680000		458.167545
0.144000		0.680000		466.493539
0.145000		0.680000		474.914439
0.146000		0.680000		483.430489
0.147000		0.680000		492.041920
0.148000		0.680000		500.748942
0.149000		0.680000		509.551749
0.150000		0.680000		518.450516
0.151000		0.680000		527.445402
0.152000		0.680000		536.536547
0.153000		0.680000		545.724073
0.154000		0.680000		555.008086
0.155000		0.680000		564.388671
0.156000		0.680000		573.865900
0.157000		0.680000		583.439822
0.158000		0.680000		593.110471
0.159000		0.680000		602.877864
0.160000		0.680000		612.741999
0.161000		0.680000		622.702858
0.162000		0.680000		632.760404
0.163000		0.680000		642.914584
0.164000		0.680000		653.165328
0.165000		0.680000		663.512548
0.166000		0.680000		673.956140
0.167000		0.680000		684.495983
0.168000		0.680000		695.131941
0.169000		0.680000		705.863860
0.170000		0.680000		716.691570
0.171000		0.680000		727.614887
0.172000		0.680000		738.633609
0.173000		0.680000		749.747520
0.174000		0.680000		760.956388
0.175000		0.680000		772.259967
0.176000		0.680000		783.657995
0.177000		0.680000		795.150197
0.178000		0.680000		806.736283
0.179000		0.680000		818.415947
0.180000		0.680000		830.188873
0.181000		0.680000		842.054729
0.182000		0.680000		854.013170
0.183000		0.680000		866.063838
0.184000		0.680000		878.206363
0.185000		0.680000		890.440362
0.186000		0.680000		902.765439
0.187000		0.680000		915.181189
0.188000		0.680000		927.687192
0.189000		0.680000		940.283017
0.190000		0.680000		952.968225
0.191000		0.680000		965.742362
0.192000		0.680000		978.604967
0.193000		0.680000		991.555566
0.194000		0.680000		1004.593676
0.195000		0.680000		1017.718805
0.196000		0.680000		1030.930452
0.197000		0.680000		1044.228104
0.198000		0.680000		1057.611241
0.199000		0.680000		1071.079336
0.200000		0.680000		1084.631850
0.100000		0.690000		201.582395
0.101000		0.690000		206.569252
0.102000		0.690000		211.629307
0.103000		0.690000		216.763213
0.104000		0.690000		221.971627
0.105000		0.690000		227.255202
0.106000		0.690000		232.614593
0.107000		0.690000		238.050453
0.108000		0.690000		243.563435
0.109000		0.690000		249.154189
0.110000		0.690000		254.823362
0.111000		0.690000		260.571601
0.112000		0.690000		266.399545
0.113000		0.690000		272.307834
0.114000		0.690000		278.297099
0.115000		0.690000		284.367971
0.116000		0.690000		290.521070
0.117000		0.690000		296.757013
0.118000		0.690000		303.076410
0.119000		0.690000		309.479863
0.120000		0.690000		315.967967
0.121000		0.690000		322.541306
0.122000		0.690000		329.200459
0.123000		0.690000		335.945991
0.124000		0.690000		342.778460
0.125000		0.690000		349.698413
0.126000		0.690000		356.706385
0.127000		0.690000		363.802899
0.128000		0.690000		370.988467
0.129000		0.690000		378.263587
0.130000		0.690000		385.628746
0.131000		0.690000		393.084415
0.132000		0.690000		400.631053
0.133000		0.690000		408.269103
0.134000		0.690000		415.998994
0.135000		0.690000		423.821142
0.136000		0.690000		431.735943
0.137000		0.690000		439.743781
0.138000		0.690000		447.845022
0.139000		0.690000		456.040017
0.140000		0.690000		464.329100
0.141000		0.690000		472.712587
0.142000		0.690000		481.190777
0.143000		0.690000		489.763954
0.144000		0.690000		498.432382
0.145000		0.690000		507.196308
0.146000		0.690000		516.055961
0.147000		0.690000		525.011554
0.148000		0.690000		534.063280
0.149000		0.690000		543.211314
0.150000		0.690000		552.455813
0.151000		0.690000		561.796917
0.152000		0.690000		571.234747
0.153000		0.690000		580.769404
0.154000		0.690000		590.400974
0.155000		0.690000		600.129522
0.156000		0.690000		609.955097
0.157000		0.690000		619.877728
0.158000		0.690000		629.897427
0.159000		0.690000		640.014189
0.160000		0.690000		650.227988
0.161000		0.690000		660.538784
0.162000		0.690000		670.946516
0.163000		0.690000		681.451108
0.164000		0.690000		692.052466
0.165000		0.690000		702.750478
0.166000		0.690000		713.545016
0.167000		0.690000		724.435933
0.168000		0.690000		735.423070
0.169000		0.690000		746.506246
0.170000		0.690000		757.685267
0.171000		0.690000		768.959922
0.172000		0.690000		780.329986
0.173000		0.690000		791.795215
0.174000		0.690000		803.355353
0.175000		0.690000		815.010127
0.176000		0.690000		826.759249
0.177000		0.690000		838.602417
0.178000		0.690000		850.539315
0.179000		0.690000		862.569613
0.180000		0.690000		874.692965
0.181000		0.690000		886.909016
0.182000		0.690000		899.217393
0.183000		0.690000		911.617712
0.184000		0.690000		924.109576
0.185000		0.690000		936.692577
0.186000		0.690000		949.366293
0.187000		0.690000		962.130290
0.188000		0.690000		974.984124
0.189000		0.690000		987.927339
0.190000		0.690000		1000.959467
0.191000		0.690000		1014.080031
0.192000		0.690000		1027.288542
0.193000		0.690000		1040.584502
0.194000		0.690000		1053.967402
0.195000		0.690000		1067.436725
0.196000		0.690000		1080.991943
0.197000		0.690000		1094.632521
0.198000		0.690000		1108.357912
0.199000		0.690000		1122.167564
0.200000		0.690000		1136.060915
0.100000		0.700000		221.315951
0.101000		0.700000		226.626624
0.102000		0.700000		232.011188
0.103000		0.700000		237.470290
0.104000		0.700000		243.004581
0.105000		0.700000		248.614709
0.106000		0.700000		254.301326
0.107000		0.700000		260.065081
0.108000		0.700000		265.906621
0.109000		0.700000		271.826596
0.110000		0.700000		277.825650
0.111000		0.700000		283.904425
0.112000		0.700000		290.063561
0.113000		0.700000		296.303695
0.114000		0.700000		302.625456
0.115000		0.700000		309.029472
0.116000		0.700000		315.516364
0.117000		0.700000		322.086746
0.118000		0.700000		328.741226
0.119000		0.700000		335.480404
0.120000		0.700000		342.304873
0.121000		0.700000		349.215216
0.122000		0.700000		356.212008
0.123000		0.700000		363.295812
0.124000		0.700000		370.467184
0.125000		0.700000		377.726666
0.126000		0.700000		385.074790
0.127000		0.700000		392.512075
0.128000		0.700000		400.039029
0.129000		0.700000		407.656145
0.130000		0.700000		415.363903
0.131000		0.700000		423.162770
0.132000		0.700000		431.053198
0.133000		0.700000		439.035623
0.134000		0.700000		447.110467
0.135000		0.700000		455.278136
0.136000		0.700000		463.539020
0.137000		0.700000		471.893493
0.138000		0.700000		480.341911
0.139000		0.700000		488.884615
0.140000		0.700000		497.521927
0.141000		0.700000		506.254152
0.142000		0.700000		515.081578
0.143000		0.700000		524.004476
0.144000		0.700000		533.023096
0.145000		0.700000		542.137672
0.146000		0.700000		551.348419
0.147000		0.700000		560.655533
0.148000		0.700000		570.059194
0.149000		0.700000		579.559559
0.150000		0.700000		589.156770
0.151000		0.700000		598.850950
0.152000		0.700000		608.642200
0.153000		0.700000		618.530606
0.154000		0.700000		628.516233
0.155000		0.700000		638.599128
0.156000		0.700000		648.779321
0.157000		0.700000		659.056820
0.158000		0.700000		669.431617
0.159000		0.700000		679.903686
0.160000		0.700000		690.472980
0.161000		0.700000		701.139437
0.162000		0.700000		711.902976
0.163000		0.700000		722.763496
0.164000		0.700000		733.720881
0.165000		0.700000		744.774998
0.166000		0.700000		755.925693
0.167000		0.700000		767.172798
0.168000		0.700000		778.516127
0.169000		0.700000		789.955479
0.170000		0.700000		801.490633
0.171000		0.700000		813.121355
0.172000		0.700000		824.847393
0.173000		0.700000		836.668482
0.174000		0.700000		848.584337
0.175000		0.700000		860.594662
0.176000		0.700000		872.699144
0.177000		0.700000		884.897455
0.178000		0.700000		897.189253
0.179000		0.700000		909.574184
0.180000		0.700000		922.051876
0.181000		0.700000		934.621947
0.182000		0.700000		947.283999
0.183000		0.700000		960.037623
0.184000		0.700000		972.882396
0.185000		0.700000		985.817885
0.186000		0.700000		998.843640
0.187000		0.700000		1011.959204
0.188000		0.700000		1025.164107
0.189000		0.700000		1038.457866
0.190000		0.700000		1051.839990
0.191000		0.700000		1065.309974
0.192000		0.700000		1078.867306
0.193000		0.700000		1092.511461
0.194000		0.700000		1106.241908
0.195000		0.700000		1120.058102
0.196000		0.700000		1133.959491
0.197000		0.700000		1147.945517
0.198000		0.700000		1162.015607
0.199000		0.700000		1176.169186
0.200000		0.700000		1190.405668
0.100000		0.710000		243.475673
0.101000		0.710000		249.126446
0.102000		0.710000		254.851461
0.103000		0.710000		260.651368
0.104000		0.710000		266.526815
0.105000		0.710000		272.478453
0.106000		0.710000		278.506934
0.107000		0.710000		284.612910
0.108000		0.710000		290.797030
0.109000		0.710000		297.059945
0.110000		0.710000		303.402304
0.111000		0.710000		309.824753
0.112000		0.710000		316.327935
0.113000		0.710000		322.912489
0.114000		0.710000		329.579051
0.115000		0.710000		336.328251
0.116000		0.710000		343.160715
0.117000		0.710000		350.077060
0.118000		0.710000		357.077897
0.119000		0.710000		364.163833
0.120000		0.710000		371.335460
0.121000		0.710000		378.593368
0.122000		0.710000		385.938132
0.123000		0.710000		393.370320
0.124000		0.710000		400.890488
0.125000		0.710000		408.499180
0.126000		0.710000		416.196930
0.127000		0.710000		423.984258
0.128000		0.710000		431.861671
0.129000		0.710000		439.829661
0.130000		0.710000		447.888710
0.131000		0.710000		456.039280
0.132000		0.710000		464.281823
0.133000		0.710000		472.616772
0.134000		0.710000		481.044544
0.135000		0.710000		489.565543
0.136000		0.710000		498.180153
0.137000		0.710000		506.888743
0.138000		0.710000		515.691662
0.139000		0.710000		524.589245
0.140000		0.710000		533.581806
0.141000		0.710000		542.669643
0.142000		0.710000		551.853034
0.143000		0.710000		561.132240
0.144000		0.710000		570.507501
0.145000		0.710000		579.979040
0.146000		0.710000		589.547062
0.147000		0.710000		599.211749
0.148000		0.710000		608.973268
0.149000		0.710000		618.831764
0.150000		0.710000		628.787364
0.151000		0.710000		638.840174
0.152000		0.710000		648.990284
0.153000		0.710000		659.237760
0.154000		0.710000		669.582653
0.155000		0.710000		680.024992
0.156000		0.710000		690.564789
0.157000		0.710000		701.202035
0.158000		0.710000		711.936703
0.159000		0.710000		722.768747
0.160000		0.710000		733.698101
0.161000		0.710000		744.724684
0.162000		0.710000		755.848392
0.163000		0.710000		767.069105
0.164000		0.710000		778.386687
0.165000		0.710000		789.800980
0.166000		0.710000		801.311810
0.167000		0.710000		812.918988
0.168000		0.710000		824.622304
0.169000		0.710000		836.421533
0.170000		0.710000		848.316432
0.171000		0.710000		860.306745
0.172000		0.710000		872.392195
0.173000		0.710000		884.572491
0.174000		0.710000		896.847328
0.175000		0.710000		909.216384
0.176000		0.710000		921.679321
0.177000		0.710000		934.235787
0.178000		0.710000		946.885416
0.179000		0.710000		959.627828
0.180000		0.710000		972.462628
0.181000		0.710000		985.389407
0.182000		0.710000		998.407743
0.183000		0.710000		1011.517203
0.184000		0.710000		1024.717338
0.185000		0.710000		1038.007688
0.186000		0.710000		1051.387782
0.187000		0.710000		1064.857136
0.188000		0.710000		1078.415255
0.189000		0.710000		1092.061631
0.190000		0.710000		1105.795748
0.191000		0.710000		1119.617077
0.192000		0.710000		1133.525081
0.193000		0.710000		1147.519211
0.194000		0.710000		1161.598909
0.195000		0.710000		1175.763609
0.196000		0.710000		1190.012734
0.197000		0.710000		1204.345700
0.198000		0.710000		1218.761913
0.199000		0.710000		1233.260772
0.200000		0.710000		1247.841668
0.100000		0.720000		268.393812
0.101000		0.720000		274.400036
0.102000		0.720000		280.480464
0.103000		0.720000		286.635751
0.104000		0.720000		292.866553
0.105000		0.720000		299.173531
0.106000		0.720000		305.557345
0.107000		0.720000		312.018657
0.108000		0.720000		318.558127
0.109000		0.720000		325.176416
0.110000		0.720000		331.874185
0.111000		0.720000		338.652089
0.112000		0.720000		345.510785
0.113000		0.720000		352.450922
0.114000		0.720000		359.473147
0.115000		0.720000		366.578104
0.116000		0.720000		373.766426
0.117000		0.720000		381.038745
0.118000		0.720000		388.395683
0.119000		0.720000		395.837855
0.120000		0.720000		403.365866
0.121000		0.720000		410.980313
0.122000		0.720000		418.681783
0.123000		0.720000		426.470851
0.124000		0.720000		434.348083
0.125000		0.720000		442.314031
0.126000		0.720000		450.369235
0.127000		0.720000		458.514222
0.128000		0.720000		466.749505
0.129000		0.720000		475.075582
0.130000		0.720000		483.492938
0.131000		0.720000		492.002041
0.132000		0.720000		500.603342
0.133000		0.720000		509.297280
0.134000		0.720000		518.084273
0.135000		0.720000		526.964723
0.136000		0.720000		535.939016
0.137000		0.720000		545.007519
0.138000		0.720000		554.170580
0.139000		0.720000		563.428529
0.140000		0.720000		572.781680
0.141000		0.720000		582.230324
0.142000		0.720000		591.774734
0.143000		0.720000		601.415166
0.144000		0.720000		611.151853
0.145000		0.720000		620.985010
0.146000		0.720000		630.914833
0.147000		0.720000		640.941496
0.148000		0.720000		651.065155
0.149000		0.720000		661.285944
0.150000		0.720000		671.603980
0.151000		0.720000		682.019356
0.152000		0.720000		692.532149
0.153000		0.720000		703.142412
0.154000		0.720000		713.850182
0.155000		0.720000		724.655472
0.156000		0.720000		735.558279
0.157000		0.720000		746.558578
0.158000		0.720000		757.656325
0.159000		0.720000		768.851457
0.160000		0.720000		780.143892
0.161000		0.720000		791.533526
0.162000		0.720000		803.020241
0.163000		0.720000		814.603897
0.164000		0.720000		826.284335
0.165000		0.720000		838.061380
0.166000		0.720000		849.934837
0.167000		0.720000		861.904494
0.168000		0.720000		873.970121
0.169000		0.720000		886.131472
