101
81
T [GeV]		muB [GeV]		G [1]
0.144000		0.290000		0.761649
0.145000		0.290000		0.749169
0.146000		0.290000		0.736958
0.147000		0.290000		0.725010
0.148000		0.290000		0.713321
0.149000		0.290000		0.701884
0.150000		0.290000		0.690695
0.151000		0.290000		0.679748
0.152000		0.290000		0.669039
0.153000		0.290000		0.658563
0.154000		0.290000		0.648314
0.155000		0.290000		0.638288
0.156000		0.290000		0.628479
0.157000		0.290000		0.618885
0.158000		0.290000		0.609498
0.159000		0.290000		0.600316
0.160000		0.290000		0.591333
0.161000		0.290000		0.582545
0.162000		0.290000		0.573948
0.163000		0.290000		0.565536
0.164000		0.290000		0.557307
0.165000		0.290000		0.549256
0.166000		0.290000		0.541379
0.167000		0.290000		0.533671
0.168000		0.290000		0.526129
0.169000		0.290000		0.518749
0.170000		0.290000		0.511527
0.171000		0.290000		0.504460
0.172000		0.290000		0.497543
0.173000		0.290000		0.490774
0.174000		0.290000		0.484148
0.175000		0.290000		0.477663
0.176000		0.290000		0.471314
0.177000		0.290000		0.465099
0.178000		0.290000		0.459015
0.179000		0.290000		0.453057
0.180000		0.290000		0.447224
0.181000		0.290000		0.441512
0.182000		0.290000		0.435919
0.183000		0.290000		0.430441
0.184000		0.290000		0.425075
0.185000		0.290000		0.419819
0.186000		0.290000		0.414671
0.187000		0.290000		0.409627
0.188000		0.290000		0.404685
0.189000		0.290000		0.399843
0.190000		0.290000		0.395098
0.191000		0.290000		0.390447
0.192000		0.290000		0.385889
0.193000		0.290000		0.381421
0.194000		0.290000		0.377042
0.195000		0.290000		0.372748
0.196000		0.290000		0.368538
0.197000		0.290000		0.364410
0.198000		0.290000		0.360361
0.199000		0.290000		0.356391
0.200000		0.290000		0.352496
0.100000		0.300000		1.660883
0.101000		0.300000		1.631485
0.102000		0.300000		1.602564
0.103000		0.300000		1.574120
0.104000		0.300000		1.546151
0.105000		0.300000		1.518655
0.106000		0.300000		1.491629
0.107000		0.300000		1.465070
0.108000		0.300000		1.438975
0.109000		0.300000		1.413341
0.110000		0.300000		1.388164
0.111000		0.300000		1.363440
0.112000		0.300000		1.339166
0.113000		0.300000		1.315336
0.114000		0.300000		1.291946
0.115000		0.300000		1.268992
0.116000		0.300000		1.246470
0.117000		0.300000		1.224373
0.118000		0.300000		1.202698
0.119000		0.300000		1.181439
0.120000		0.300000		1.160591
0.121000		0.300000		1.140149
0.122000		0.300000		1.120106
0.123000		0.300000		1.100459
0.124000		0.300000		1.081201
0.125000		0.300000		1.062328
0.126000		0.300000		1.043832
0.127000		0.300000		1.025709
0.128000		0.300000		1.007953
0.129000		0.300000		0.990559
0.130000		0.300000		0.973520
0.131000		0.300000		0.956832
0.132000		0.300000		0.940487
0.133000		0.300000		0.924481
0.134000		0.300000		0.908808
0.135000		0.300000		0.893463
0.136000		0.300000		0.878438
0.137000		0.300000		0.863730
0.138000		0.300000		0.849332
0.139000		0.300000		0.835238
0.140000		0.300000		0.821443
0.141000		0.300000		0.807941
0.142000		0.300000		0.794727
0.143000		0.300000		0.781795
0.144000		0.300000		0.769140
0.145000		0.300000		0.756757
0.146000		0.300000		0.744639
0.147000		0.300000		0.732782
0.148000		0.300000		0.721180
0.149000		0.300000		0.709829
0.150000		0.300000		0.698722
0.151000		0.300000		0.687855
0.152000		0.300000		0.677223
0.153000		0.300000		0.666821
0.154000		0.300000		0.656643
0.155000		0.300000		0.646686
0.156000		0.300000		0.636944
0.157000		0.300000		0.627412
0.158000		0.300000		0.618086
0.159000		0.300000		0.608962
0.160000		0.300000		0.600034
0.161000		0.300000		0.591299
0.162000		0.300000		0.582751
0.163000		0.300000		0.574388
0.164000		0.300000		0.566204
0.165000		0.300000		0.558195
0.166000		0.300000		0.550357
0.167000		0.300000		0.542687
0.168000		0.300000		0.535181
0.169000		0.300000		0.527833
0.170000		0.300000		0.520642
0.171000		0.300000		0.513603
0.172000		0.300000		0.506713
0.173000		0.300000		0.499967
0.174000		0.300000		0.493364
0.175000		0.300000		0.486898
0.176000		0.300000		0.480567
0.177000		0.300000		0.474368
0.178000		0.300000		0.468298
0.179000		0.300000		0.462353
0.180000		0.300000		0.456530
0.181000		0.300000		0.450827
0.182000		0.300000		0.445240
0.183000		0.300000		0.439768
0.184000		0.300000		0.434406
0.185000		0.300000		0.429152
0.186000		0.300000		0.424004
0.187000		0.300000		0.418959
0.188000		0.300000		0.414015
0.189000		0.300000		0.409169
0.190000		0.300000		0.404419
0.191000		0.300000		0.399762
0.192000		0.300000		0.395196
0.193000		0.300000		0.390719
0.194000		0.300000		0.386330
0.195000		0.300000		0.382025
0.196000		0.300000		0.377802
0.197000		0.300000		0.373661
0.198000		0.300000		0.369598
0.199000		0.300000		0.365612
0.200000		0.300000		0.361701
0.100000		0.310000		1.662460
0.101000		0.310000		1.633152
0.102000		0.310000		1.604325
0.103000		0.310000		1.575978
0.104000		0.310000		1.548109
0.105000		0.310000		1.520716
0.106000		0.310000		1.493796
0.107000		0.310000		1.467345
0.108000		0.310000		1.441362
0.109000		0.310000		1.415842
0.110000		0.310000		1.390781
0.111000		0.310000		1.366176
0.112000		0.310000		1.342022
0.113000		0.310000		1.318315
0.114000		0.310000		1.295050
0.115000		0.310000		1.272222
0.116000		0.310000		1.249827
0.117000		0.310000		1.227860
0.118000		0.310000		1.206314
0.119000		0.310000		1.185186
0.120000		0.310000		1.164469
0.121000		0.310000		1.144159
0.122000		0.310000		1.124249
0.123000		0.310000		1.104735
0.124000		0.310000		1.085610
0.125000		0.310000		1.066868
0.126000		0.310000		1.048505
0.127000		0.310000		1.030514
0.128000		0.310000		1.012889
0.129000		0.310000		0.995625
0.130000		0.310000		0.978716
0.131000		0.310000		0.962156
0.132000		0.310000		0.945939
0.133000		0.310000		0.930059
0.134000		0.310000		0.914510
0.135000		0.310000		0.899288
0.136000		0.310000		0.884385
0.137000		0.310000		0.869796
0.138000		0.310000		0.855515
0.139000		0.310000		0.841537
0.140000		0.310000		0.827856
0.141000		0.310000		0.814466
0.142000		0.310000		0.801361
0.143000		0.310000		0.788537
0.144000		0.310000		0.775986
0.145000		0.310000		0.763705
0.146000		0.310000		0.751688
0.147000		0.310000		0.739928
0.148000		0.310000		0.728422
0.149000		0.310000		0.717163
0.150000		0.310000		0.706146
0.151000		0.310000		0.695366
0.152000		0.310000		0.684819
0.153000		0.310000		0.674499
0.154000		0.310000		0.664401
0.155000		0.310000		0.654521
0.156000		0.310000		0.644853
0.157000		0.310000		0.635394
0.158000		0.310000		0.626137
0.159000		0.310000		0.617079
0.160000		0.310000		0.608215
0.161000		0.310000		0.599541
0.162000		0.310000		0.591053
0.163000		0.310000		0.582746
0.164000		0.310000		0.574616
0.165000		0.310000		0.566658
0.166000		0.310000		0.558870
0.167000		0.310000		0.551246
0.168000		0.310000		0.543784
0.169000		0.310000		0.536479
0.170000		0.310000		0.529327
0.171000		0.310000		0.522326
0.172000		0.310000		0.515471
0.173000		0.310000		0.508758
0.174000		0.310000		0.502185
0.175000		0.310000		0.495748
0.176000		0.310000		0.489444
0.177000		0.310000		0.483270
0.178000		0.310000		0.477222
0.179000		0.310000		0.471298
0.180000		0.310000		0.465495
0.181000		0.310000		0.459808
0.182000		0.310000		0.454237
0.183000		0.310000		0.448778
0.184000		0.310000		0.443428
0.185000		0.310000		0.438184
0.186000		0.310000		0.433045
0.187000		0.310000		0.428007
0.188000		0.310000		0.423068
0.189000		0.310000		0.418226
0.190000		0.310000		0.413478
0.191000		0.310000		0.408822
0.192000		0.310000		0.404256
0.193000		0.310000		0.399778
0.194000		0.310000		0.395385
0.195000		0.310000		0.391076
0.196000		0.310000		0.386848
0.197000		0.310000		0.382700
0.198000		0.310000		0.378629
0.199000		0.310000		0.374634
0.200000		0.310000		0.370713
0.100000		0.320000		1.663592
0.101000		0.320000		1.634361
0.102000		0.320000		1.605616
0.103000		0.320000		1.577355
0.104000		0.320000		1.549575
0.105000		0.320000		1.522274
0.106000		0.320000		1.495449
0.107000		0.320000		1.469097
0.108000		0.320000		1.443216
0.109000		0.320000		1.417801
0.110000		0.320000		1.392847
0.111000		0.320000		1.368353
0.112000		0.320000		1.344311
0.113000		0.320000		1.320719
0.114000		0.320000		1.297572
0.115000		0.320000		1.274863
0.116000		0.320000		1.252590
0.117000		0.320000		1.230745
0.118000		0.320000		1.209324
0.119000		0.320000		1.188322
0.120000		0.320000		1.167732
0.121000		0.320000		1.147550
0.122000		0.320000		1.127769
0.123000		0.320000		1.108384
0.124000		0.320000		1.089389
0.125000		0.320000		1.070778
0.126000		0.320000		1.052545
0.127000		0.320000		1.034685
0.128000		0.320000		1.017191
0.129000		0.320000		1.000057
0.130000		0.320000		0.983277
0.131000		0.320000		0.966846
0.132000		0.320000		0.950757
0.133000		0.320000		0.935004
0.134000		0.320000		0.919582
0.135000		0.320000		0.904484
0.136000		0.320000		0.889705
0.137000		0.320000		0.875239
0.138000		0.320000		0.861079
0.139000		0.320000		0.847220
0.140000		0.320000		0.833656
0.141000		0.320000		0.820382
0.142000		0.320000		0.807391
0.143000		0.320000		0.794678
0.144000		0.320000		0.782238
0.145000		0.320000		0.770065
0.146000		0.320000		0.758153
0.147000		0.320000		0.746496
0.148000		0.320000		0.735091
0.149000		0.320000		0.723931
0.150000		0.320000		0.713010
0.151000		0.320000		0.702325
0.152000		0.320000		0.691869
0.153000		0.320000		0.681638
0.154000		0.320000		0.671627
0.155000		0.320000		0.661831
0.156000		0.320000		0.652245
0.157000		0.320000		0.642865
0.158000		0.320000		0.633685
0.159000		0.320000		0.624701
0.160000		0.320000		0.615909
0.161000		0.320000		0.607305
0.162000		0.320000		0.598883
0.163000		0.320000		0.590640
0.164000		0.320000		0.582572
0.165000		0.320000		0.574674
0.166000		0.320000		0.566943
0.167000		0.320000		0.559374
0.168000		0.320000		0.551964
0.169000		0.320000		0.544709
0.170000		0.320000		0.537605
0.171000		0.320000		0.530649
0.172000		0.320000		0.523837
0.173000		0.320000		0.517166
0.174000		0.320000		0.510632
0.175000		0.320000		0.504232
0.176000		0.320000		0.497963
0.177000		0.320000		0.491821
0.178000		0.320000		0.485804
0.179000		0.320000		0.479909
0.180000		0.320000		0.474132
0.181000		0.320000		0.468470
0.182000		0.320000		0.462922
0.183000		0.320000		0.457484
0.184000		0.320000		0.452153
0.185000		0.320000		0.446927
0.186000		0.320000		0.441804
0.187000		0.320000		0.436780
0.188000		0.320000		0.431854
0.189000		0.320000		0.427023
0.190000		0.320000		0.422285
0.191000		0.320000		0.417637
0.192000		0.320000		0.413077
0.193000		0.320000		0.408604
0.194000		0.320000		0.404215
0.195000		0.320000		0.399908
0.196000		0.320000		0.395681
0.197000		0.320000		0.391533
0.198000		0.320000		0.387461
0.199000		0.320000		0.383463
0.200000		0.320000		0.379538
0.100000		0.330000		1.664326
0.101000		0.330000		1.635163
0.102000		0.330000		1.606489
0.103000		0.330000		1.578302
0.104000		0.330000		1.550601
0.105000		0.330000		1.523382
0.106000		0.330000		1.496643
0.107000		0.330000		1.470381
0.108000		0.330000		1.444592
0.109000		0.330000		1.419273
0.110000		0.330000		1.394419
0.111000		0.330000		1.370027
0.112000		0.330000		1.346091
0.113000		0.330000		1.322607
0.114000		0.330000		1.299570
0.115000		0.330000		1.276974
0.116000		0.330000		1.254816
0.117000		0.330000		1.233089
0.118000		0.330000		1.211787
0.119000		0.330000		1.190906
0.120000		0.330000		1.170439
0.121000		0.330000		1.150381
0.122000		0.330000		1.130726
0.123000		0.330000		1.111467
0.124000		0.330000		1.092600
0.125000		0.330000		1.074117
0.126000		0.330000		1.056012
0.127000		0.330000		1.038281
0.128000		0.330000		1.020916
0.129000		0.330000		1.003911
0.130000		0.330000		0.987261
0.131000		0.330000		0.970958
0.132000		0.330000		0.954998
0.133000		0.330000		0.939373
0.134000		0.330000		0.924078
0.135000		0.330000		0.909107
0.136000		0.330000		0.894453
0.137000		0.330000		0.880111
0.138000		0.330000		0.866075
0.139000		0.330000		0.852338
0.140000		0.330000		0.838894
0.141000		0.330000		0.825739
0.142000		0.330000		0.812866
0.143000		0.330000		0.800268
0.144000		0.330000		0.787942
0.145000		0.330000		0.775881
0.146000		0.330000		0.764079
0.147000		0.330000		0.752531
0.148000		0.330000		0.741231
0.149000		0.330000		0.730175
0.150000		0.330000		0.719356
0.151000		0.330000		0.708770
0.152000		0.330000		0.698412
0.153000		0.330000		0.688276
0.154000		0.330000		0.678358
0.155000		0.330000		0.668652
0.156000		0.330000		0.659154
0.157000		0.330000		0.649859
0.158000		0.330000		0.640763
0.159000		0.330000		0.631860
0.160000		0.330000		0.623147
0.161000		0.330000		0.614618
0.162000		0.330000		0.606271
0.163000		0.330000		0.598099
0.164000		0.330000		0.590100
0.165000		0.330000		0.582269
0.166000		0.330000		0.574602
0.167000		0.330000		0.567095
0.168000		0.330000		0.559745
0.169000		0.330000		0.552547
0.170000		0.330000		0.545499
0.171000		0.330000		0.538595
0.172000		0.330000		0.531834
0.173000		0.330000		0.525211
0.174000		0.330000		0.518723
0.175000		0.330000		0.512368
0.176000		0.330000		0.506140
0.177000		0.330000		0.500039
0.178000		0.330000		0.494060
0.179000		0.330000		0.488200
0.180000		0.330000		0.482457
0.181000		0.330000		0.476827
0.182000		0.330000		0.471309
0.183000		0.330000		0.465899
0.184000		0.330000		0.460595
0.185000		0.330000		0.455393
0.186000		0.330000		0.450293
0.187000		0.330000		0.445290
0.188000		0.330000		0.440383
0.189000		0.330000		0.435570
0.190000		0.330000		0.430848
0.191000		0.330000		0.426214
0.192000		0.330000		0.421668
0.193000		0.330000		0.417206
0.194000		0.330000		0.412827
0.195000		0.330000		0.408529
0.196000		0.330000		0.404309
0.197000		0.330000		0.400167
0.198000		0.330000		0.396099
0.199000		0.330000		0.392105
0.200000		0.330000		0.388182
0.100000		0.340000		1.664703
0.101000		0.340000		1.635597
0.102000		0.340000		1.606984
0.103000		0.340000		1.578862
0.104000		0.340000		1.551230
0.105000		0.340000		1.524084
0.106000		0.340000		1.497423
0.107000		0.340000		1.471241
0.108000		0.340000		1.445537
0.109000		0.340000		1.420306
0.110000		0.340000		1.395544
0.111000		0.340000		1.371247
0.112000		0.340000		1.347409
0.113000		0.340000		1.324026
0.114000		0.340000		1.301094
0.115000		0.340000		1.278606
0.116000		0.340000		1.256557
0.117000		0.340000		1.234942
0.118000		0.340000		1.213755
0.119000		0.340000		1.192991
0.120000		0.340000		1.172642
0.121000		0.340000		1.152705
0.122000		0.340000		1.133171
0.123000		0.340000		1.114036
0.124000		0.340000		1.095293
0.125000		0.340000		1.076936
0.126000		0.340000		1.058958
0.127000		0.340000		1.041354
0.128000		0.340000		1.024117
0.129000		0.340000		1.007240
0.130000		0.340000		0.990718
0.131000		0.340000		0.974545
0.132000		0.340000		0.958713
0.133000		0.340000		0.943216
0.134000		0.340000		0.928049
0.135000		0.340000		0.913205
0.136000		0.340000		0.898678
0.137000		0.340000		0.884462
0.138000		0.340000		0.870550
0.139000		0.340000		0.856937
0.140000		0.340000		0.843616
0.141000		0.340000		0.830583
0.142000		0.340000		0.817829
0.143000		0.340000		0.805351
0.144000		0.340000		0.793142
0.145000		0.340000		0.781196
0.146000		0.340000		0.769508
0.147000		0.340000		0.758072
0.148000		0.340000		0.746882
0.149000		0.340000		0.735934
0.150000		0.340000		0.725222
0.151000		0.340000		0.714740
0.152000		0.340000		0.704484
0.153000		0.340000		0.694448
0.154000		0.340000		0.684628
0.155000		0.340000		0.675018
0.156000		0.340000		0.665614
0.157000		0.340000		0.656410
0.158000		0.340000		0.647403
0.159000		0.340000		0.638587
0.160000		0.340000		0.629958
0.161000		0.340000		0.621512
0.162000		0.340000		0.613244
0.163000		0.340000		0.605150
0.164000		0.340000		0.597226
0.165000		0.340000		0.589468
0.166000		0.340000		0.581872
0.167000		0.340000		0.574433
0.168000		0.340000		0.567149
0.169000		0.340000		0.560015
0.170000		0.340000		0.553028
0.171000		0.340000		0.546184
0.172000		0.340000		0.539480
0.173000		0.340000		0.532912
0.174000		0.340000		0.526478
0.175000		0.340000		0.520172
0.176000		0.340000		0.513994
0.177000		0.340000		0.507939
0.178000		0.340000		0.502004
0.179000		0.340000		0.496187
0.180000		0.340000		0.490484
0.181000		0.340000		0.484893
0.182000		0.340000		0.479411
0.183000		0.340000		0.474036
0.184000		0.340000		0.468764
0.185000		0.340000		0.463594
0.186000		0.340000		0.458522
0.187000		0.340000		0.453547
0.188000		0.340000		0.448666
0.189000		0.340000		0.443876
0.190000		0.340000		0.439176
0.191000		0.340000		0.434564
0.192000		0.340000		0.430036
0.193000		0.340000		0.425592
0.194000		0.340000		0.421229
0.195000		0.340000		0.416945
0.196000		0.340000		0.412738
0.197000		0.340000		0.408607
0.198000		0.340000		0.404550
0.199000		0.340000		0.400564
0.200000		0.340000		0.396649
0.100000		0.350000		1.664753
0.101000		0.350000		1.635694
0.102000		0.350000		1.607133
0.103000		0.350000		1.579068
0.104000		0.350000		1.551496
0.105000		0.350000		1.524416
0.106000		0.350000		1.497823
0.107000		0.350000		1.471716
0.108000		0.350000		1.446089
0.109000		0.350000		1.420939
0.110000		0.350000		1.396262
0.111000		0.350000		1.372053
0.112000		0.350000		1.348307
0.113000		0.350000		1.325020
0.114000		0.350000		1.302186
0.115000		0.350000		1.279800
0.116000		0.350000		1.257856
0.117000		0.350000		1.236348
0.118000		0.350000		1.215271
0.119000		0.350000		1.194619
0.120000		0.350000		1.174386
0.121000		0.350000		1.154565
0.122000		0.350000		1.135150
0.123000		0.350000		1.116136
0.124000		0.350000		1.097515
0.125000		0.350000		1.079281
0.126000		0.350000		1.061428
0.127000		0.350000		1.043949
0.128000		0.350000		1.026839
0.129000		0.350000		1.010089
0.130000		0.350000		0.993695
0.131000		0.350000		0.977649
0.132000		0.350000		0.961945
0.133000		0.350000		0.946577
0.134000		0.350000		0.931538
0.135000		0.350000		0.916822
0.136000		0.350000		0.902423
0.137000		0.350000		0.888333
0.138000		0.350000		0.874548
0.139000		0.350000		0.861060
0.140000		0.350000		0.847864
0.141000		0.350000		0.834954
0.142000		0.350000		0.822323
0.143000		0.350000		0.809966
0.144000		0.350000		0.797877
0.145000		0.350000		0.786049
0.146000		0.350000		0.774478
0.147000		0.350000		0.763157
0.148000		0.350000		0.752081
0.149000		0.350000		0.741245
0.150000		0.350000		0.730643
0.151000		0.350000		0.720270
0.152000		0.350000		0.710120
0.153000		0.350000		0.700189
0.154000		0.350000		0.690471
0.155000		0.350000		0.680961
0.156000		0.350000		0.671655
0.157000		0.350000		0.662547
0.158000		0.350000		0.653634
