101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.106000		0.090000		10.898470
0.107000		0.090000		11.218980
0.108000		0.090000		11.545243
0.109000		0.090000		11.877293
0.110000		0.090000		12.215169
0.111000		0.090000		12.558912
0.112000		0.090000		12.908567
0.113000		0.090000		13.264183
0.114000		0.090000		13.625811
0.115000		0.090000		13.993507
0.116000		0.090000		14.367331
0.117000		0.090000		14.747345
0.118000		0.090000		15.133616
0.119000		0.090000		15.526215
0.120000		0.090000		15.925216
0.121000		0.090000		16.330696
0.122000		0.090000		16.742737
0.123000		0.090000		17.161425
0.124000		0.090000		17.586848
0.125000		0.090000		18.019100
0.126000		0.090000		18.458275
0.127000		0.090000		18.904475
0.128000		0.090000		19.357802
0.129000		0.090000		19.818362
0.130000		0.090000		20.286266
0.131000		0.090000		20.761626
0.132000		0.090000		21.244558
0.133000		0.090000		21.735182
0.134000		0.090000		22.233620
0.135000		0.090000		22.739995
0.136000		0.090000		23.254436
0.137000		0.090000		23.777073
0.138000		0.090000		24.308036
0.139000		0.090000		24.847461
0.140000		0.090000		25.395485
0.141000		0.090000		25.952244
0.142000		0.090000		26.517880
0.143000		0.090000		27.092533
0.144000		0.090000		27.676348
0.145000		0.090000		28.269468
0.146000		0.090000		28.872039
0.147000		0.090000		29.484207
0.148000		0.090000		30.106119
0.149000		0.090000		30.737924
0.150000		0.090000		31.379769
0.151000		0.090000		32.031803
0.152000		0.090000		32.694175
0.153000		0.090000		33.367034
0.154000		0.090000		34.050528
0.155000		0.090000		34.744805
0.156000		0.090000		35.450014
0.157000		0.090000		36.166302
0.158000		0.090000		36.893815
0.159000		0.090000		37.632699
0.160000		0.090000		38.383098
0.161000		0.090000		39.145157
0.162000		0.090000		39.919016
0.163000		0.090000		40.704816
0.164000		0.090000		41.502698
0.165000		0.090000		42.312797
0.166000		0.090000		43.135251
0.167000		0.090000		43.970192
0.168000		0.090000		44.817753
0.169000		0.090000		45.678063
0.170000		0.090000		46.551249
0.171000		0.090000		47.437437
0.172000		0.090000		48.336750
0.173000		0.090000		49.249307
0.174000		0.090000		50.175226
0.175000		0.090000		51.114622
0.176000		0.090000		52.067607
0.177000		0.090000		53.034291
0.178000		0.090000		54.014780
0.179000		0.090000		55.009177
0.180000		0.090000		56.017583
0.181000		0.090000		57.040095
0.182000		0.090000		58.076808
0.183000		0.090000		59.127812
0.184000		0.090000		60.193195
0.185000		0.090000		61.273041
0.186000		0.090000		62.367432
0.187000		0.090000		63.476445
0.188000		0.090000		64.600154
0.189000		0.090000		65.738631
0.190000		0.090000		66.891942
0.191000		0.090000		68.060152
0.192000		0.090000		69.243319
0.193000		0.090000		70.441502
0.194000		0.090000		71.654753
0.195000		0.090000		72.883122
0.196000		0.090000		74.126654
0.197000		0.090000		75.385392
0.198000		0.090000		76.659374
0.199000		0.090000		77.948636
0.200000		0.090000		79.253207
0.100000		0.100000		9.064129
0.101000		0.100000		9.349629
0.102000		0.100000		9.640784
0.103000		0.100000		9.937617
0.104000		0.100000		10.240153
0.105000		0.100000		10.548421
0.106000		0.100000		10.862452
0.107000		0.100000		11.182281
0.108000		0.100000		11.507945
0.109000		0.100000		11.839483
0.110000		0.100000		12.176939
0.111000		0.100000		12.520359
0.112000		0.100000		12.869793
0.113000		0.100000		13.225294
0.114000		0.100000		13.586917
0.115000		0.100000		13.954724
0.116000		0.100000		14.328775
0.117000		0.100000		14.709139
0.118000		0.100000		15.095884
0.119000		0.100000		15.489085
0.120000		0.100000		15.888817
0.121000		0.100000		16.295161
0.122000		0.100000		16.708200
0.123000		0.100000		17.128023
0.124000		0.100000		17.554719
0.125000		0.100000		17.988383
0.126000		0.100000		18.429111
0.127000		0.100000		18.877006
0.128000		0.100000		19.332169
0.129000		0.100000		19.794709
0.130000		0.100000		20.264736
0.131000		0.100000		20.742363
0.132000		0.100000		21.227706
0.133000		0.100000		21.720884
0.134000		0.100000		22.222019
0.135000		0.100000		22.731235
0.136000		0.100000		23.248659
0.137000		0.100000		23.774420
0.138000		0.100000		24.308650
0.139000		0.100000		24.851482
0.140000		0.100000		25.403051
0.141000		0.100000		25.963495
0.142000		0.100000		26.532953
0.143000		0.100000		27.111566
0.144000		0.100000		27.699474
0.145000		0.100000		28.296822
0.146000		0.100000		28.903754
0.147000		0.100000		29.520414
0.148000		0.100000		30.146949
0.149000		0.100000		30.783505
0.150000		0.100000		31.430229
0.151000		0.100000		32.087267
0.152000		0.100000		32.754768
0.153000		0.100000		33.432878
0.154000		0.100000		34.121745
0.155000		0.100000		34.821515
0.156000		0.100000		35.532335
0.157000		0.100000		36.254351
0.158000		0.100000		36.987706
0.159000		0.100000		37.732546
0.160000		0.100000		38.489013
0.161000		0.100000		39.257250
0.162000		0.100000		40.037395
0.163000		0.100000		40.829590
0.164000		0.100000		41.633970
0.165000		0.100000		42.450672
0.166000		0.100000		43.279831
0.167000		0.100000		44.121577
0.168000		0.100000		44.976041
0.169000		0.100000		45.843352
0.170000		0.100000		46.723634
0.171000		0.100000		47.617012
0.172000		0.100000		48.523606
0.173000		0.100000		49.443534
0.174000		0.100000		50.376914
0.175000		0.100000		51.323857
0.176000		0.100000		52.284475
0.177000		0.100000		53.258874
0.178000		0.100000		54.247160
0.179000		0.100000		55.249435
0.180000		0.100000		56.265796
0.181000		0.100000		57.296341
0.182000		0.100000		58.341160
0.183000		0.100000		59.400344
0.184000		0.100000		60.473978
0.185000		0.100000		61.562145
0.186000		0.100000		62.664925
0.187000		0.100000		63.782392
0.188000		0.100000		64.914620
0.189000		0.100000		66.061678
0.190000		0.100000		67.223631
0.191000		0.100000		68.400542
0.192000		0.100000		69.592467
0.193000		0.100000		70.799464
0.194000		0.100000		72.021582
0.195000		0.100000		73.258870
0.196000		0.100000		74.511371
0.197000		0.100000		75.779126
0.198000		0.100000		77.062172
0.199000		0.100000		78.360542
0.200000		0.100000		79.674266
0.100000		0.110000		9.036273
0.101000		0.110000		9.320797
0.102000		0.110000		9.611022
0.103000		0.110000		9.906977
0.104000		0.110000		10.208695
0.105000		0.110000		10.516209
0.106000		0.110000		10.829558
0.107000		0.110000		11.148782
0.108000		0.110000		11.473923
0.109000		0.110000		11.805027
0.110000		0.110000		12.142144
0.111000		0.110000		12.485324
0.112000		0.110000		12.834623
0.113000		0.110000		13.190098
0.114000		0.110000		13.551811
0.115000		0.110000		13.919824
0.116000		0.110000		14.294206
0.117000		0.110000		14.675026
0.118000		0.110000		15.062358
0.119000		0.110000		15.456279
0.120000		0.110000		15.856868
0.121000		0.110000		16.264208
0.122000		0.110000		16.678386
0.123000		0.110000		17.099492
0.124000		0.110000		17.527618
0.125000		0.110000		17.962859
0.126000		0.110000		18.405316
0.127000		0.110000		18.855089
0.128000		0.110000		19.312284
0.129000		0.110000		19.777008
0.130000		0.110000		20.249374
0.131000		0.110000		20.729495
0.132000		0.110000		21.217486
0.133000		0.110000		21.713468
0.134000		0.110000		22.217562
0.135000		0.110000		22.729892
0.136000		0.110000		23.250585
0.137000		0.110000		23.779770
0.138000		0.110000		24.317577
0.139000		0.110000		24.864139
0.140000		0.110000		25.419592
0.141000		0.110000		25.984071
0.142000		0.110000		26.557715
0.143000		0.110000		27.140662
0.144000		0.110000		27.733055
0.145000		0.110000		28.335034
0.146000		0.110000		28.946744
0.147000		0.110000		29.568326
0.148000		0.110000		30.199927
0.149000		0.110000		30.841690
0.150000		0.110000		31.493762
0.151000		0.110000		32.156289
0.152000		0.110000		32.829415
0.153000		0.110000		33.513286
0.154000		0.110000		34.208048
0.155000		0.110000		34.913847
0.156000		0.110000		35.630827
0.157000		0.110000		36.359131
0.158000		0.110000		37.098903
0.159000		0.110000		37.850285
0.160000		0.110000		38.613419
0.161000		0.110000		39.388445
0.162000		0.110000		40.175501
0.163000		0.110000		40.974724
0.164000		0.110000		41.786250
0.165000		0.110000		42.610214
0.166000		0.110000		43.446747
0.167000		0.110000		44.295980
0.168000		0.110000		45.158041
0.169000		0.110000		46.033056
0.170000		0.110000		46.921149
0.171000		0.110000		47.822442
0.172000		0.110000		48.737053
0.173000		0.110000		49.665099
0.174000		0.110000		50.606695
0.175000		0.110000		51.561951
0.176000		0.110000		52.530977
0.177000		0.110000		53.513877
0.178000		0.110000		54.510754
0.179000		0.110000		55.521710
0.180000		0.110000		56.546839
0.181000		0.110000		57.586236
0.182000		0.110000		58.639992
0.183000		0.110000		59.708193
0.184000		0.110000		60.790924
0.185000		0.110000		61.888265
0.186000		0.110000		63.000293
0.187000		0.110000		64.127083
0.188000		0.110000		65.268706
0.189000		0.110000		66.425227
0.190000		0.110000		67.596711
0.191000		0.110000		68.783218
0.192000		0.110000		69.984804
0.193000		0.110000		71.201522
0.194000		0.110000		72.433421
0.195000		0.110000		73.680548
0.196000		0.110000		74.942943
0.197000		0.110000		76.220646
0.198000		0.110000		77.513692
0.199000		0.110000		78.822110
0.200000		0.110000		80.145930
0.100000		0.120000		9.011862
0.101000		0.120000		9.295529
0.102000		0.120000		9.584943
0.103000		0.120000		9.880139
0.104000		0.120000		10.181157
0.105000		0.120000		10.488036
0.106000		0.120000		10.800822
0.107000		0.120000		11.119559
0.108000		0.120000		11.444298
0.109000		0.120000		11.775090
0.110000		0.120000		12.111989
0.111000		0.120000		12.455054
0.112000		0.120000		12.804343
0.113000		0.120000		13.159921
0.114000		0.120000		13.521853
0.115000		0.120000		13.890208
0.116000		0.120000		14.265057
0.117000		0.120000		14.646475
0.118000		0.120000		15.034540
0.119000		0.120000		15.429332
0.120000		0.120000		15.830935
0.121000		0.120000		16.239434
0.122000		0.120000		16.654919
0.123000		0.120000		17.077483
0.124000		0.120000		17.507221
0.125000		0.120000		17.944230
0.126000		0.120000		18.388612
0.127000		0.120000		18.840471
0.128000		0.120000		19.299912
0.129000		0.120000		19.767047
0.130000		0.120000		20.241985
0.131000		0.120000		20.724843
0.132000		0.120000		21.215737
0.133000		0.120000		21.714788
0.134000		0.120000		22.222116
0.135000		0.120000		22.737847
0.136000		0.120000		23.262107
0.137000		0.120000		23.795024
0.138000		0.120000		24.336729
0.139000		0.120000		24.887356
0.140000		0.120000		25.447037
0.141000		0.120000		26.015908
0.142000		0.120000		26.594107
0.143000		0.120000		27.181773
0.144000		0.120000		27.779044
0.145000		0.120000		28.386063
0.146000		0.120000		29.002970
0.147000		0.120000		29.629909
0.148000		0.120000		30.267021
0.149000		0.120000		30.914452
0.150000		0.120000		31.572345
0.151000		0.120000		32.240843
0.152000		0.120000		32.920092
0.153000		0.120000		33.610236
0.154000		0.120000		34.311417
0.155000		0.120000		35.023780
0.156000		0.120000		35.747468
0.157000		0.120000		36.482622
0.158000		0.120000		37.229385
0.159000		0.120000		37.987896
0.160000		0.120000		38.758295
0.161000		0.120000		39.540721
0.162000		0.120000		40.335309
0.163000		0.120000		41.142196
0.164000		0.120000		41.961514
0.165000		0.120000		42.793397
0.166000		0.120000		43.637975
0.167000		0.120000		44.495375
0.168000		0.120000		45.365724
0.169000		0.120000		46.249146
0.170000		0.120000		47.145763
0.171000		0.120000		48.055694
0.172000		0.120000		48.979057
0.173000		0.120000		49.915965
0.174000		0.120000		50.866532
0.175000		0.120000		51.830865
0.176000		0.120000		52.809073
0.177000		0.120000		53.801257
0.178000		0.120000		54.807519
0.179000		0.120000		55.827957
0.180000		0.120000		56.862665
0.181000		0.120000		57.911734
0.182000		0.120000		58.975253
0.183000		0.120000		60.053308
0.184000		0.120000		61.145979
0.185000		0.120000		62.253346
0.186000		0.120000		63.375483
0.187000		0.120000		64.512463
0.188000		0.120000		65.664354
0.189000		0.120000		66.831220
0.190000		0.120000		68.013123
0.191000		0.120000		69.210120
0.192000		0.120000		70.422267
0.193000		0.120000		71.649613
0.194000		0.120000		72.892206
0.195000		0.120000		74.150090
0.196000		0.120000		75.423303
0.197000		0.120000		76.711883
0.198000		0.120000		78.015862
0.199000		0.120000		79.335269
0.200000		0.120000		80.670129
0.100000		0.130000		8.991534
0.101000		0.130000		9.274505
0.102000		0.130000		9.563268
0.103000		0.130000		9.857867
0.104000		0.130000		10.158345
0.105000		0.130000		10.464751
0.106000		0.130000		10.777134
0.107000		0.130000		11.095548
0.108000		0.130000		11.420047
0.109000		0.130000		11.750690
0.110000		0.130000		12.087537
0.111000		0.130000		12.430652
0.112000		0.130000		12.780100
0.113000		0.130000		13.135949
0.114000		0.130000		13.498272
0.115000		0.130000		13.867143
0.116000		0.130000		14.242636
0.117000		0.130000		14.624833
0.118000		0.130000		15.013814
0.119000		0.130000		15.409665
0.120000		0.130000		15.812473
0.121000		0.130000		16.222328
0.122000		0.130000		16.639323
0.123000		0.130000		17.063553
0.124000		0.130000		17.495116
0.125000		0.130000		17.934113
0.126000		0.130000		18.380648
0.127000		0.130000		18.834826
0.128000		0.130000		19.296757
0.129000		0.130000		19.766550
0.130000		0.130000		20.244320
0.131000		0.130000		20.730182
0.132000		0.130000		21.224255
0.133000		0.130000		21.726659
0.134000		0.130000		22.237517
0.135000		0.130000		22.756954
0.136000		0.130000		23.285096
0.137000		0.130000		23.822073
0.138000		0.130000		24.368014
0.139000		0.130000		24.923051
0.140000		0.130000		25.487320
0.141000		0.130000		26.060955
0.142000		0.130000		26.644092
0.143000		0.130000		27.236869
0.144000		0.130000		27.839425
0.145000		0.130000		28.451901
0.146000		0.130000		29.074436
0.147000		0.130000		29.707172
0.148000		0.130000		30.350252
0.149000		0.130000		31.003816
0.150000		0.130000		31.668009
0.151000		0.130000		32.342971
0.152000		0.130000		33.028847
0.153000		0.130000		33.725778
0.154000		0.130000		34.433907
0.155000		0.130000		35.153376
0.156000		0.130000		35.884325
0.157000		0.130000		36.626894
0.158000		0.130000		37.381225
0.159000		0.130000		38.147454
0.160000		0.130000		38.925720
0.161000		0.130000		39.716159
0.162000		0.130000		40.518905
0.163000		0.130000		41.334092
0.164000		0.130000		42.161851
0.165000		0.130000		43.002313
0.166000		0.130000		43.855606
0.167000		0.130000		44.721855
0.168000		0.130000		45.601185
0.169000		0.130000		46.493718
0.170000		0.130000		47.399573
0.171000		0.130000		48.318868
0.172000		0.130000		49.251717
0.173000		0.130000		50.198234
0.174000		0.130000		51.158527
0.175000		0.130000		52.132703
0.176000		0.130000		53.120866
0.177000		0.130000		54.123119
0.178000		0.130000		55.139559
0.179000		0.130000		56.170281
0.180000		0.130000		57.215379
0.181000		0.130000		58.274940
0.182000		0.130000		59.349051
0.183000		0.130000		60.437795
0.184000		0.130000		61.541251
0.185000		0.130000		62.659496
0.186000		0.130000		63.792602
0.187000		0.130000		64.940638
0.188000		0.130000		66.103671
0.189000		0.130000		67.281762
0.190000		0.130000		68.474972
0.191000		0.130000		69.683354
0.192000		0.130000		70.906962
0.193000		0.130000		72.145843
0.194000		0.130000		73.400042
0.195000		0.130000		74.669601
0.196000		0.130000		75.954556
0.197000		0.130000		77.254941
0.198000		0.130000		78.570787
0.199000		0.130000		79.902120
0.200000		0.130000		81.248963
0.100000		0.140000		8.975816
0.101000		0.140000		9.258287
0.102000		0.140000		9.546599
0.103000		0.140000		9.840799
0.104000		0.140000		10.140939
0.105000		0.140000		10.447073
0.106000		0.140000		10.759258
0.107000		0.140000		11.077552
0.108000		0.140000		11.402017
0.109000		0.140000		11.732717
0.110000		0.140000		12.069719
0.111000		0.140000		12.413092
0.112000		0.140000		12.762908
0.113000		0.140000		13.119242
0.114000		0.140000		13.482170
0.115000		0.140000		13.851771
0.116000		0.140000		14.228127
0.117000		0.140000		14.611323
0.118000		0.140000		15.001445
0.119000		0.140000		15.398583
0.120000		0.140000		15.802827
0.121000		0.140000		16.214273
0.122000		0.140000		16.633016
0.123000		0.140000		17.059157
0.124000		0.140000		17.492795
0.125000		0.140000		17.934035
0.126000		0.140000		18.382983
0.127000		0.140000		18.839748
0.128000		0.140000		19.304440
0.129000		0.140000		19.777174
0.130000		0.140000		20.258063
0.131000		0.140000		20.747225
0.132000		0.140000		21.244780
0.133000		0.140000		21.750851
0.134000		0.140000		22.265559
0.135000		0.140000		22.789032
0.136000		0.140000		23.321395
0.137000		0.140000		23.862780
0.138000		0.140000		24.413315
0.139000		0.140000		24.973133
0.140000		0.140000		25.542368
0.141000		0.140000		26.121155
0.142000		0.140000		26.709630
0.143000		0.140000		27.307930
0.144000		0.140000		27.916194
0.145000		0.140000		28.534560
0.146000		0.140000		29.163168
0.147000		0.140000		29.802158
0.148000		0.140000		30.451672
0.149000		0.140000		31.111849
0.150000		0.140000		31.782832
0.151000		0.140000		32.464762
0.152000		0.140000		33.157779
0.153000		0.140000		33.862025
0.154000		0.140000		34.577639
0.155000		0.140000		35.304763
0.156000		0.140000		36.043535
0.157000		0.140000		36.794094
0.158000		0.140000		37.556577
0.159000		0.140000		38.331122
0.160000		0.140000		39.117863
0.161000		0.140000		39.916935
0.162000		0.140000		40.728470
0.163000		0.140000		41.552600
0.164000		0.140000		42.389454
0.165000		0.140000		43.239159
0.166000		0.140000		44.101843
0.167000		0.140000		44.977628
0.168000		0.140000		45.866637
0.169000		0.140000		46.768989
0.170000		0.140000		47.684801
0.171000		0.140000		48.614189
0.172000		0.140000		49.557264
0.173000		0.140000		50.514137
0.174000		0.140000		51.484915
0.175000		0.140000		52.469702
0.176000		0.140000		53.468600
0.177000		0.140000		54.481708
0.178000		0.140000		55.509121
0.179000		0.140000		56.550933
0.180000		0.140000		57.607233
0.181000		0.140000		58.678108
0.182000		0.140000		59.763642
0.183000		0.140000		60.863914
0.184000		0.140000		61.979001
0.185000		0.140000		63.108977
