100
100
T [fm^-1]		muB [fm^-1]		G_dfce [1]
0.805455		1.978182		4.665387
0.807879		1.978182		4.688702
0.810303		1.978182		4.711891
0.812727		1.978182		4.734954
0.815152		1.978182		4.757890
0.817576		1.978182		4.780698
0.820000		1.978182		4.803377
0.580000		2.005657		2.257365
0.582424		2.005657		2.283649
0.584848		2.005657		2.310044
0.587273		2.005657		2.336547
0.589697		2.005657		2.363154
0.592121		2.005657		2.389861
0.594545		2.005657		2.416667
0.596970		2.005657		2.443565
0.599394		2.005657		2.470554
0.601818		2.005657		2.497630
0.604242		2.005657		2.524788
0.606667		2.005657		2.552026
0.609091		2.005657		2.579341
0.611515		2.005657		2.606728
0.613939		2.005657		2.634184
0.616364		2.005657		2.661705
0.618788		2.005657		2.689289
0.621212		2.005657		2.716932
0.623636		2.005657		2.744630
0.626061		2.005657		2.772379
0.628485		2.005657		2.800178
0.630909		2.005657		2.828021
0.633333		2.005657		2.855905
0.635758		2.005657		2.883828
0.638182		2.005657		2.911786
0.640606		2.005657		2.939776
0.643030		2.005657		2.967794
0.645455		2.005657		2.995836
0.647879		2.005657		3.023901
0.650303		2.005657		3.051984
0.652727		2.005657		3.080082
0.655152		2.005657		3.108192
0.657576		2.005657		3.136311
0.660000		2.005657		3.164436
0.662424		2.005657		3.192563
0.664848		2.005657		3.220690
0.667273		2.005657		3.248813
0.669697		2.005657		3.276929
0.672121		2.005657		3.305036
0.674545		2.005657		3.333129
0.676970		2.005657		3.361208
0.679394		2.005657		3.389267
0.681818		2.005657		3.417305
0.684242		2.005657		3.445319
0.686667		2.005657		3.473305
0.689091		2.005657		3.501262
0.691515		2.005657		3.529185
0.693939		2.005657		3.557073
0.696364		2.005657		3.584922
0.698788		2.005657		3.612731
0.701212		2.005657		3.640496
0.703636		2.005657		3.668214
0.706061		2.005657		3.695883
0.708485		2.005657		3.723501
0.710909		2.005657		3.751065
0.713333		2.005657		3.778573
0.715758		2.005657		3.806021
0.718182		2.005657		3.833408
0.720606		2.005657		3.860732
0.723030		2.005657		3.887989
0.725455		2.005657		3.915178
0.727879		2.005657		3.942296
0.730303		2.005657		3.969341
0.732727		2.005657		3.996311
0.735152		2.005657		4.023203
0.737576		2.005657		4.050016
0.740000		2.005657		4.076748
0.742424		2.005657		4.103395
0.744848		2.005657		4.129957
0.747273		2.005657		4.156432
0.749697		2.005657		4.182817
0.752121		2.005657		4.209110
0.754545		2.005657		4.235310
0.756970		2.005657		4.261414
0.759394		2.005657		4.287421
0.761818		2.005657		4.313330
0.764242		2.005657		4.339138
0.766667		2.005657		4.364843
0.769091		2.005657		4.390445
0.771515		2.005657		4.415941
0.773939		2.005657		4.441330
0.776364		2.005657		4.466610
0.778788		2.005657		4.491780
0.781212		2.005657		4.516838
0.783636		2.005657		4.541782
0.786061		2.005657		4.566613
0.788485		2.005657		4.591327
0.790909		2.005657		4.615924
0.793333		2.005657		4.640402
0.795758		2.005657		4.664760
0.798182		2.005657		4.688997
0.800606		2.005657		4.713112
0.803030		2.005657		4.737104
0.805455		2.005657		4.760970
0.807879		2.005657		4.784711
0.810303		2.005657		4.808326
0.812727		2.005657		4.831812
0.815152		2.005657		4.855170
0.817576		2.005657		4.878397
0.820000		2.005657		4.901495
0.580000		2.033131		2.309250
0.582424		2.033131		2.336084
0.584848		2.033131		2.363027
0.587273		2.033131		2.390077
0.589697		2.033131		2.417230
0.592121		2.033131		2.444482
0.594545		2.033131		2.471830
0.596970		2.033131		2.499270
0.599394		2.033131		2.526799
0.601818		2.033131		2.554413
0.604242		2.033131		2.582108
0.606667		2.033131		2.609882
0.609091		2.033131		2.637731
0.611515		2.033131		2.665651
0.613939		2.033131		2.693638
0.616364		2.033131		2.721690
0.618788		2.033131		2.749803
0.621212		2.033131		2.777972
0.623636		2.033131		2.806196
0.626061		2.033131		2.834470
0.628485		2.033131		2.862791
0.630909		2.033131		2.891156
0.633333		2.033131		2.919561
0.635758		2.033131		2.948003
0.638182		2.033131		2.976478
0.640606		2.033131		3.004983
0.643030		2.033131		3.033516
0.645455		2.033131		3.062072
0.647879		2.033131		3.090648
0.650303		2.033131		3.119242
0.652727		2.033131		3.147849
0.655152		2.033131		3.176467
0.657576		2.033131		3.205093
0.660000		2.033131		3.233723
0.662424		2.033131		3.262354
0.664848		2.033131		3.290983
0.667273		2.033131		3.319607
0.669697		2.033131		3.348224
0.672121		2.033131		3.376829
0.674545		2.033131		3.405420
0.676970		2.033131		3.433995
0.679394		2.033131		3.462549
0.681818		2.033131		3.491081
0.684242		2.033131		3.519587
0.686667		2.033131		3.548064
0.689091		2.033131		3.576510
0.691515		2.033131		3.604922
0.693939		2.033131		3.633297
0.696364		2.033131		3.661633
0.698788		2.033131		3.689926
0.701212		2.033131		3.718174
0.703636		2.033131		3.746375
0.706061		2.033131		3.774526
0.708485		2.033131		3.802623
0.710909		2.033131		3.830666
0.713333		2.033131		3.858651
0.715758		2.033131		3.886575
0.718182		2.033131		3.914437
0.720606		2.033131		3.942234
0.723030		2.033131		3.969964
0.725455		2.033131		3.997624
0.727879		2.033131		4.025212
0.730303		2.033131		4.052725
0.732727		2.033131		4.080163
0.735152		2.033131		4.107521
0.737576		2.033131		4.134799
0.740000		2.033131		4.161994
0.742424		2.033131		4.189104
0.744848		2.033131		4.216127
0.747273		2.033131		4.243061
0.749697		2.033131		4.269904
0.752121		2.033131		4.296655
0.754545		2.033131		4.323310
0.756970		2.033131		4.349869
0.759394		2.033131		4.376329
0.761818		2.033131		4.402690
0.764242		2.033131		4.428948
0.766667		2.033131		4.455102
0.769091		2.033131		4.481152
0.771515		2.033131		4.507094
0.773939		2.033131		4.532927
0.776364		2.033131		4.558651
0.778788		2.033131		4.584263
0.781212		2.033131		4.609761
0.783636		2.033131		4.635145
0.786061		2.033131		4.660413
0.788485		2.033131		4.685563
0.790909		2.033131		4.710595
0.793333		2.033131		4.735506
0.795758		2.033131		4.760296
0.798182		2.033131		4.784963
0.800606		2.033131		4.809506
0.803030		2.033131		4.833925
0.805455		2.033131		4.858217
0.807879		2.033131		4.882382
0.810303		2.033131		4.906418
0.812727		2.033131		4.930325
0.815152		2.033131		4.954101
0.817576		2.033131		4.977746
0.820000		2.033131		5.001259
0.580000		2.060606		2.362999
0.582424		2.060606		2.390384
0.584848		2.060606		2.417878
0.587273		2.060606		2.445477
0.589697		2.060606		2.473176
0.592121		2.060606		2.500974
0.594545		2.060606		2.528866
0.596970		2.060606		2.556848
0.599394		2.060606		2.584918
0.601818		2.060606		2.613071
0.604242		2.060606		2.641305
0.606667		2.060606		2.669615
0.609091		2.060606		2.697998
0.611515		2.060606		2.726451
0.613939		2.060606		2.754970
0.616364		2.060606		2.783551
0.618788		2.060606		2.812192
0.621212		2.060606		2.840888
0.623636		2.060606		2.869637
0.626061		2.060606		2.898435
0.628485		2.060606		2.927278
0.630909		2.060606		2.956164
0.633333		2.060606		2.985088
0.635758		2.060606		3.014047
0.638182		2.060606		3.043039
0.640606		2.060606		3.072059
0.643030		2.060606		3.101105
0.645455		2.060606		3.130173
0.647879		2.060606		3.159259
0.650303		2.060606		3.188362
0.652727		2.060606		3.217476
0.655152		2.060606		3.246601
0.657576		2.060606		3.275731
0.660000		2.060606		3.304864
0.662424		2.060606		3.333997
0.664848		2.060606		3.363127
0.667273		2.060606		3.392250
0.669697		2.060606		3.421364
0.672121		2.060606		3.450466
0.674545		2.060606		3.479552
0.676970		2.060606		3.508620
0.679394		2.060606		3.537667
0.681818		2.060606		3.566690
0.684242		2.060606		3.595685
0.686667		2.060606		3.624651
0.689091		2.060606		3.653584
0.691515		2.060606		3.682482
0.693939		2.060606		3.711342
0.696364		2.060606		3.740161
0.698788		2.060606		3.768936
0.701212		2.060606		3.797665
0.703636		2.060606		3.826345
0.706061		2.060606		3.854973
0.708485		2.060606		3.883548
0.710909		2.060606		3.912066
0.713333		2.060606		3.940525
0.715758		2.060606		3.968923
0.718182		2.060606		3.997257
0.720606		2.060606		4.025524
0.723030		2.060606		4.053723
0.725455		2.060606		4.081851
0.727879		2.060606		4.109906
0.730303		2.060606		4.137885
0.732727		2.060606		4.165786
0.735152		2.060606		4.193608
0.737576		2.060606		4.221347
0.740000		2.060606		4.249003
0.742424		2.060606		4.276572
0.744848		2.060606		4.304053
0.747273		2.060606		4.331443
0.749697		2.060606		4.358741
0.752121		2.060606		4.385945
0.754545		2.060606		4.413054
0.756970		2.060606		4.440064
0.759394		2.060606		4.466974
0.761818		2.060606		4.493783
0.764242		2.060606		4.520488
0.766667		2.060606		4.547088
0.769091		2.060606		4.573582
0.771515		2.060606		4.599967
0.773939		2.060606		4.626243
0.776364		2.060606		4.652406
0.778788		2.060606		4.678457
0.781212		2.060606		4.704393
0.783636		2.060606		4.730213
0.786061		2.060606		4.755915
0.788485		2.060606		4.781498
0.790909		2.060606		4.806961
0.793333		2.060606		4.832303
0.795758		2.060606		4.857521
0.798182		2.060606		4.882616
0.800606		2.060606		4.907585
0.803030		2.060606		4.932427
0.805455		2.060606		4.957141
0.807879		2.060606		4.981727
0.810303		2.060606		5.006182
0.812727		2.060606		5.030507
0.815152		2.060606		5.054699
0.817576		2.060606		5.078759
0.820000		2.060606		5.102684
0.580000		2.088081		2.418650
0.582424		2.088081		2.446588
0.584848		2.088081		2.474633
0.587273		2.088081		2.502781
0.589697		2.088081		2.531029
0.592121		2.088081		2.559373
0.594545		2.088081		2.587810
0.596970		2.088081		2.616335
0.599394		2.088081		2.644946
0.601818		2.088081		2.673639
0.604242		2.088081		2.702410
0.606667		2.088081		2.731256
0.609091		2.088081		2.760173
0.611515		2.088081		2.789159
0.613939		2.088081		2.818209
0.616364		2.088081		2.847319
0.618788		2.088081		2.876488
0.621212		2.088081		2.905710
0.623636		2.088081		2.934983
0.626061		2.088081		2.964304
0.628485		2.088081		2.993668
0.630909		2.088081		3.023073
0.633333		2.088081		3.052515
0.635758		2.088081		3.081990
0.638182		2.088081		3.111496
0.640606		2.088081		3.141030
0.643030		2.088081		3.170587
0.645455		2.088081		3.200164
0.647879		2.088081		3.229759
0.650303		2.088081		3.259369
0.652727		2.088081		3.288989
0.655152		2.088081		3.318617
0.657576		2.088081		3.348249
0.660000		2.088081		3.377883
0.662424		2.088081		3.407516
0.664848		2.088081		3.437143
0.667273		2.088081		3.466763
0.669697		2.088081		3.496373
0.672121		2.088081		3.525968
0.674545		2.088081		3.555547
0.676970		2.088081		3.585106
0.679394		2.088081		3.614642
0.681818		2.088081		3.644153
0.684242		2.088081		3.673636
0.686667		2.088081		3.703087
0.689091		2.088081		3.732504
0.691515		2.088081		3.761885
0.693939		2.088081		3.791226
0.696364		2.088081		3.820525
0.698788		2.088081		3.849779
0.701212		2.088081		3.878986
0.703636		2.088081		3.908142
0.706061		2.088081		3.937245
0.708485		2.088081		3.966294
0.710909		2.088081		3.995284
0.713333		2.088081		4.024215
0.715758		2.088081		4.053082
0.718182		2.088081		4.081884
0.720606		2.088081		4.110619
0.723030		2.088081		4.139284
0.725455		2.088081		4.167876
0.727879		2.088081		4.196394
0.730303		2.088081		4.224836
0.732727		2.088081		4.253198
0.735152		2.088081		4.281479
0.737576		2.088081		4.309677
0.740000		2.088081		4.337789
0.742424		2.088081		4.365814
0.744848		2.088081		4.393749
0.747273		2.088081		4.421593
0.749697		2.088081		4.449343
0.752121		2.088081		4.476998
0.754545		2.088081		4.504555
0.756970		2.088081		4.532013
0.759394		2.088081		4.559370
0.761818		2.088081		4.586624
0.764242		2.088081		4.613773
0.766667		2.088081		4.640816
0.769091		2.088081		4.667750
0.771515		2.088081		4.694576
0.773939		2.088081		4.721289
0.776364		2.088081		4.747890
0.778788		2.088081		4.774376
0.781212		2.088081		4.800746
0.783636		2.088081		4.826999
0.786061		2.088081		4.853132
0.788485		2.088081		4.879146
0.790909		2.088081		4.905037
0.793333		2.088081		4.930806
0.795758		2.088081		4.956450
0.798182		2.088081		4.981968
0.800606		2.088081		5.007359
0.803030		2.088081		5.032622
0.805455		2.088081		5.057756
0.807879		2.088081		5.082760
0.810303		2.088081		5.107632
0.812727		2.088081		5.132371
0.815152		2.088081		5.156976
0.817576		2.088081		5.181447
0.820000		2.088081		5.205782
0.580000		2.115556		2.476237
0.582424		2.115556		2.504730
0.584848		2.115556		2.533327
0.587273		2.115556		2.562026
0.589697		2.115556		2.590822
0.592121		2.115556		2.619713
0.594545		2.115556		2.648694
0.596970		2.115556		2.677762
0.599394		2.115556		2.706914
0.601818		2.115556		2.736146
0.604242		2.115556		2.765455
0.606667		2.115556		2.794836
0.609091		2.115556		2.824287
0.611515		2.115556		2.853804
0.613939		2.115556		2.883384
0.616364		2.115556		2.913023
0.618788		2.115556		2.942718
0.621212		2.115556		2.972465
0.623636		2.115556		3.002261
0.626061		2.115556		3.032102
0.628485		2.115556		3.061986
0.630909		2.115556		3.091908
0.633333		2.115556		3.121866
0.635758		2.115556		3.151856
0.638182		2.115556		3.181875
0.640606		2.115556		3.211919
0.643030		2.115556		3.241985
0.645455		2.115556		3.272071
0.647879		2.115556		3.302172
0.650303		2.115556		3.332285
0.652727		2.115556		3.362409
0.655152		2.115556		3.392538
0.657576		2.115556		3.422670
0.660000		2.115556		3.452802
0.662424		2.115556		3.482932
0.664848		2.115556		3.513054
0.667273		2.115556		3.543168
0.669697		2.115556		3.573270
0.672121		2.115556		3.603356
0.674545		2.115556		3.633424
0.676970		2.115556		3.663471
0.679394		2.115556		3.693494
0.681818		2.115556		3.723490
0.684242		2.115556		3.753456
0.686667		2.115556		3.783390
0.689091		2.115556		3.813288
0.691515		2.115556		3.843148
0.693939		2.115556		3.872967
0.696364		2.115556		3.902743
0.698788		2.115556		3.932473
0.701212		2.115556		3.962153
0.703636		2.115556		3.991783
0.706061		2.115556		4.021358
0.708485		2.115556		4.050876
0.710909		2.115556		4.080336
0.713333		2.115556		4.109734
0.715758		2.115556		4.139068
0.718182		2.115556		4.168335
0.720606		2.115556		4.197533
0.723030		2.115556		4.226661
0.725455		2.115556		4.255714
0.727879		2.115556		4.284692
0.730303		2.115556		4.313592
0.732727		2.115556		4.342412
0.735152		2.115556		4.371149
0.737576		2.115556		4.399802
0.740000		2.115556		4.428367
0.742424		2.115556		4.456844
0.744848		2.115556		4.485231
0.747273		2.115556		4.513524
0.749697		2.115556		4.541722
0.752121		2.115556		4.569824
0.754545		2.115556		4.597827
0.756970		2.115556		4.625729
0.759394		2.115556		4.653529
0.761818		2.115556		4.681225
0.764242		2.115556		4.708814
0.766667		2.115556		4.736296
0.769091		2.115556		4.763669
0.771515		2.115556		4.790930
0.773939		2.115556		4.818079
0.776364		2.115556		4.845113
0.778788		2.115556		4.872032
0.781212		2.115556		4.898833
0.783636		2.115556		4.925515
0.786061		2.115556		4.952076
0.788485		2.115556		4.978516
0.790909		2.115556		5.004833
0.793333		2.115556		5.031025
0.795758		2.115556		5.057091
0.798182		2.115556		5.083030
0.800606		2.115556		5.108841
0.803030		2.115556		5.134522
0.805455		2.115556		5.160072
0.807879		2.115556		5.185490
0.810303		2.115556		5.210776
0.812727		2.115556		5.235926
0.815152		2.115556		5.260942
0.817576		2.115556		5.285821
0.820000		2.115556		5.310563
0.580000		2.143030		2.535797
0.582424		2.143030		2.564844
0.584848		2.143030		2.593994
0.587273		2.143030		2.623243
0.589697		2.143030		2.652588
0.592121		2.143030		2.682024
0.594545		2.143030		2.711550
0.596970		2.143030		2.741160
0.599394		2.143030		2.770853
0.601818		2.143030		2.800623
0.604242		2.143030		2.830468
0.606667		2.143030		2.860383
0.609091		2.143030		2.890367
0.611515		2.143030		2.920415
0.613939		2.143030		2.950523
0.616364		2.143030		2.980689
0.618788		2.143030		3.010908
0.621212		2.143030		3.041178
0.623636		2.143030		3.071495
0.626061		2.143030		3.101855
0.628485		2.143030		3.132256
0.630909		2.143030		3.162694
0.633333		2.143030		3.193166
0.635758		2.143030		3.223667
0.638182		2.143030		3.254196
0.640606		2.143030		3.284749
0.643030		2.143030		3.315322
0.645455		2.143030		3.345912
0.647879		2.143030		3.376517
0.650303		2.143030		3.407132
0.652727		2.143030		3.437755
0.655152		2.143030		3.468383
0.657576		2.143030		3.499012
0.660000		2.143030		3.529640
0.662424		2.143030		3.560262
0.664848		2.143030		3.590877
0.667273		2.143030		3.621482
0.669697		2.143030		3.652072
0.672121		2.143030		3.682646
0.674545		2.143030		3.713200
0.676970		2.143030		3.743732
0.679394		2.143030		3.774238
0.681818		2.143030		3.804715
0.684242		2.143030		3.835162
0.686667		2.143030		3.865574
0.689091		2.143030		3.895950
0.691515		2.143030		3.926286
0.693939		2.143030		3.956580
0.696364		2.143030		3.986830
0.698788		2.143030		4.017031
0.701212		2.143030		4.047182
0.703636		2.143030		4.077281
0.706061		2.143030		4.107324
0.708485		2.143030		4.137309
0.710909		2.143030		4.167234
0.713333		2.143030		4.197096
0.715758		2.143030		4.226892
0.718182		2.143030		4.256621
0.720606		2.143030		4.286280
0.723030		2.143030		4.315866
0.725455		2.143030		4.345377
0.727879		2.143030		4.374811
0.730303		2.143030		4.404166
0.732727		2.143030		4.433439
0.735152		2.143030		4.462629
0.737576		2.143030		4.491732
0.740000		2.143030		4.520748
0.742424		2.143030		4.549674
0.744848		2.143030		4.578507
0.747273		2.143030		4.607246
0.749697		2.143030		4.635889
0.752121		2.143030		4.664434
0.754545		2.143030		4.692879
0.756970		2.143030		4.721223
0.759394		2.143030		4.749462
0.761818		2.143030		4.777596
0.764242		2.143030		4.805622
0.766667		2.143030		4.833540
0.769091		2.143030		4.861347
0.771515		2.143030		4.889041
0.773939		2.143030		4.916621
0.776364		2.143030		4.944086
0.778788		2.143030		4.971433
0.781212		2.143030		4.998661
0.783636		2.143030		5.025769
0.786061		2.143030		5.052756
0.788485		2.143030		5.079619
0.790909		2.143030		5.106357
0.793333		2.143030		5.132970
0.795758		2.143030		5.159455
0.798182		2.143030		5.185812
0.800606		2.143030		5.212038
0.803030		2.143030		5.238134
0.805455		2.143030		5.264097
0.807879		2.143030		5.289927
0.810303		2.143030		5.315622
0.812727		2.143030		5.341182
0.815152		2.143030		5.366604
0.817576		2.143030		5.391889
0.820000		2.143030		5.417035
0.580000		2.170505		2.597359
0.582424		2.170505		2.626961
0.584848		2.170505		2.656662
0.587273		2.170505		2.686461
0.589697		2.170505		2.716354
0.592121		2.170505		2.746336
0.594545		2.170505		2.776405
0.596970		2.170505		2.806557
0.599394		2.170505		2.836788
0.601818		2.170505		2.867095
0.604242		2.170505		2.897475
0.606667		2.170505		2.927923
0.609091		2.170505		2.958437
0.611515		2.170505		2.989014
0.613939		2.170505		3.019649
0.616364		2.170505		3.050339
0.618788		2.170505		3.081081
0.621212		2.170505		3.111871
0.623636		2.170505		3.142707
0.626061		2.170505		3.173584
0.628485		2.170505		3.204500
0.630909		2.170505		3.235450
0.633333		2.170505		3.266433
0.635758		2.170505		3.297444
0.638182		2.170505		3.328480
0.640606		2.170505		3.359538
0.643030		2.170505		3.390615
0.645455		2.170505		3.421707
0.647879		2.170505		3.452812
0.650303		2.170505		3.483926
0.652727		2.170505		3.515046
0.655152		2.170505		3.546169
0.657576		2.170505		3.577291
0.660000		2.170505		3.608411
0.662424		2.170505		3.639524
0.664848		2.170505		3.670627
0.667273		2.170505		3.701719
0.669697		2.170505		3.732795
0.672121		2.170505		3.763853
0.674545		2.170505		3.794889
0.676970		2.170505		3.825902
0.679394		2.170505		3.856887
0.681818		2.170505		3.887843
0.684242		2.170505		3.918766
0.686667		2.170505		3.949654
0.689091		2.170505		3.980503
0.691515		2.170505		4.011312
0.693939		2.170505		4.042077
0.696364		2.170505		4.072796
0.698788		2.170505		4.103465
0.701212		2.170505		4.134083
0.703636		2.170505		4.164647
0.706061		2.170505		4.195154
0.708485		2.170505		4.225602
0.710909		2.170505		4.255989
0.713333		2.170505		4.286311
0.715758		2.170505		4.316566
0.718182		2.170505		4.346752
0.720606		2.170505		4.376867
0.723030		2.170505		4.406908
0.725455		2.170505		4.436873
0.727879		2.170505		4.466760
0.730303		2.170505		4.496566
0.732727		2.170505		4.526289
0.735152		2.170505		4.555927
0.737576		2.170505		4.585478
0.740000		2.170505		4.614940
0.742424		2.170505		4.644310
0.744848		2.170505		4.673587
0.747273		2.170505		4.702768
0.749697		2.170505		4.731852
0.752121		2.170505		4.760837
0.754545		2.170505		4.789720
0.756970		2.170505		4.818501
0.759394		2.170505		4.847176
0.761818		2.170505		4.875744
0.764242		2.170505		4.904204
0.766667		2.170505		4.932553
0.769091		2.170505		4.960791
0.771515		2.170505		4.988914
0.773939		2.170505		5.016922
0.776364		2.170505		5.044813
0.778788		2.170505		5.072586
0.781212		2.170505		5.100238
0.783636		2.170505		5.127769
0.786061		2.170505		5.155176
0.788485		2.170505		5.182459
0.790909		2.170505		5.209616
0.793333		2.170505		5.236646
0.795758		2.170505		5.263547
0.798182		2.170505		5.290317
0.800606		2.170505		5.316957
0.803030		2.170505		5.343464
0.805455		2.170505		5.369837
0.807879		2.170505		5.396075
0.810303		2.170505		5.422177
0.812727		2.170505		5.448142
0.815152		2.170505		5.473968
0.817576		2.170505		5.499655
0.820000		2.170505		5.525202
0.580000		2.197980		2.660954
0.582424		2.197980		2.691109
0.584848		2.197980		2.721362
0.587273		2.197980		2.751709
0.589697		2.197980		2.782148
0.592121		2.197980		2.812675
0.594545		2.197980		2.843285
0.596970		2.197980		2.873976
0.599394		2.197980		2.904745
0.601818		2.197980		2.935587
0.604242		2.197980		2.966499
0.606667		2.197980		2.997478
0.609091		2.197980		3.028521
0.611515		2.197980		3.059623
0.613939		2.197980		3.090782
0.616364		2.197980		3.121994
0.618788		2.197980		3.153256
0.621212		2.197980		3.184564
0.623636		2.197980		3.215916
0.626061		2.197980		3.247307
0.628485		2.197980		3.278734
0.630909		2.197980		3.310194
0.633333		2.197980		3.341685
0.635758		2.197980		3.373202
0.638182		2.197980		3.404742
0.640606		2.197980		3.436302
0.643030		2.197980		3.467879
0.645455		2.197980		3.499470
0.647879		2.197980		3.531072
0.650303		2.197980		3.562681
0.652727		2.197980		3.594294
0.655152		2.197980		3.625908
0.657576		2.197980		3.657521
0.660000		2.197980		3.689128
0.662424		2.197980		3.720728
0.664848		2.197980		3.752317
0.667273		2.197980		3.783891
0.669697		2.197980		3.815449
0.672121		2.197980		3.846987
0.674545		2.197980		3.878502
0.676970		2.197980		3.909992
0.679394		2.197980		3.941453
0.681818		2.197980		3.972883
0.684242		2.197980		4.004279
0.686667		2.197980		4.035637
0.689091		2.197980		4.066957
0.691515		2.197980		4.098234
0.693939		2.197980		4.129465
0.696364		2.197980		4.160650
0.698788		2.197980		4.191783
0.701212		2.197980		4.222864
0.703636		2.197980		4.253890
0.706061		2.197980		4.284857
0.708485		2.197980		4.315764
0.710909		2.197980		4.346607
0.713333		2.197980		4.377385
0.715758		2.197980		4.408096
0.718182		2.197980		4.438735
0.720606		2.197980		4.469303
0.723030		2.197980		4.499795
0.725455		2.197980		4.530209
0.727879		2.197980		4.560544
0.730303		2.197980		4.590797
0.732727		2.197980		4.620966
0.735152		2.197980		4.651049
0.737576		2.197980		4.681043
0.740000		2.197980		4.710947
0.742424		2.197980		4.740758
0.744848		2.197980		4.770475
0.747273		2.197980		4.800095
0.749697		2.197980		4.829616
0.752121		2.197980		4.859036
0.754545		2.197980		4.888354
0.756970		2.197980		4.917568
0.759394		2.197980		4.946675
0.761818		2.197980		4.975674
0.764242		2.197980		5.004563
0.766667		2.197980		5.033341
0.769091		2.197980		5.062005
0.771515		2.197980		5.090554
0.773939		2.197980		5.118986
0.776364		2.197980		5.147301
0.778788		2.197980		5.175495
0.781212		2.197980		5.203567
0.783636		2.197980		5.231517
0.786061		2.197980		5.259342
0.788485		2.197980		5.287041
0.790909		2.197980		5.314613
0.793333		2.197980		5.342056
0.795758		2.197980		5.369369
0.798182		2.197980		5.396551
0.800606		2.197980		5.423600
0.803030		2.197980		5.450515
0.805455		2.197980		5.477294
0.807879		2.197980		5.503937
0.810303		2.197980		5.530443
0.812727		2.197980		5.556810
0.815152		2.197980		5.583037
0.817576		2.197980		5.609124
0.820000		2.197980		5.635068
0.580000		2.225455		2.726607
0.582424		2.225455		2.757314
0.584848		2.225455		2.788116
0.587273		2.225455		2.819011
0.589697		2.225455		2.849994
0.592121		2.225455		2.881063
0.594545		2.225455		2.912213
0.596970		2.225455		2.943441
0.599394		2.225455		2.974744
0.601818		2.225455		3.006119
0.604242		2.225455		3.037561
0.606667		2.225455		3.069068
0.609091		2.225455		3.100636
0.611515		2.225455		3.132261
0.613939		2.225455		3.163941
0.616364		2.225455		3.195672
0.618788		2.225455		3.227451
0.621212		2.225455		3.259274
0.623636		2.225455		3.291137
0.626061		2.225455		3.323039
0.628485		2.225455		3.354974
0.630909		2.225455		3.386941
0.633333		2.225455		3.418936
0.635758		2.225455		3.450955
0.638182		2.225455		3.482995
0.640606		2.225455		3.515054
0.643030		2.225455		3.547128
0.645455		2.225455		3.579214
0.647879		2.225455		3.611308
0.650303		2.225455		3.643408
0.652727		2.225455		3.675510
0.655152		2.225455		3.707612
0.657576		2.225455		3.739711
0.660000		2.225455		3.771802
0.662424		2.225455		3.803884
0.664848		2.225455		3.835954
0.667273		2.225455		3.868008
0.669697		2.225455		3.900043
0.672121		2.225455		3.932057
0.674545		2.225455		3.964047
0.676970		2.225455		3.996009
0.679394		2.225455		4.027942
0.681818		2.225455		4.059841
0.684242		2.225455		4.091705
0.686667		2.225455		4.123531
0.689091		2.225455		4.155316
0.691515		2.225455		4.187057
0.693939		2.225455		4.218752
0.696364		2.225455		4.250397
0.698788		2.225455		4.281991
0.701212		2.225455		4.313530
0.703636		2.225455		4.345013
0.706061		2.225455		4.376436
0.708485		2.225455		4.407797
0.710909		2.225455		4.439094
0.713333		2.225455		4.470324
0.715758		2.225455		4.501485
0.718182		2.225455		4.532574
0.720606		2.225455		4.563589
0.723030		2.225455		4.594528
0.725455		2.225455		4.625388
0.727879		2.225455		4.656168
0.730303		2.225455		4.686864
0.732727		2.225455		4.717475
0.735152		2.225455		4.747998
0.737576		2.225455		4.778432
0.740000		2.225455		4.808773
0.742424		2.225455		4.839021
0.744848		2.225455		4.869173
0.747273		2.225455		4.899228
0.749697		2.225455		4.929182
0.752121		2.225455		4.959034
0.754545		2.225455		4.988783
0.756970		2.225455		5.018426
0.759394		2.225455		5.047961
0.761818		2.225455		5.077387
0.764242		2.225455		5.106702
0.766667		2.225455		5.135904
0.769091		2.225455		5.164991
0.771515		2.225455		5.193962
0.773939		2.225455		5.222815
0.776364		2.225455		5.251548
0.778788		2.225455		5.280161
0.781212		2.225455		5.308650
0.783636		2.225455		5.337015
0.786061		2.225455		5.365254
0.788485		2.225455		5.393366
0.790909		2.225455		5.421350
0.793333		2.225455		5.449203
0.795758		2.225455		5.476924
0.798182		2.225455		5.504513
0.800606		2.225455		5.531968
0.803030		2.225455		5.559288
0.805455		2.225455		5.586470
0.807879		2.225455		5.613515
0.810303		2.225455		5.640421
0.812727		2.225455		5.667187
0.815152		2.225455		5.693812
0.817576		2.225455		5.720294
0.820000		2.225455		5.746633
0.580000		2.252929		2.794343
0.582424		2.252929		2.825599
0.584848		2.252929		2.856949
0.587273		2.252929		2.888388
0.589697		2.252929		2.919913
0.592121		2.252929		2.951520
0.594545		2.252929		2.983207
0.596970		2.252929		3.014969
0.599394		2.252929		3.046804
0.601818		2.252929		3.078708
0.604242		2.252929		3.110677
0.606667		2.252929		3.142708
0.609091		2.252929		3.174798
0.611515		2.252929		3.206944
0.613939		2.252929		3.239141
0.616364		2.252929		3.271387
0.618788		2.252929		3.303679
0.621212		2.252929		3.336012
0.623636		2.252929		3.368384
0.626061		2.252929		3.400792
0.628485		2.252929		3.433232
0.630909		2.252929		3.465701
0.633333		2.252929		3.498196
0.635758		2.252929		3.530713
