T [fm^-1]		muB [fm^-1]		c2_df14 [..]
0.783636		2.307879		-1.634744
0.786061		2.307879		-1.652523
0.788485		2.307879		-1.673496
0.790909		2.307879		-1.698020
0.793333		2.307879		-1.726521
0.795758		2.307879		-1.759509
0.798182		2.307879		-1.797601
0.800606		2.307879		-1.841552
0.803030		2.307879		-1.892288
0.805455		2.307879		-1.950963
0.807879		2.307879		-2.019027
0.810303		2.307879		-2.098331
0.812727		2.307879		-2.191273
0.815152		2.307879		-2.301010
0.817576		2.307879		-2.431791
0.820000		2.307879		-2.589464
0.580000		2.335354		-8.335448
0.582424		2.335354		-8.028563
0.584848		2.335354		-7.736059
0.587273		2.335354		-7.457166
0.589697		2.335354		-7.191161
0.592121		2.335354		-6.937363
0.594545		2.335354		-6.695135
0.596970		2.335354		-6.463875
0.599394		2.335354		-6.243017
0.601818		2.335354		-6.032030
0.604242		2.335354		-5.830413
0.606667		2.335354		-5.637694
0.609091		2.335354		-5.453427
0.611515		2.335354		-5.277195
0.613939		2.335354		-5.108600
0.616364		2.335354		-4.947271
0.618788		2.335354		-4.792855
0.621212		2.335354		-4.645020
0.623636		2.335354		-4.503451
0.626061		2.335354		-4.367852
0.628485		2.335354		-4.237942
0.630909		2.335354		-4.113457
0.633333		2.335354		-3.994146
0.635758		2.335354		-3.879771
0.638182		2.335354		-3.770109
0.640606		2.335354		-3.664947
0.643030		2.335354		-3.564084
0.645455		2.335354		-3.467330
0.647879		2.335354		-3.374505
0.650303		2.335354		-3.285437
0.652727		2.335354		-3.199967
0.655152		2.335354		-3.117939
0.657576		2.335354		-3.039210
0.660000		2.335354		-2.963641
0.662424		2.335354		-2.891103
0.664848		2.335354		-2.821473
0.667273		2.335354		-2.754632
0.669697		2.335354		-2.690471
0.672121		2.335354		-2.628884
0.674545		2.335354		-2.569772
0.676970		2.335354		-2.513042
0.679394		2.335354		-2.458604
0.681818		2.335354		-2.406374
0.684242		2.335354		-2.356273
0.686667		2.335354		-2.308225
0.689091		2.335354		-2.262160
0.691515		2.335354		-2.218010
0.693939		2.335354		-2.175714
0.696364		2.335354		-2.135212
0.698788		2.335354		-2.096449
0.701212		2.335354		-2.059372
0.703636		2.335354		-2.023934
0.706061		2.335354		-1.990090
0.708485		2.335354		-1.957798
0.710909		2.335354		-1.927019
0.713333		2.335354		-1.897719
0.715758		2.335354		-1.869865
0.718182		2.335354		-1.843430
0.720606		2.335354		-1.818387
0.723030		2.335354		-1.794714
0.725455		2.335354		-1.772393
0.727879		2.335354		-1.751407
0.730303		2.335354		-1.731746
0.732727		2.335354		-1.713400
0.735152		2.335354		-1.696366
0.737576		2.335354		-1.680642
0.740000		2.335354		-1.666233
0.742424		2.335354		-1.653146
0.744848		2.335354		-1.641395
0.747273		2.335354		-1.630998
0.749697		2.335354		-1.621979
0.752121		2.335354		-1.614370
0.754545		2.335354		-1.608207
0.756970		2.335354		-1.603536
0.759394		2.335354		-1.600412
0.761818		2.335354		-1.598898
0.764242		2.335354		-1.599070
0.766667		2.335354		-1.601017
0.769091		2.335354		-1.604842
0.771515		2.335354		-1.610667
0.773939		2.335354		-1.618631
0.776364		2.335354		-1.628899
0.778788		2.335354		-1.641664
0.781212		2.335354		-1.657153
0.783636		2.335354		-1.675631
0.786061		2.335354		-1.697412
0.788485		2.335354		-1.722872
0.790909		2.335354		-1.752455
0.793333		2.335354		-1.786701
0.795758		2.335354		-1.826258
0.798182		2.335354		-1.871924
0.800606		2.335354		-1.924678
0.803030		2.335354		-1.985745
0.805455		2.335354		-2.056668
0.807879		2.335354		-2.139423
0.810303		2.335354		-2.236579
0.812727		2.335354		-2.351535
0.815152		2.335354		-2.488886
0.817576		2.335354		-2.654994
0.820000		2.335354		-2.858931
0.580000		2.362828		-8.191632
0.582424		2.362828		-7.891054
0.584848		2.362828		-7.604555
0.587273		2.362828		-7.331381
0.589697		2.362828		-7.070825
0.592121		2.362828		-6.822222
0.594545		2.362828		-6.584946
0.596970		2.362828		-6.358411
0.599394		2.362828		-6.142062
0.601818		2.362828		-5.935381
0.604242		2.362828		-5.737875
0.606667		2.362828		-5.549085
0.609091		2.362828		-5.368574
0.611515		2.362828		-5.195932
0.613939		2.362828		-5.030773
0.616364		2.362828		-4.872732
0.618788		2.362828		-4.721464
0.621212		2.362828		-4.576644
0.623636		2.362828		-4.437964
0.626061		2.362828		-4.305136
0.628485		2.362828		-4.177883
0.630909		2.362828		-4.055948
0.633333		2.362828		-3.939085
0.635758		2.362828		-3.827061
0.638182		2.362828		-3.719659
0.640606		2.362828		-3.616670
0.643030		2.362828		-3.517897
0.645455		2.362828		-3.423155
0.647879		2.362828		-3.332268
0.650303		2.362828		-3.245068
0.652727		2.362828		-3.161398
0.655152		2.362828		-3.081109
0.657576		2.362828		-3.004058
0.660000		2.362828		-2.930111
0.662424		2.362828		-2.859141
0.664848		2.362828		-2.791028
0.667273		2.362828		-2.725658
0.669697		2.362828		-2.662922
0.672121		2.362828		-2.602719
0.674545		2.362828		-2.544951
0.676970		2.362828		-2.489528
0.679394		2.362828		-2.436362
0.681818		2.362828		-2.385372
0.684242		2.362828		-2.336480
0.686667		2.362828		-2.289614
0.689091		2.362828		-2.244706
0.691515		2.362828		-2.201690
0.693939		2.362828		-2.160506
0.696364		2.362828		-2.121097
0.698788		2.362828		-2.083410
0.701212		2.362828		-2.047396
0.703636		2.362828		-2.013007
0.706061		2.362828		-1.980202
0.708485		2.362828		-1.948942
0.710909		2.362828		-1.919189
0.713333		2.362828		-1.890912
0.715758		2.362828		-1.864081
0.718182		2.362828		-1.838669
0.720606		2.362828		-1.814655
0.723030		2.362828		-1.792019
0.725455		2.362828		-1.770745
0.727879		2.362828		-1.750821
0.730303		2.362828		-1.732239
0.732727		2.362828		-1.714993
0.735152		2.362828		-1.699084
0.737576		2.362828		-1.684516
0.740000		2.362828		-1.671297
0.742424		2.362828		-1.659440
0.744848		2.362828		-1.648966
0.747273		2.362828		-1.639898
0.749697		2.362828		-1.632269
0.752121		2.362828		-1.626118
0.754545		2.362828		-1.621492
0.756970		2.362828		-1.618447
0.759394		2.362828		-1.617050
0.761818		2.362828		-1.617378
0.764242		2.362828		-1.619525
0.766667		2.362828		-1.623596
0.769091		2.362828		-1.629718
0.771515		2.362828		-1.638036
0.773939		2.362828		-1.648722
0.776364		2.362828		-1.661976
0.778788		2.362828		-1.678034
0.781212		2.362828		-1.697173
0.783636		2.362828		-1.719721
0.786061		2.362828		-1.746068
0.788485		2.362828		-1.776683
0.790909		2.362828		-1.812128
0.793333		2.362828		-1.853086
0.795758		2.362828		-1.900394
0.798182		2.362828		-1.955087
0.800606		2.362828		-2.018457
0.803030		2.362828		-2.092140
0.805455		2.362828		-2.178238
0.807879		2.362828		-2.279491
0.810303		2.362828		-2.399539
0.812727		2.362828		-2.543330
0.815152		2.362828		-2.717752
0.817576		2.362828		-2.932692
0.820000		2.362828		-3.202862
0.580000		2.390303		-8.044317
0.582424		2.390303		-7.750162
0.584848		2.390303		-7.469778
0.587273		2.390303		-7.202429
0.589697		2.390303		-6.947423
0.592121		2.390303		-6.704110
0.594545		2.390303		-6.471879
0.596970		2.390303		-6.250157
0.599394		2.390303		-6.038401
0.601818		2.390303		-5.836105
0.604242		2.390303		-5.642788
0.606667		2.390303		-5.457999
0.609091		2.390303		-5.281314
0.611515		2.390303		-5.112331
0.613939		2.390303		-4.950672
0.616364		2.390303		-4.795981
0.618788		2.390303		-4.647921
0.621212		2.390303		-4.506174
0.623636		2.390303		-4.370439
0.626061		2.390303		-4.240434
0.628485		2.390303		-4.115890
0.630909		2.390303		-3.996554
0.633333		2.390303		-3.882186
0.635758		2.390303		-3.772560
0.638182		2.390303		-3.667462
0.640606		2.390303		-3.566688
0.643030		2.390303		-3.470047
0.645455		2.390303		-3.377357
0.647879		2.390303		-3.288447
0.650303		2.390303		-3.203153
0.652727		2.390303		-3.121320
0.655152		2.390303		-3.042805
0.657576		2.390303		-2.967467
0.660000		2.390303		-2.895175
0.662424		2.390303		-2.825807
0.664848		2.390303		-2.759244
0.667273		2.390303		-2.695376
0.669697		2.390303		-2.634097
0.672121		2.390303		-2.575308
0.674545		2.390303		-2.518914
0.676970		2.390303		-2.464827
0.679394		2.390303		-2.412962
0.681818		2.390303		-2.363241
0.684242		2.390303		-2.315588
0.686667		2.390303		-2.269932
0.689091		2.390303		-2.226209
0.691515		2.390303		-2.184355
0.693939		2.390303		-2.144312
0.696364		2.390303		-2.106025
0.698788		2.390303		-2.069444
0.701212		2.390303		-2.034521
0.703636		2.390303		-2.001212
0.706061		2.390303		-1.969477
0.708485		2.390303		-1.939279
0.710909		2.390303		-1.910584
0.713333		2.390303		-1.883363
0.715758		2.390303		-1.857588
0.718182		2.390303		-1.833237
0.720606		2.390303		-1.810290
0.723030		2.390303		-1.788730
0.725455		2.390303		-1.768544
0.727879		2.390303		-1.749726
0.730303		2.390303		-1.732269
0.732727		2.390303		-1.716173
0.735152		2.390303		-1.701443
0.737576		2.390303		-1.688088
0.740000		2.390303		-1.676121
0.742424		2.390303		-1.665562
0.744848		2.390303		-1.656438
0.747273		2.390303		-1.648781
0.749697		2.390303		-1.642632
0.752121		2.390303		-1.638038
0.754545		2.390303		-1.635058
0.756970		2.390303		-1.633761
0.759394		2.390303		-1.634228
0.761818		2.390303		-1.636553
0.764242		2.390303		-1.640847
0.766667		2.390303		-1.647240
0.769091		2.390303		-1.655884
0.771515		2.390303		-1.666955
0.773939		2.390303		-1.680662
0.776364		2.390303		-1.697249
0.778788		2.390303		-1.717003
0.781212		2.390303		-1.740266
0.783636		2.390303		-1.767446
0.786061		2.390303		-1.799028
0.788485		2.390303		-1.835601
0.790909		2.390303		-1.877880
0.793333		2.390303		-1.926741
0.795758		2.390303		-1.983270
0.798182		2.390303		-2.048828
0.800606		2.390303		-2.125142
0.803030		2.390303		-2.214434
0.805455		2.390303		-2.319616
0.807879		2.390303		-2.444568
0.810303		2.390303		-2.594589
0.812727		2.390303		-2.777097
0.815152		2.390303		-3.002805
0.817576		2.390303		-3.287784
0.820000		2.390303		-3.657276
0.580000		2.417778		-7.893638
0.582424		2.417778		-7.606015
0.584848		2.417778		-7.331849
0.587273		2.417778		-7.070423
0.589697		2.417778		-6.821061
0.592121		2.417778		-6.583128
0.594545		2.417778		-6.356028
0.596970		2.417778		-6.139200
0.599394		2.417778		-5.932116
0.601818		2.417778		-5.734280
0.604242		2.417778		-5.545223
0.606667		2.417778		-5.364506
0.609091		2.417778		-5.191713
0.611515		2.417778		-5.026452
0.613939		2.417778		-4.868354
0.616364		2.417778		-4.717071
0.618788		2.417778		-4.572275
0.621212		2.417778		-4.433655
0.623636		2.417778		-4.300917
0.626061		2.417778		-4.173785
0.628485		2.417778		-4.051998
0.630909		2.417778		-3.935307
0.633333		2.417778		-3.823480
0.635758		2.417778		-3.716294
0.638182		2.417778		-3.613542
0.640606		2.417778		-3.515024
0.643030		2.417778		-3.420554
0.645455		2.417778		-3.329954
0.647879		2.417778		-3.243058
0.650303		2.417778		-3.159704
0.652727		2.417778		-3.079745
0.655152		2.417778		-3.003036
0.657576		2.417778		-2.929444
0.660000		2.417778		-2.858841
0.662424		2.417778		-2.791105
0.664848		2.417778		-2.726123
0.667273		2.417778		-2.663787
0.669697		2.417778		-2.603994
0.672121		2.417778		-2.546647
0.674545		2.417778		-2.491656
0.676970		2.417778		-2.438933
0.679394		2.417778		-2.388398
0.681818		2.417778		-2.339972
0.684242		2.417778		-2.293585
0.686667		2.417778		-2.249168
0.689091		2.417778		-2.206657
0.691515		2.417778		-2.165992
0.693939		2.417778		-2.127117
0.696364		2.417778		-2.089980
0.698788		2.417778		-2.054533
0.701212		2.417778		-2.020729
0.703636		2.417778		-1.988529
0.706061		2.417778		-1.957894
0.708485		2.417778		-1.928789
0.710909		2.417778		-1.901184
0.713333		2.417778		-1.875052
0.715758		2.417778		-1.850368
0.718182		2.417778		-1.827113
0.720606		2.417778		-1.805269
0.723030		2.417778		-1.784825
0.725455		2.417778		-1.765770
0.727879		2.417778		-1.748101
0.730303		2.417778		-1.731817
0.732727		2.417778		-1.716923
0.735152		2.417778		-1.703427
0.737576		2.417778		-1.691344
0.740000		2.417778		-1.680695
0.742424		2.417778		-1.671506
0.744848		2.417778		-1.663810
0.747273		2.417778		-1.657650
0.749697		2.417778		-1.653074
0.752121		2.417778		-1.650144
0.754545		2.417778		-1.648929
0.756970		2.417778		-1.649512
0.759394		2.417778		-1.651992
0.761818		2.417778		-1.656483
0.764242		2.417778		-1.663118
0.766667		2.417778		-1.672054
0.769091		2.417778		-1.683473
0.771515		2.417778		-1.697591
0.773939		2.417778		-1.714659
0.776364		2.417778		-1.734977
0.778788		2.417778		-1.758897
0.781212		2.417778		-1.786841
0.783636		2.417778		-1.819316
0.786061		2.417778		-1.856934
0.788485		2.417778		-1.900437
0.790909		2.417778		-1.950742
0.793333		2.417778		-2.008984
0.795758		2.417778		-2.076588
0.798182		2.417778		-2.155369
0.800606		2.417778		-2.247667
0.803030		2.417778		-2.356558
0.805455		2.417778		-2.486159
0.807879		2.417778		-2.642113
0.810303		2.417778		-2.832361
0.812727		2.417778		-3.068443
0.815152		2.417778		-3.367796
0.817576		2.417778		-3.758068
0.820000		2.417778		-4.285865
0.580000		2.445253		-7.739737
0.582424		2.445253		-7.458746
0.584848		2.445253		-7.190895
0.587273		2.445253		-6.935484
0.589697		2.445253		-6.691853
0.592121		2.445253		-6.459383
0.594545		2.445253		-6.237494
0.596970		2.445253		-6.025636
0.599394		2.445253		-5.823297
0.601818		2.445253		-5.629991
0.604242		2.445253		-5.445261
0.606667		2.445253		-5.268679
0.609091		2.445253		-5.099839
0.611515		2.445253		-4.938359
0.613939		2.445253		-4.783879
0.616364		2.445253		-4.636059
0.618788		2.445253		-4.494579
0.621212		2.445253		-4.359135
0.623636		2.445253		-4.229443
0.626061		2.445253		-4.105231
0.628485		2.445253		-3.986245
0.630909		2.445253		-3.872244
0.633333		2.445253		-3.762999
0.635758		2.445253		-3.658294
0.638182		2.445253		-3.557926
0.640606		2.445253		-3.461703
0.643030		2.445253		-3.369440
0.645455		2.445253		-3.280966
0.647879		2.445253		-3.196117
0.650303		2.445253		-3.114739
0.652727		2.445253		-3.036684
0.655152		2.445253		-2.961815
0.657576		2.445253		-2.889999
0.660000		2.445253		-2.821113
0.662424		2.445253		-2.755040
0.664848		2.445253		-2.691668
0.667273		2.445253		-2.630892
0.669697		2.445253		-2.572613
0.672121		2.445253		-2.516736
0.674545		2.445253		-2.463174
0.676970		2.445253		-2.411842
0.679394		2.445253		-2.362662
0.681818		2.445253		-2.315559
0.684242		2.445253		-2.270464
0.686667		2.445253		-2.227311
0.689091		2.445253		-2.186038
0.691515		2.445253		-2.146589
0.693939		2.445253		-2.108908
0.696364		2.445253		-2.072948
0.698788		2.445253		-2.038661
0.701212		2.445253		-2.006005
0.703636		2.445253		-1.974941
0.706061		2.445253		-1.945435
0.708485		2.445253		-1.917453
0.710909		2.445253		-1.890969
0.713333		2.445253		-1.865958
0.715758		2.445253		-1.842399
0.718182		2.445253		-1.820275
0.720606		2.445253		-1.799572
0.723030		2.445253		-1.780283
0.725455		2.445253		-1.762401
0.727879		2.445253		-1.745927
0.730303		2.445253		-1.730865
0.732727		2.445253		-1.717224
0.735152		2.445253		-1.705019
0.737576		2.445253		-1.694271
0.740000		2.445253		-1.685007
0.742424		2.445253		-1.677261
0.744848		2.445253		-1.671076
0.747273		2.445253		-1.666504
0.749697		2.445253		-1.663604
0.752121		2.445253		-1.662451
0.754545		2.445253		-1.663128
0.756970		2.445253		-1.665737
0.759394		2.445253		-1.670395
0.761818		2.445253		-1.677238
0.764242		2.445253		-1.686428
0.766667		2.445253		-1.698154
0.769091		2.445253		-1.712635
0.771515		2.445253		-1.730132
0.773939		2.445253		-1.750952
0.776364		2.445253		-1.775462
0.778788		2.445253		-1.804096
0.781212		2.445253		-1.837378
0.783636		2.445253		-1.875942
0.786061		2.445253		-1.920559
0.788485		2.445253		-1.972181
0.790909		2.445253		-2.031989
0.793333		2.445253		-2.101470
0.795758		2.445253		-2.182520
0.798182		2.445253		-2.277593
0.800606		2.445253		-2.389921
0.803030		2.445253		-2.523847
0.805455		2.445253		-2.685345
0.807879		2.445253		-2.882864
0.810303		2.445253		-3.128752
0.812727		2.445253		-3.441794
0.815152		2.445253		-3.852040
0.817576		2.445253		-4.410719
0.820000		2.445253		-5.212888
0.580000		2.472727		-7.582767
0.582424		2.472727		-7.308500
0.584848		2.472727		-7.047052
0.587273		2.472727		-6.797739
0.589697		2.472727		-6.559919
0.592121		2.472727		-6.332989
0.594545		2.472727		-6.116383
0.596970		2.472727		-5.909567
0.599394		2.472727		-5.712038
0.601818		2.472727		-5.523326
0.604242		2.472727		-5.342986
0.606667		2.472727		-5.170598
0.609091		2.472727		-5.005767
0.611515		2.472727		-4.848123
0.613939		2.472727		-4.697313
0.616364		2.472727		-4.553006
0.618788		2.472727		-4.414890
0.621212		2.472727		-4.282670
0.623636		2.472727		-4.156067
0.626061		2.472727		-4.034819
0.628485		2.472727		-3.918676
0.630909		2.472727		-3.807403
0.633333		2.472727		-3.700779
0.635758		2.472727		-3.598593
0.638182		2.472727		-3.500647
0.640606		2.472727		-3.406752
0.643030		2.472727		-3.316731
0.645455		2.472727		-3.230415
0.647879		2.472727		-3.147646
0.650303		2.472727		-3.068273
0.652727		2.472727		-2.992154
0.655152		2.472727		-2.919153
0.657576		2.472727		-2.849143
0.660000		2.472727		-2.782003
0.662424		2.472727		-2.717619
0.664848		2.472727		-2.655883
0.667273		2.472727		-2.596694
0.669697		2.472727		-2.539954
0.672121		2.472727		-2.485573
0.674545		2.472727		-2.433465
0.676970		2.472727		-2.383550
0.679394		2.472727		-2.335750
0.681818		2.472727		-2.289994
0.684242		2.472727		-2.246215
0.686667		2.472727		-2.204350
0.689091		2.472727		-2.164341
0.691515		2.472727		-2.126131
0.693939		2.472727		-2.089671
0.696364		2.472727		-2.054912
0.698788		2.472727		-2.021811
0.701212		2.472727		-1.990329
0.703636		2.472727		-1.960430
0.706061		2.472727		-1.932080
0.708485		2.472727		-1.905251
0.710909		2.472727		-1.879918
0.713333		2.472727		-1.856059
0.715758		2.472727		-1.833657
0.718182		2.472727		-1.812699
0.720606		2.472727		-1.793175
0.723030		2.472727		-1.775080
0.725455		2.472727		-1.758414
0.727879		2.472727		-1.743181
0.730303		2.472727		-1.729389
0.732727		2.472727		-1.717055
0.735152		2.472727		-1.706200
0.737576		2.472727		-1.696851
0.740000		2.472727		-1.689042
0.742424		2.472727		-1.682819
0.744848		2.472727		-1.678232
0.747273		2.472727		-1.675344
0.749697		2.472727		-1.674229
0.752121		2.472727		-1.674975
0.754545		2.472727		-1.677683
0.756970		2.472727		-1.682475
0.759394		2.472727		-1.689490
0.761818		2.472727		-1.698893
0.764242		2.472727		-1.710877
0.766667		2.472727		-1.725669
0.769091		2.472727		-1.743536
0.771515		2.472727		-1.764793
0.773939		2.472727		-1.789817
0.776364		2.472727		-1.819055
0.778788		2.472727		-1.853047
0.781212		2.472727		-1.892447
0.783636		2.472727		-1.938051
0.786061		2.472727		-1.990844
0.788485		2.472727		-2.052050
0.790909		2.472727		-2.123211
0.793333		2.472727		-2.206301
0.795758		2.472727		-2.303876
0.798182		2.472727		-2.419315
0.800606		2.472727		-2.557172
0.803030		2.472727		-2.723733
0.805455		2.472727		-2.927927
0.807879		2.472727		-3.182870
0.810303		2.472727		-3.508650
0.812727		2.472727		-3.937650
0.815152		2.472727		-4.525664
0.817576		2.472727		-5.377703
0.820000		2.472727		-6.717604
0.580000		2.500202		-7.422889
0.582424		2.500202		-7.155429
0.584848		2.500202		-6.900463
0.587273		2.500202		-6.657324
0.589697		2.500202		-6.425388
0.592121		2.500202		-6.204068
0.594545		2.500202		-5.992811
0.596970		2.500202		-5.791099
0.599394		2.500202		-5.598443
0.601818		2.500202		-5.414383
0.604242		2.500202		-5.238487
0.606667		2.500202		-5.070347
0.609091		2.500202		-4.909578
0.611515		2.500202		-4.755818
0.613939		2.500202		-4.608725
0.616364		2.500202		-4.467977
0.618788		2.500202		-4.333270
0.621212		2.500202		-4.204316
0.623636		2.500202		-4.080844
0.626061		2.500202		-3.962598
0.628485		2.500202		-3.849336
0.630909		2.500202		-3.740830
0.633333		2.500202		-3.636862
0.635758		2.500202		-3.537228
0.638182		2.500202		-3.441736
0.640606		2.500202		-3.350202
0.643030		2.500202		-3.262454
0.645455		2.500202		-3.178327
0.647879		2.500202		-3.097667
0.650303		2.500202		-3.020329
0.652727		2.500202		-2.946172
0.655152		2.500202		-2.875066
0.657576		2.500202		-2.806888
0.660000		2.500202		-2.741519
0.662424		2.500202		-2.678850
0.664848		2.500202		-2.618776
0.667273		2.500202		-2.561197
0.669697		2.500202		-2.506021
0.672121		2.500202		-2.453160
0.674545		2.500202		-2.402529
0.676970		2.500202		-2.354053
0.679394		2.500202		-2.307656
0.681818		2.500202		-2.263270
0.684242		2.500202		-2.220831
0.686667		2.500202		-2.180277
0.689091		2.500202		-2.141554
0.691515		2.500202		-2.104607
0.693939		2.500202		-2.069390
0.696364		2.500202		-2.035857
0.698788		2.500202		-2.003968
0.701212		2.500202		-1.973685
0.703636		2.500202		-1.944975
0.706061		2.500202		-1.917808
0.708485		2.500202		-1.892160
0.710909		2.500202		-1.868007
0.713333		2.500202		-1.845332
0.715758		2.500202		-1.824120
0.718182		2.500202		-1.804363
0.720606		2.500202		-1.786054
0.723030		2.500202		-1.769194
0.725455		2.500202		-1.753785
0.727879		2.500202		-1.739838
0.730303		2.500202		-1.727368
0.732727		2.500202		-1.716396
0.735152		2.500202		-1.706950
0.737576		2.500202		-1.699066
0.740000		2.500202		-1.692787
0.742424		2.500202		-1.688167
0.744848		2.500202		-1.685269
0.747273		2.500202		-1.684169
0.749697		2.500202		-1.684955
0.752121		2.500202		-1.687732
0.754545		2.500202		-1.692622
0.756970		2.500202		-1.699768
0.759394		2.500202		-1.709339
0.761818		2.500202		-1.721532
0.764242		2.500202		-1.736577
0.766667		2.500202		-1.754748
0.769091		2.500202		-1.776369
0.771515		2.500202		-1.801823
0.773939		2.500202		-1.831571
0.776364		2.500202		-1.866166
0.778788		2.500202		-1.906279
0.781212		2.500202		-1.952730
0.783636		2.500202		-2.006530
0.786061		2.500202		-2.068944
0.788485		2.500202		-2.141563
0.790909		2.500202		-2.226429
0.793333		2.500202		-2.326192
0.795758		2.500202		-2.444364
0.798182		2.500202		-2.585688
0.800606		2.500202		-2.756737
0.803030		2.500202		-2.966881
0.805455		2.500202		-3.229948
0.807879		2.500202		-3.567236
0.810303		2.500202		-4.013333
0.812727		2.500202		-4.628399
0.815152		2.500202		-5.527136
0.817576		2.500202		-6.958720
0.820000		2.500202		-9.585527
0.580000		2.527677		-7.260272
0.582424		2.527677		-6.999694
0.584848		2.527677		-6.751280
0.587273		2.527677		-6.514383
0.589697		2.527677		-6.288395
0.592121		2.527677		-6.072746
0.594545		2.527677		-5.866898
0.596970		2.527677		-5.670347
0.599394		2.527677		-5.482618
0.601818		2.527677		-5.303263
0.604242		2.527677		-5.131862
0.606667		2.527677		-4.968018
0.609091		2.527677		-4.811356
0.611515		2.527677		-4.661525
0.613939		2.527677		-4.518193
0.616364		2.527677		-4.381045
0.618788		2.527677		-4.249785
0.621212		2.527677		-4.124136
0.623636		2.527677		-4.003831
0.626061		2.527677		-3.888623
0.628485		2.527677		-3.778277
0.630909		2.527677		-3.672569
0.633333		2.527677		-3.571289
0.635758		2.527677		-3.474239
0.638182		2.527677		-3.381231
0.640606		2.527677		-3.292088
0.643030		2.527677		-3.206640
0.645455		2.527677		-3.124729
0.647879		2.527677		-3.046206
0.650303		2.527677		-2.970927
0.652727		2.527677		-2.898758
0.655152		2.527677		-2.829572
0.657576		2.527677		-2.763250
0.660000		2.527677		-2.699677
0.662424		2.527677		-2.638745
0.664848		2.527677		-2.580355
0.667273		2.527677		-2.524409
0.669697		2.527677		-2.470818
0.672121		2.527677		-2.419498
0.674545		2.527677		-2.370367
0.676970		2.527677		-2.323350
0.679394		2.527677		-2.278377
0.681818		2.527677		-2.235382
0.684242		2.527677		-2.194303
0.686667		2.527677		-2.155083
0.689091		2.527677		-2.117666
0.691515		2.527677		-2.082005
0.693939		2.527677		-2.048053
0.696364		2.527677		-2.015768
0.698788		2.527677		-1.985113
0.701212		2.527677		-1.956053
0.703636		2.527677		-1.928558
0.706061		2.527677		-1.902600
0.708485		2.527677		-1.878159
0.710909		2.527677		-1.855214
0.713333		2.527677		-1.833752
0.715758		2.527677		-1.813763
0.718182		2.527677		-1.795240
0.720606		2.527677		-1.778183
0.723030		2.527677		-1.762596
0.725455		2.527677		-1.748487
0.727879		2.527677		-1.735873
0.730303		2.527677		-1.724775
0.732727		2.527677		-1.715221
0.735152		2.527677		-1.707246
0.737576		2.527677		-1.700896
0.740000		2.527677		-1.696223
0.742424		2.527677		-1.693292
0.744848		2.527677		-1.692181
0.747273		2.527677		-1.692977
0.749697		2.527677		-1.695789
0.752121		2.527677		-1.700739
0.754545		2.527677		-1.707974
0.756970		2.527677		-1.717663
0.759394		2.527677		-1.730009
0.761818		2.527677		-1.745246
0.764242		2.527677		-1.763651
0.766667		2.527677		-1.785556
0.769091		2.527677		-1.811351
0.771515		2.527677		-1.841507
0.773939		2.527677		-1.876587
0.776364		2.527677		-1.917279
0.778788		2.527677		-1.964420
0.781212		2.527677		-2.019050
0.783636		2.527677		-2.082461
0.786061		2.527677		-2.156291
0.788485		2.527677		-2.242639
0.790909		2.527677		-2.344238
0.793333		2.527677		-2.464713
0.795758		2.527677		-2.608975
0.798182		2.527677		-2.783849
0.800606		2.527677		-2.999092
0.803030		2.527677		-3.269168
0.805455		2.527677		-3.616461
0.807879		2.527677		-4.077558
0.810303		2.527677		-4.716624
0.812727		2.527677		-5.657415
0.815152		2.527677		-7.173356
0.817576		2.527677		-10.011829
0.820000		2.527677		-17.206414
0.580000		2.555152		-7.095094
0.582424		2.555152		-6.841462
0.584848		2.555152		-6.599663
0.587273		2.555152		-6.369066
0.589697		2.555152		-6.149084
0.592121		2.555152		-5.939160
0.594545		2.555152		-5.738773
0.596970		2.555152		-5.547433
0.599394		2.555152		-5.364678
0.601818		2.555152		-5.190074
0.604242		2.555152		-5.023211
0.606667		2.555152		-4.863705
0.609091		2.555152		-4.711192
0.611515		2.555152		-4.565330
0.613939		2.555152		-4.425795
0.616364		2.555152		-4.292283
0.618788		2.555152		-4.164507
0.621212		2.555152		-4.042195
0.623636		2.555152		-3.925091
0.626061		2.555152		-3.812953
0.628485		2.555152		-3.705552
0.630909		2.555152		-3.602672
0.633333		2.555152		-3.504109
0.635758		2.555152		-3.409670
0.638182		2.555152		-3.319173
0.640606		2.555152		-3.232446
0.643030		2.555152		-3.149324
0.645455		2.555152		-3.069654
0.647879		2.555152		-2.993290
0.650303		2.555152		-2.920094
0.652727		2.555152		-2.849936
0.655152		2.555152		-2.782692
0.657576		2.555152		-2.718247
0.660000		2.555152		-2.656489
0.662424		2.555152		-2.597316
0.664848		2.555152		-2.540630
0.667273		2.555152		-2.486337
0.669697		2.555152		-2.434352
0.672121		2.555152		-2.384591
0.674545		2.555152		-2.336978
0.676970		2.555152		-2.291441
0.679394		2.555152		-2.247912
0.681818		2.555152		-2.206327
0.684242		2.555152		-2.166627
0.686667		2.555152		-2.128758
0.689091		2.555152		-2.092669
0.691515		2.555152		-2.058313
0.693939		2.555152		-2.025646
0.696364		2.555152		-1.994631
0.698788		2.555152		-1.965231
0.701212		2.555152		-1.937416
0.703636		2.555152		-1.911158
0.706061		2.555152		-1.886434
0.708485		2.555152		-1.863225
0.710909		2.555152		-1.841516
0.713333		2.555152		-1.821296
0.715758		2.555152		-1.802559
