101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.172000		0.680000		-0.009165
0.173000		0.680000		-0.008990
0.174000		0.680000		-0.008820
0.175000		0.680000		-0.008655
0.176000		0.680000		-0.008494
0.177000		0.680000		-0.008337
0.178000		0.680000		-0.008184
0.179000		0.680000		-0.008036
0.180000		0.680000		-0.007891
0.181000		0.680000		-0.007749
0.182000		0.680000		-0.007612
0.183000		0.680000		-0.007477
0.184000		0.680000		-0.007346
0.185000		0.680000		-0.007218
0.186000		0.680000		-0.007094
0.187000		0.680000		-0.006972
0.188000		0.680000		-0.006853
0.189000		0.680000		-0.006737
0.190000		0.680000		-0.006624
0.191000		0.680000		-0.006514
0.192000		0.680000		-0.006406
0.193000		0.680000		-0.006300
0.194000		0.680000		-0.006197
0.195000		0.680000		-0.006096
0.196000		0.680000		-0.005998
0.197000		0.680000		-0.005901
0.198000		0.680000		-0.005807
0.199000		0.680000		-0.005715
0.200000		0.680000		-0.005625
0.100000		0.690000		-0.064243
0.101000		0.690000		-0.061739
0.102000		0.690000		-0.059357
0.103000		0.690000		-0.057090
0.104000		0.690000		-0.054932
0.105000		0.690000		-0.052878
0.106000		0.690000		-0.050921
0.107000		0.690000		-0.049056
0.108000		0.690000		-0.047278
0.109000		0.690000		-0.045583
0.110000		0.690000		-0.043966
0.111000		0.690000		-0.042423
0.112000		0.690000		-0.040951
0.113000		0.690000		-0.039544
0.114000		0.690000		-0.038201
0.115000		0.690000		-0.036917
0.116000		0.690000		-0.035691
0.117000		0.690000		-0.034517
0.118000		0.690000		-0.033395
0.119000		0.690000		-0.032321
0.120000		0.690000		-0.031293
0.121000		0.690000		-0.030309
0.122000		0.690000		-0.029366
0.123000		0.690000		-0.028463
0.124000		0.690000		-0.027597
0.125000		0.690000		-0.026766
0.126000		0.690000		-0.025970
0.127000		0.690000		-0.025205
0.128000		0.690000		-0.024471
0.129000		0.690000		-0.023767
0.130000		0.690000		-0.023090
0.131000		0.690000		-0.022440
0.132000		0.690000		-0.021815
0.133000		0.690000		-0.021214
0.134000		0.690000		-0.020636
0.135000		0.690000		-0.020080
0.136000		0.690000		-0.019544
0.137000		0.690000		-0.019029
0.138000		0.690000		-0.018532
0.139000		0.690000		-0.018054
0.140000		0.690000		-0.017593
0.141000		0.690000		-0.017148
0.142000		0.690000		-0.016720
0.143000		0.690000		-0.016306
0.144000		0.690000		-0.015907
0.145000		0.690000		-0.015521
0.146000		0.690000		-0.015149
0.147000		0.690000		-0.014790
0.148000		0.690000		-0.014442
0.149000		0.690000		-0.014107
0.150000		0.690000		-0.013782
0.151000		0.690000		-0.013468
0.152000		0.690000		-0.013164
0.153000		0.690000		-0.012870
0.154000		0.690000		-0.012585
0.155000		0.690000		-0.012310
0.156000		0.690000		-0.012043
0.157000		0.690000		-0.011784
0.158000		0.690000		-0.011533
0.159000		0.690000		-0.011290
0.160000		0.690000		-0.011054
0.161000		0.690000		-0.010825
0.162000		0.690000		-0.010603
0.163000		0.690000		-0.010388
0.164000		0.690000		-0.010179
0.165000		0.690000		-0.009976
0.166000		0.690000		-0.009778
0.167000		0.690000		-0.009587
0.168000		0.690000		-0.009400
0.169000		0.690000		-0.009219
0.170000		0.690000		-0.009043
0.171000		0.690000		-0.008871
0.172000		0.690000		-0.008705
0.173000		0.690000		-0.008542
0.174000		0.690000		-0.008385
0.175000		0.690000		-0.008231
0.176000		0.690000		-0.008081
0.177000		0.690000		-0.007935
0.178000		0.690000		-0.007793
0.179000		0.690000		-0.007654
0.180000		0.690000		-0.007519
0.181000		0.690000		-0.007388
0.182000		0.690000		-0.007259
0.183000		0.690000		-0.007134
0.184000		0.690000		-0.007012
0.185000		0.690000		-0.006893
0.186000		0.690000		-0.006776
0.187000		0.690000		-0.006663
0.188000		0.690000		-0.006552
0.189000		0.690000		-0.006444
0.190000		0.690000		-0.006338
0.191000		0.690000		-0.006235
0.192000		0.690000		-0.006134
0.193000		0.690000		-0.006035
0.194000		0.690000		-0.005938
0.195000		0.690000		-0.005844
0.196000		0.690000		-0.005752
0.197000		0.690000		-0.005661
0.198000		0.690000		-0.005573
0.199000		0.690000		-0.005487
0.200000		0.690000		-0.005402
0.100000		0.700000		-0.059309
0.101000		0.700000		-0.057003
0.102000		0.700000		-0.054811
0.103000		0.700000		-0.052726
0.104000		0.700000		-0.050741
0.105000		0.700000		-0.048852
0.106000		0.700000		-0.047053
0.107000		0.700000		-0.045339
0.108000		0.700000		-0.043706
0.109000		0.700000		-0.042149
0.110000		0.700000		-0.040664
0.111000		0.700000		-0.039247
0.112000		0.700000		-0.037895
0.113000		0.700000		-0.036604
0.114000		0.700000		-0.035371
0.115000		0.700000		-0.034192
0.116000		0.700000		-0.033066
0.117000		0.700000		-0.031990
0.118000		0.700000		-0.030960
0.119000		0.700000		-0.029974
0.120000		0.700000		-0.029031
0.121000		0.700000		-0.028127
0.122000		0.700000		-0.027262
0.123000		0.700000		-0.026433
0.124000		0.700000		-0.025638
0.125000		0.700000		-0.024876
0.126000		0.700000		-0.024145
0.127000		0.700000		-0.023443
0.128000		0.700000		-0.022770
0.129000		0.700000		-0.022123
0.130000		0.700000		-0.021502
0.131000		0.700000		-0.020905
0.132000		0.700000		-0.020331
0.133000		0.700000		-0.019779
0.134000		0.700000		-0.019248
0.135000		0.700000		-0.018737
0.136000		0.700000		-0.018245
0.137000		0.700000		-0.017771
0.138000		0.700000		-0.017315
0.139000		0.700000		-0.016875
0.140000		0.700000		-0.016451
0.141000		0.700000		-0.016042
0.142000		0.700000		-0.015648
0.143000		0.700000		-0.015267
0.144000		0.700000		-0.014900
0.145000		0.700000		-0.014546
0.146000		0.700000		-0.014203
0.147000		0.700000		-0.013872
0.148000		0.700000		-0.013552
0.149000		0.700000		-0.013243
0.150000		0.700000		-0.012944
0.151000		0.700000		-0.012655
0.152000		0.700000		-0.012375
0.153000		0.700000		-0.012104
0.154000		0.700000		-0.011841
0.155000		0.700000		-0.011587
0.156000		0.700000		-0.011341
0.157000		0.700000		-0.011102
0.158000		0.700000		-0.010870
0.159000		0.700000		-0.010646
0.160000		0.700000		-0.010428
0.161000		0.700000		-0.010217
0.162000		0.700000		-0.010012
0.163000		0.700000		-0.009813
0.164000		0.700000		-0.009619
0.165000		0.700000		-0.009432
0.166000		0.700000		-0.009249
0.167000		0.700000		-0.009072
0.168000		0.700000		-0.008899
0.169000		0.700000		-0.008732
0.170000		0.700000		-0.008568
0.171000		0.700000		-0.008410
0.172000		0.700000		-0.008255
0.173000		0.700000		-0.008105
0.174000		0.700000		-0.007958
0.175000		0.700000		-0.007816
0.176000		0.700000		-0.007677
0.177000		0.700000		-0.007541
0.178000		0.700000		-0.007410
0.179000		0.700000		-0.007281
0.180000		0.700000		-0.007155
0.181000		0.700000		-0.007033
0.182000		0.700000		-0.006914
0.183000		0.700000		-0.006797
0.184000		0.700000		-0.006684
0.185000		0.700000		-0.006573
0.186000		0.700000		-0.006465
0.187000		0.700000		-0.006359
0.188000		0.700000		-0.006256
0.189000		0.700000		-0.006155
0.190000		0.700000		-0.006056
0.191000		0.700000		-0.005960
0.192000		0.700000		-0.005865
0.193000		0.700000		-0.005773
0.194000		0.700000		-0.005683
0.195000		0.700000		-0.005595
0.196000		0.700000		-0.005509
0.197000		0.700000		-0.005425
0.198000		0.700000		-0.005342
0.199000		0.700000		-0.005261
0.200000		0.700000		-0.005182
0.100000		0.710000		-0.054535
0.101000		0.710000		-0.052425
0.102000		0.710000		-0.050419
0.103000		0.710000		-0.048511
0.104000		0.710000		-0.046696
0.105000		0.710000		-0.044968
0.106000		0.710000		-0.043324
0.107000		0.710000		-0.041757
0.108000		0.710000		-0.040264
0.109000		0.710000		-0.038841
0.110000		0.710000		-0.037484
0.111000		0.710000		-0.036190
0.112000		0.710000		-0.034954
0.113000		0.710000		-0.033775
0.114000		0.710000		-0.032648
0.115000		0.710000		-0.031572
0.116000		0.710000		-0.030543
0.117000		0.710000		-0.029559
0.118000		0.710000		-0.028618
0.119000		0.710000		-0.027718
0.120000		0.710000		-0.026856
0.121000		0.710000		-0.026030
0.122000		0.710000		-0.025240
0.123000		0.710000		-0.024482
0.124000		0.710000		-0.023756
0.125000		0.710000		-0.023059
0.126000		0.710000		-0.022391
0.127000		0.710000		-0.021749
0.128000		0.710000		-0.021133
0.129000		0.710000		-0.020542
0.130000		0.710000		-0.019974
0.131000		0.710000		-0.019427
0.132000		0.710000		-0.018902
0.133000		0.710000		-0.018397
0.134000		0.710000		-0.017911
0.135000		0.710000		-0.017444
0.136000		0.710000		-0.016993
0.137000		0.710000		-0.016559
0.138000		0.710000		-0.016142
0.139000		0.710000		-0.015739
0.140000		0.710000		-0.015350
0.141000		0.710000		-0.014976
0.142000		0.710000		-0.014614
0.143000		0.710000		-0.014266
0.144000		0.710000		-0.013929
0.145000		0.710000		-0.013604
0.146000		0.710000		-0.013290
0.147000		0.710000		-0.012986
0.148000		0.710000		-0.012692
0.149000		0.710000		-0.012409
0.150000		0.710000		-0.012134
0.151000		0.710000		-0.011868
0.152000		0.710000		-0.011611
0.153000		0.710000		-0.011362
0.154000		0.710000		-0.011121
0.155000		0.710000		-0.010887
0.156000		0.710000		-0.010661
0.157000		0.710000		-0.010441
0.158000		0.710000		-0.010228
0.159000		0.710000		-0.010021
0.160000		0.710000		-0.009821
0.161000		0.710000		-0.009626
0.162000		0.710000		-0.009438
0.163000		0.710000		-0.009254
0.164000		0.710000		-0.009076
0.165000		0.710000		-0.008903
0.166000		0.710000		-0.008734
0.167000		0.710000		-0.008571
0.168000		0.710000		-0.008412
0.169000		0.710000		-0.008257
0.170000		0.710000		-0.008106
0.171000		0.710000		-0.007960
0.172000		0.710000		-0.007817
0.173000		0.710000		-0.007678
0.174000		0.710000		-0.007543
0.175000		0.710000		-0.007411
0.176000		0.710000		-0.007282
0.177000		0.710000		-0.007157
0.178000		0.710000		-0.007035
0.179000		0.710000		-0.006916
0.180000		0.710000		-0.006800
0.181000		0.710000		-0.006686
0.182000		0.710000		-0.006576
0.183000		0.710000		-0.006468
0.184000		0.710000		-0.006362
0.185000		0.710000		-0.006259
0.186000		0.710000		-0.006159
0.187000		0.710000		-0.006061
0.188000		0.710000		-0.005965
0.189000		0.710000		-0.005871
0.190000		0.710000		-0.005779
0.191000		0.710000		-0.005690
0.192000		0.710000		-0.005602
0.193000		0.710000		-0.005516
0.194000		0.710000		-0.005433
0.195000		0.710000		-0.005351
0.196000		0.710000		-0.005270
0.197000		0.710000		-0.005192
0.198000		0.710000		-0.005115
0.199000		0.710000		-0.005039
0.200000		0.710000		-0.004966
0.100000		0.720000		-0.049948
0.101000		0.720000		-0.048028
0.102000		0.720000		-0.046203
0.103000		0.720000		-0.044467
0.104000		0.720000		-0.042817
0.105000		0.720000		-0.041246
0.106000		0.720000		-0.039750
0.107000		0.720000		-0.038325
0.108000		0.720000		-0.036968
0.109000		0.720000		-0.035674
0.110000		0.720000		-0.034441
0.111000		0.720000		-0.033264
0.112000		0.720000		-0.032140
0.113000		0.720000		-0.031068
0.114000		0.720000		-0.030044
0.115000		0.720000		-0.029065
0.116000		0.720000		-0.028129
0.117000		0.720000		-0.027235
0.118000		0.720000		-0.026379
0.119000		0.720000		-0.025560
0.120000		0.720000		-0.024776
0.121000		0.720000		-0.024025
0.122000		0.720000		-0.023305
0.123000		0.720000		-0.022616
0.124000		0.720000		-0.021955
0.125000		0.720000		-0.021320
0.126000		0.720000		-0.020712
0.127000		0.720000		-0.020128
0.128000		0.720000		-0.019567
0.129000		0.720000		-0.019028
0.130000		0.720000		-0.018510
0.131000		0.720000		-0.018013
0.132000		0.720000		-0.017534
0.133000		0.720000		-0.017074
0.134000		0.720000		-0.016631
0.135000		0.720000		-0.016204
0.136000		0.720000		-0.015793
0.137000		0.720000		-0.015397
0.138000		0.720000		-0.015016
0.139000		0.720000		-0.014648
0.140000		0.720000		-0.014294
0.141000		0.720000		-0.013952
0.142000		0.720000		-0.013622
0.143000		0.720000		-0.013303
0.144000		0.720000		-0.012995
0.145000		0.720000		-0.012698
0.146000		0.720000		-0.012411
0.147000		0.720000		-0.012133
0.148000		0.720000		-0.011865
0.149000		0.720000		-0.011605
0.150000		0.720000		-0.011354
0.151000		0.720000		-0.011110
0.152000		0.720000		-0.010875
0.153000		0.720000		-0.010647
0.154000		0.720000		-0.010426
0.155000		0.720000		-0.010212
0.156000		0.720000		-0.010004
0.157000		0.720000		-0.009803
0.158000		0.720000		-0.009607
0.159000		0.720000		-0.009418
0.160000		0.720000		-0.009234
0.161000		0.720000		-0.009055
0.162000		0.720000		-0.008882
0.163000		0.720000		-0.008713
0.164000		0.720000		-0.008550
0.165000		0.720000		-0.008390
0.166000		0.720000		-0.008236
0.167000		0.720000		-0.008085
0.168000		0.720000		-0.007939
0.169000		0.720000		-0.007796
0.170000		0.720000		-0.007658
0.171000		0.720000		-0.007523
0.172000		0.720000		-0.007391
0.173000		0.720000		-0.007263
0.174000		0.720000		-0.007138
0.175000		0.720000		-0.007017
0.176000		0.720000		-0.006898
0.177000		0.720000		-0.006783
0.178000		0.720000		-0.006670
0.179000		0.720000		-0.006560
0.180000		0.720000		-0.006453
0.181000		0.720000		-0.006348
0.182000		0.720000		-0.006246
0.183000		0.720000		-0.006146
0.184000		0.720000		-0.006048
0.185000		0.720000		-0.005953
0.186000		0.720000		-0.005860
0.187000		0.720000		-0.005769
0.188000		0.720000		-0.005680
0.189000		0.720000		-0.005593
0.190000		0.720000		-0.005508
0.191000		0.720000		-0.005425
0.192000		0.720000		-0.005344
0.193000		0.720000		-0.005264
0.194000		0.720000		-0.005187
0.195000		0.720000		-0.005110
0.196000		0.720000		-0.005036
0.197000		0.720000		-0.004963
0.198000		0.720000		-0.004891
0.199000		0.720000		-0.004821
0.200000		0.720000		-0.004752
0.100000		0.730000		-0.045572
0.101000		0.730000		-0.043835
0.102000		0.730000		-0.042184
0.103000		0.730000		-0.040614
0.104000		0.730000		-0.039121
0.105000		0.730000		-0.037700
0.106000		0.730000		-0.036347
0.107000		0.730000		-0.035059
0.108000		0.730000		-0.033831
0.109000		0.730000		-0.032661
0.110000		0.730000		-0.031545
0.111000		0.730000		-0.030480
0.112000		0.730000		-0.029464
0.113000		0.730000		-0.028493
0.114000		0.730000		-0.027566
0.115000		0.730000		-0.026681
0.116000		0.730000		-0.025834
0.117000		0.730000		-0.025024
0.118000		0.730000		-0.024249
0.119000		0.730000		-0.023507
0.120000		0.730000		-0.022797
0.121000		0.730000		-0.022116
0.122000		0.730000		-0.021464
0.123000		0.730000		-0.020839
0.124000		0.730000		-0.020240
0.125000		0.730000		-0.019665
0.126000		0.730000		-0.019113
0.127000		0.730000		-0.018583
0.128000		0.730000		-0.018074
0.129000		0.730000		-0.017586
0.130000		0.730000		-0.017116
0.131000		0.730000		-0.016664
0.132000		0.730000		-0.016229
0.133000		0.730000		-0.015811
0.134000		0.730000		-0.015408
0.135000		0.730000		-0.015021
0.136000		0.730000		-0.014647
0.137000		0.730000		-0.014288
0.138000		0.730000		-0.013941
0.139000		0.730000		-0.013606
0.140000		0.730000		-0.013284
0.141000		0.730000		-0.012973
0.142000		0.730000		-0.012672
0.143000		0.730000		-0.012382
0.144000		0.730000		-0.012102
0.145000		0.730000		-0.011831
0.146000		0.730000		-0.011569
0.147000		0.730000		-0.011316
0.148000		0.730000		-0.011071
0.149000		0.730000		-0.010834
0.150000		0.730000		-0.010605
0.151000		0.730000		-0.010383
0.152000		0.730000		-0.010168
0.153000		0.730000		-0.009960
0.154000		0.730000		-0.009758
0.155000		0.730000		-0.009562
0.156000		0.730000		-0.009372
0.157000		0.730000		-0.009188
0.158000		0.730000		-0.009010
0.159000		0.730000		-0.008836
0.160000		0.730000		-0.008668
0.161000		0.730000		-0.008505
0.162000		0.730000		-0.008346
0.163000		0.730000		-0.008191
0.164000		0.730000		-0.008041
0.165000		0.730000		-0.007896
0.166000		0.730000		-0.007754
0.167000		0.730000		-0.007616
0.168000		0.730000		-0.007481
0.169000		0.730000		-0.007351
0.170000		0.730000		-0.007223
0.171000		0.730000		-0.007099
0.172000		0.730000		-0.006979
0.173000		0.730000		-0.006861
0.174000		0.730000		-0.006746
0.175000		0.730000		-0.006634
0.176000		0.730000		-0.006525
0.177000		0.730000		-0.006419
0.178000		0.730000		-0.006315
0.179000		0.730000		-0.006214
0.180000		0.730000		-0.006115
0.181000		0.730000		-0.006019
0.182000		0.730000		-0.005924
0.183000		0.730000		-0.005832
0.184000		0.730000		-0.005742
0.185000		0.730000		-0.005655
0.186000		0.730000		-0.005569
0.187000		0.730000		-0.005485
0.188000		0.730000		-0.005403
0.189000		0.730000		-0.005322
0.190000		0.730000		-0.005244
0.191000		0.730000		-0.005167
0.192000		0.730000		-0.005092
0.193000		0.730000		-0.005018
0.194000		0.730000		-0.004946
0.195000		0.730000		-0.004875
0.196000		0.730000		-0.004806
0.197000		0.730000		-0.004738
0.198000		0.730000		-0.004672
0.199000		0.730000		-0.004607
0.200000		0.730000		-0.004543
0.100000		0.740000		-0.041425
0.101000		0.740000		-0.039863
0.102000		0.740000		-0.038378
0.103000		0.740000		-0.036967
0.104000		0.740000		-0.035624
0.105000		0.740000		-0.034345
0.106000		0.740000		-0.033128
0.107000		0.740000		-0.031969
0.108000		0.740000		-0.030864
0.109000		0.740000		-0.029811
0.110000		0.740000		-0.028806
0.111000		0.740000		-0.027848
0.112000		0.740000		-0.026932
0.113000		0.740000		-0.026058
0.114000		0.740000		-0.025223
0.115000		0.740000		-0.024425
0.116000		0.740000		-0.023662
0.117000		0.740000		-0.022932
0.118000		0.740000		-0.022233
0.119000		0.740000		-0.021564
0.120000		0.740000		-0.020923
0.121000		0.740000		-0.020309
0.122000		0.740000		-0.019721
0.123000		0.740000		-0.019157
0.124000		0.740000		-0.018616
0.125000		0.740000		-0.018096
0.126000		0.740000		-0.017598
0.127000		0.740000		-0.017119
0.128000		0.740000		-0.016659
0.129000		0.740000		-0.016217
0.130000		0.740000		-0.015792
0.131000		0.740000		-0.015383
0.132000		0.740000		-0.014990
0.133000		0.740000		-0.014612
0.134000		0.740000		-0.014247
0.135000		0.740000		-0.013896
0.136000		0.740000		-0.013558
0.137000		0.740000		-0.013232
0.138000		0.740000		-0.012918
0.139000		0.740000		-0.012614
0.140000		0.740000		-0.012322
0.141000		0.740000		-0.012040
0.142000		0.740000		-0.011767
0.143000		0.740000		-0.011504
0.144000		0.740000		-0.011249
0.145000		0.740000		-0.011003
0.146000		0.740000		-0.010765
0.147000		0.740000		-0.010535
0.148000		0.740000		-0.010313
0.149000		0.740000		-0.010097
0.150000		0.740000		-0.009889
0.151000		0.740000		-0.009687
0.152000		0.740000		-0.009491
0.153000		0.740000		-0.009302
0.154000		0.740000		-0.009118
0.155000		0.740000		-0.008940
0.156000		0.740000		-0.008767
0.157000		0.740000		-0.008599
0.158000		0.740000		-0.008436
0.159000		0.740000		-0.008278
0.160000		0.740000		-0.008124
0.161000		0.740000		-0.007975
0.162000		0.740000		-0.007830
0.163000		0.740000		-0.007689
0.164000		0.740000		-0.007552
0.165000		0.740000		-0.007419
0.166000		0.740000		-0.007289
0.167000		0.740000		-0.007163
0.168000		0.740000		-0.007040
0.169000		0.740000		-0.006921
0.170000		0.740000		-0.006804
0.171000		0.740000		-0.006691
0.172000		0.740000		-0.006580
0.173000		0.740000		-0.006472
0.174000		0.740000		-0.006367
0.175000		0.740000		-0.006265
0.176000		0.740000		-0.006165
0.177000		0.740000		-0.006067
0.178000		0.740000		-0.005972
0.179000		0.740000		-0.005879
0.180000		0.740000		-0.005788
0.181000		0.740000		-0.005699
0.182000		0.740000		-0.005613
0.183000		0.740000		-0.005528
0.184000		0.740000		-0.005445
0.185000		0.740000		-0.005364
0.186000		0.740000		-0.005285
0.187000		0.740000		-0.005208
0.188000		0.740000		-0.005132
0.189000		0.740000		-0.005058
0.190000		0.740000		-0.004986
0.191000		0.740000		-0.004915
0.192000		0.740000		-0.004845
0.193000		0.740000		-0.004777
