100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.720606		0.741818		-0.275501
0.723030		0.741818		-0.277371
0.725455		0.741818		-0.279245
0.727879		0.741818		-0.281124
0.730303		0.741818		-0.283007
0.732727		0.741818		-0.284895
0.735152		0.741818		-0.286788
0.737576		0.741818		-0.288685
0.740000		0.741818		-0.290586
0.742424		0.741818		-0.292492
0.744848		0.741818		-0.294402
0.747273		0.741818		-0.296316
0.749697		0.741818		-0.298234
0.752121		0.741818		-0.300156
0.754545		0.741818		-0.302083
0.756970		0.741818		-0.304013
0.759394		0.741818		-0.305947
0.761818		0.741818		-0.307885
0.764242		0.741818		-0.309827
0.766667		0.741818		-0.311773
0.769091		0.741818		-0.313723
0.771515		0.741818		-0.315676
0.773939		0.741818		-0.317633
0.776364		0.741818		-0.319593
0.778788		0.741818		-0.321557
0.781212		0.741818		-0.323525
0.783636		0.741818		-0.325496
0.786061		0.741818		-0.327470
0.788485		0.741818		-0.329448
0.790909		0.741818		-0.331429
0.793333		0.741818		-0.333414
0.795758		0.741818		-0.335402
0.798182		0.741818		-0.337393
0.800606		0.741818		-0.339388
0.803030		0.741818		-0.341386
0.805455		0.741818		-0.343387
0.807879		0.741818		-0.345391
0.810303		0.741818		-0.347398
0.812727		0.741818		-0.349408
0.815152		0.741818		-0.351422
0.817576		0.741818		-0.353438
0.820000		0.741818		-0.355457
0.580000		0.769293		-0.179387
0.582424		0.769293		-0.180857
0.584848		0.769293		-0.182338
0.587273		0.769293		-0.183829
0.589697		0.769293		-0.185330
0.592121		0.769293		-0.186841
0.594545		0.769293		-0.188361
0.596970		0.769293		-0.189892
0.599394		0.769293		-0.191433
0.601818		0.769293		-0.192983
0.604242		0.769293		-0.194543
0.606667		0.769293		-0.196112
0.609091		0.769293		-0.197691
0.611515		0.769293		-0.199279
0.613939		0.769293		-0.200876
0.616364		0.769293		-0.202482
0.618788		0.769293		-0.204097
0.621212		0.769293		-0.205721
0.623636		0.769293		-0.207353
0.626061		0.769293		-0.208995
0.628485		0.769293		-0.210644
0.630909		0.769293		-0.212303
0.633333		0.769293		-0.213969
0.635758		0.769293		-0.215644
0.638182		0.769293		-0.217326
0.640606		0.769293		-0.219017
0.643030		0.769293		-0.220716
0.645455		0.769293		-0.222422
0.647879		0.769293		-0.224136
0.650303		0.769293		-0.225857
0.652727		0.769293		-0.227586
0.655152		0.769293		-0.229322
0.657576		0.769293		-0.231066
0.660000		0.769293		-0.232817
0.662424		0.769293		-0.234574
0.664848		0.769293		-0.236339
0.667273		0.769293		-0.238110
0.669697		0.769293		-0.239888
0.672121		0.769293		-0.241673
0.674545		0.769293		-0.243464
0.676970		0.769293		-0.245262
0.679394		0.769293		-0.247066
0.681818		0.769293		-0.248876
0.684242		0.769293		-0.250692
0.686667		0.769293		-0.252514
0.689091		0.769293		-0.254342
0.691515		0.769293		-0.256176
0.693939		0.769293		-0.258016
0.696364		0.769293		-0.259862
0.698788		0.769293		-0.261713
0.701212		0.769293		-0.263569
0.703636		0.769293		-0.265431
0.706061		0.769293		-0.267299
0.708485		0.769293		-0.269171
0.710909		0.769293		-0.271049
0.713333		0.769293		-0.272931
0.715758		0.769293		-0.274819
0.718182		0.769293		-0.276712
0.720606		0.769293		-0.278609
0.723030		0.769293		-0.280512
0.725455		0.769293		-0.282419
0.727879		0.769293		-0.284330
0.730303		0.769293		-0.286247
0.732727		0.769293		-0.288167
0.735152		0.769293		-0.290092
0.737576		0.769293		-0.292022
0.740000		0.769293		-0.293956
0.742424		0.769293		-0.295893
0.744848		0.769293		-0.297836
0.747273		0.769293		-0.299782
0.749697		0.769293		-0.301732
0.752121		0.769293		-0.303687
0.754545		0.769293		-0.305645
0.756970		0.769293		-0.307607
0.759394		0.769293		-0.309573
0.761818		0.769293		-0.311543
0.764242		0.769293		-0.313516
0.766667		0.769293		-0.315493
0.769091		0.769293		-0.317474
0.771515		0.769293		-0.319459
0.773939		0.769293		-0.321446
0.776364		0.769293		-0.323438
0.778788		0.769293		-0.325433
0.781212		0.769293		-0.327431
0.783636		0.769293		-0.329433
0.786061		0.769293		-0.331438
0.788485		0.769293		-0.333446
0.790909		0.769293		-0.335457
0.793333		0.769293		-0.337472
0.795758		0.769293		-0.339490
0.798182		0.769293		-0.341511
0.800606		0.769293		-0.343535
0.803030		0.769293		-0.345562
0.805455		0.769293		-0.347593
0.807879		0.769293		-0.349626
0.810303		0.769293		-0.351662
0.812727		0.769293		-0.353702
0.815152		0.769293		-0.355744
0.817576		0.769293		-0.357789
0.820000		0.769293		-0.359837
0.580000		0.796768		-0.180721
0.582424		0.796768		-0.182219
0.584848		0.796768		-0.183728
0.587273		0.796768		-0.185248
0.589697		0.796768		-0.186778
0.592121		0.796768		-0.188318
0.594545		0.796768		-0.189868
0.596970		0.796768		-0.191428
0.599394		0.796768		-0.192999
0.601818		0.796768		-0.194579
0.604242		0.796768		-0.196169
0.606667		0.796768		-0.197769
0.609091		0.796768		-0.199378
0.611515		0.796768		-0.200997
0.613939		0.796768		-0.202625
0.616364		0.796768		-0.204262
0.618788		0.796768		-0.205909
0.621212		0.796768		-0.207564
0.623636		0.796768		-0.209229
0.626061		0.796768		-0.210902
0.628485		0.796768		-0.212584
0.630909		0.796768		-0.214274
0.633333		0.796768		-0.215973
0.635758		0.796768		-0.217680
0.638182		0.796768		-0.219396
0.640606		0.796768		-0.221119
0.643030		0.796768		-0.222851
0.645455		0.796768		-0.224590
0.647879		0.796768		-0.226337
0.650303		0.796768		-0.228092
0.652727		0.796768		-0.229854
0.655152		0.796768		-0.231624
0.657576		0.796768		-0.233401
0.660000		0.796768		-0.235186
0.662424		0.796768		-0.236977
0.664848		0.796768		-0.238776
0.667273		0.796768		-0.240581
0.669697		0.796768		-0.242393
0.672121		0.796768		-0.244212
0.674545		0.796768		-0.246037
0.676970		0.796768		-0.247869
0.679394		0.796768		-0.249707
0.681818		0.796768		-0.251551
0.684242		0.796768		-0.253402
0.686667		0.796768		-0.255258
0.689091		0.796768		-0.257121
0.691515		0.796768		-0.258989
0.693939		0.796768		-0.260864
0.696364		0.796768		-0.262743
0.698788		0.796768		-0.264629
0.701212		0.796768		-0.266520
0.703636		0.796768		-0.268416
0.706061		0.796768		-0.270318
0.708485		0.796768		-0.272225
0.710909		0.796768		-0.274137
0.713333		0.796768		-0.276054
0.715758		0.796768		-0.277976
0.718182		0.796768		-0.279903
0.720606		0.796768		-0.281834
0.723030		0.796768		-0.283771
0.725455		0.796768		-0.285712
0.727879		0.796768		-0.287658
0.730303		0.796768		-0.289608
0.732727		0.796768		-0.291562
0.735152		0.796768		-0.293521
0.737576		0.796768		-0.295484
0.740000		0.796768		-0.297452
0.742424		0.796768		-0.299424
0.744848		0.796768		-0.301399
0.747273		0.796768		-0.303379
0.749697		0.796768		-0.305363
0.752121		0.796768		-0.307350
0.754545		0.796768		-0.309342
0.756970		0.796768		-0.311337
0.759394		0.796768		-0.313336
0.761818		0.796768		-0.315339
0.764242		0.796768		-0.317345
0.766667		0.796768		-0.319355
0.769091		0.796768		-0.321368
0.771515		0.796768		-0.323385
0.773939		0.796768		-0.325405
0.776364		0.796768		-0.327429
0.778788		0.796768		-0.329456
0.781212		0.796768		-0.331486
0.783636		0.796768		-0.333520
0.786061		0.796768		-0.335556
0.788485		0.796768		-0.337596
0.790909		0.796768		-0.339639
0.793333		0.796768		-0.341685
0.795758		0.796768		-0.343734
0.798182		0.796768		-0.345786
0.800606		0.796768		-0.347841
0.803030		0.796768		-0.349899
0.805455		0.796768		-0.351960
0.807879		0.796768		-0.354024
0.810303		0.796768		-0.356091
0.812727		0.796768		-0.358160
0.815152		0.796768		-0.360232
0.817576		0.796768		-0.362307
0.820000		0.796768		-0.364385
0.580000		0.824242		-0.182107
0.582424		0.824242		-0.183634
0.584848		0.824242		-0.185172
0.587273		0.824242		-0.186721
0.589697		0.824242		-0.188281
0.592121		0.824242		-0.189851
0.594545		0.824242		-0.191432
0.596970		0.824242		-0.193023
0.599394		0.824242		-0.194624
0.601818		0.824242		-0.196235
0.604242		0.824242		-0.197857
0.606667		0.824242		-0.199488
0.609091		0.824242		-0.201129
0.611515		0.824242		-0.202779
0.613939		0.824242		-0.204440
0.616364		0.824242		-0.206109
0.618788		0.824242		-0.207788
0.621212		0.824242		-0.209477
0.623636		0.824242		-0.211174
0.626061		0.824242		-0.212880
0.628485		0.824242		-0.214595
0.630909		0.824242		-0.216319
0.633333		0.824242		-0.218051
0.635758		0.824242		-0.219792
0.638182		0.824242		-0.221542
0.640606		0.824242		-0.223299
0.643030		0.824242		-0.225065
0.645455		0.824242		-0.226839
0.647879		0.824242		-0.228620
0.650303		0.824242		-0.230409
0.652727		0.824242		-0.232206
0.655152		0.824242		-0.234011
0.657576		0.824242		-0.235823
0.660000		0.824242		-0.237642
0.662424		0.824242		-0.239469
0.664848		0.824242		-0.241302
0.667273		0.824242		-0.243143
0.669697		0.824242		-0.244990
0.672121		0.824242		-0.246844
0.674545		0.824242		-0.248705
0.676970		0.824242		-0.250572
0.679394		0.824242		-0.252445
0.681818		0.824242		-0.254325
0.684242		0.824242		-0.256211
0.686667		0.824242		-0.258104
0.689091		0.824242		-0.260002
0.691515		0.824242		-0.261906
0.693939		0.824242		-0.263816
0.696364		0.824242		-0.265731
0.698788		0.824242		-0.267652
0.701212		0.824242		-0.269579
0.703636		0.824242		-0.271511
0.706061		0.824242		-0.273448
0.708485		0.824242		-0.275390
0.710909		0.824242		-0.277338
0.713333		0.824242		-0.279291
0.715758		0.824242		-0.281248
0.718182		0.824242		-0.283211
0.720606		0.824242		-0.285178
0.723030		0.824242		-0.287150
0.725455		0.824242		-0.289126
0.727879		0.824242		-0.291107
0.730303		0.824242		-0.293093
0.732727		0.824242		-0.295082
0.735152		0.824242		-0.297076
0.737576		0.824242		-0.299075
0.740000		0.824242		-0.301077
0.742424		0.824242		-0.303084
0.744848		0.824242		-0.305094
0.747273		0.824242		-0.307109
0.749697		0.824242		-0.309127
0.752121		0.824242		-0.311150
0.754545		0.824242		-0.313175
0.756970		0.824242		-0.315205
0.759394		0.824242		-0.317238
0.761818		0.824242		-0.319275
0.764242		0.824242		-0.321316
0.766667		0.824242		-0.323359
0.769091		0.824242		-0.325407
0.771515		0.824242		-0.327457
0.773939		0.824242		-0.329511
0.776364		0.824242		-0.331568
0.778788		0.824242		-0.333629
0.781212		0.824242		-0.335692
0.783636		0.824242		-0.337759
0.786061		0.824242		-0.339828
0.788485		0.824242		-0.341901
0.790909		0.824242		-0.343977
0.793333		0.824242		-0.346055
0.795758		0.824242		-0.348137
0.798182		0.824242		-0.350221
0.800606		0.824242		-0.352308
0.803030		0.824242		-0.354398
0.805455		0.824242		-0.356491
0.807879		0.824242		-0.358587
0.810303		0.824242		-0.360685
0.812727		0.824242		-0.362786
0.815152		0.824242		-0.364889
0.817576		0.824242		-0.366995
0.820000		0.824242		-0.369104
0.580000		0.851717		-0.183546
0.582424		0.851717		-0.185103
0.584848		0.851717		-0.186672
0.587273		0.851717		-0.188252
0.589697		0.851717		-0.189842
0.592121		0.851717		-0.191443
0.594545		0.851717		-0.193055
0.596970		0.851717		-0.194678
0.599394		0.851717		-0.196311
0.601818		0.851717		-0.197954
0.604242		0.851717		-0.199608
0.606667		0.851717		-0.201272
0.609091		0.851717		-0.202945
0.611515		0.851717		-0.204629
0.613939		0.851717		-0.206322
0.616364		0.851717		-0.208026
0.618788		0.851717		-0.209738
0.621212		0.851717		-0.211460
0.623636		0.851717		-0.213191
0.626061		0.851717		-0.214932
0.628485		0.851717		-0.216681
0.630909		0.851717		-0.218440
0.633333		0.851717		-0.220207
0.635758		0.851717		-0.221982
0.638182		0.851717		-0.223767
0.640606		0.851717		-0.225559
0.643030		0.851717		-0.227360
0.645455		0.851717		-0.229169
0.647879		0.851717		-0.230987
0.650303		0.851717		-0.232812
0.652727		0.851717		-0.234644
0.655152		0.851717		-0.236485
0.657576		0.851717		-0.238333
0.660000		0.851717		-0.240188
0.662424		0.851717		-0.242051
0.664848		0.851717		-0.243921
0.667273		0.851717		-0.245797
0.669697		0.851717		-0.247681
0.672121		0.851717		-0.249572
0.674545		0.851717		-0.251469
0.676970		0.851717		-0.253373
0.679394		0.851717		-0.255283
0.681818		0.851717		-0.257200
0.684242		0.851717		-0.259123
0.686667		0.851717		-0.261052
0.689091		0.851717		-0.262987
0.691515		0.851717		-0.264928
0.693939		0.851717		-0.266874
0.696364		0.851717		-0.268827
0.698788		0.851717		-0.270785
0.701212		0.851717		-0.272748
0.703636		0.851717		-0.274717
0.706061		0.851717		-0.276691
0.708485		0.851717		-0.278671
0.710909		0.851717		-0.280655
0.713333		0.851717		-0.282644
0.715758		0.851717		-0.284639
0.718182		0.851717		-0.286638
0.720606		0.851717		-0.288642
0.723030		0.851717		-0.290651
0.725455		0.851717		-0.292664
0.727879		0.851717		-0.294681
0.730303		0.851717		-0.296703
0.732727		0.851717		-0.298730
0.735152		0.851717		-0.300760
0.737576		0.851717		-0.302795
0.740000		0.851717		-0.304834
0.742424		0.851717		-0.306876
0.744848		0.851717		-0.308923
0.747273		0.851717		-0.310974
0.749697		0.851717		-0.313028
0.752121		0.851717		-0.315086
0.754545		0.851717		-0.317148
0.756970		0.851717		-0.319213
0.759394		0.851717		-0.321282
0.761818		0.851717		-0.323354
0.764242		0.851717		-0.325430
0.766667		0.851717		-0.327509
0.769091		0.851717		-0.329591
0.771515		0.851717		-0.331677
0.773939		0.851717		-0.333766
0.776364		0.851717		-0.335858
0.778788		0.851717		-0.337953
0.781212		0.851717		-0.340051
0.783636		0.851717		-0.342152
0.786061		0.851717		-0.344256
0.788485		0.851717		-0.346362
0.790909		0.851717		-0.348472
0.793333		0.851717		-0.350584
0.795758		0.851717		-0.352700
0.798182		0.851717		-0.354818
0.800606		0.851717		-0.356938
0.803030		0.851717		-0.359061
0.805455		0.851717		-0.361187
0.807879		0.851717		-0.363316
0.810303		0.851717		-0.365447
0.812727		0.851717		-0.367580
0.815152		0.851717		-0.369716
0.817576		0.851717		-0.371854
0.820000		0.851717		-0.373995
0.580000		0.879192		-0.185041
0.582424		0.879192		-0.186630
0.584848		0.879192		-0.188229
0.587273		0.879192		-0.189841
0.589697		0.879192		-0.191463
0.592121		0.879192		-0.193096
0.594545		0.879192		-0.194741
0.596970		0.879192		-0.196396
0.599394		0.879192		-0.198062
0.601818		0.879192		-0.199738
0.604242		0.879192		-0.201425
0.606667		0.879192		-0.203122
0.609091		0.879192		-0.204830
0.611515		0.879192		-0.206548
0.613939		0.879192		-0.208275
0.616364		0.879192		-0.210013
0.618788		0.879192		-0.211760
0.621212		0.879192		-0.213517
0.623636		0.879192		-0.215284
0.626061		0.879192		-0.217059
0.628485		0.879192		-0.218844
0.630909		0.879192		-0.220638
0.633333		0.879192		-0.222441
0.635758		0.879192		-0.224253
0.638182		0.879192		-0.226073
0.640606		0.879192		-0.227902
0.643030		0.879192		-0.229740
0.645455		0.879192		-0.231585
0.647879		0.879192		-0.233439
0.650303		0.879192		-0.235301
0.652727		0.879192		-0.237171
0.655152		0.879192		-0.239048
0.657576		0.879192		-0.240933
0.660000		0.879192		-0.242826
0.662424		0.879192		-0.244726
0.664848		0.879192		-0.246633
0.667273		0.879192		-0.248548
0.669697		0.879192		-0.250469
0.672121		0.879192		-0.252397
0.674545		0.879192		-0.254333
0.676970		0.879192		-0.256274
0.679394		0.879192		-0.258222
0.681818		0.879192		-0.260177
0.684242		0.879192		-0.262138
0.686667		0.879192		-0.264105
0.689091		0.879192		-0.266078
0.691515		0.879192		-0.268057
0.693939		0.879192		-0.270042
0.696364		0.879192		-0.272032
0.698788		0.879192		-0.274029
0.701212		0.879192		-0.276030
0.703636		0.879192		-0.278037
0.706061		0.879192		-0.280050
0.708485		0.879192		-0.282067
0.710909		0.879192		-0.284090
0.713333		0.879192		-0.286117
0.715758		0.879192		-0.288150
0.718182		0.879192		-0.290187
0.720606		0.879192		-0.292229
0.723030		0.879192		-0.294276
0.725455		0.879192		-0.296327
0.727879		0.879192		-0.298382
0.730303		0.879192		-0.300442
0.732727		0.879192		-0.302506
0.735152		0.879192		-0.304574
0.737576		0.879192		-0.306647
0.740000		0.879192		-0.308723
0.742424		0.879192		-0.310803
0.744848		0.879192		-0.312887
0.747273		0.879192		-0.314975
0.749697		0.879192		-0.317067
0.752121		0.879192		-0.319162
0.754545		0.879192		-0.321261
0.756970		0.879192		-0.323363
0.759394		0.879192		-0.325469
0.761818		0.879192		-0.327578
0.764242		0.879192		-0.329690
0.766667		0.879192		-0.331806
0.769091		0.879192		-0.333925
0.771515		0.879192		-0.336047
0.773939		0.879192		-0.338172
0.776364		0.879192		-0.340299
0.778788		0.879192		-0.342430
0.781212		0.879192		-0.344564
0.783636		0.879192		-0.346701
0.786061		0.879192		-0.348840
0.788485		0.879192		-0.350982
0.790909		0.879192		-0.353127
0.793333		0.879192		-0.355275
0.795758		0.879192		-0.357425
0.798182		0.879192		-0.359578
0.800606		0.879192		-0.361733
0.803030		0.879192		-0.363891
0.805455		0.879192		-0.366051
0.807879		0.879192		-0.368213
0.810303		0.879192		-0.370378
0.812727		0.879192		-0.372546
0.815152		0.879192		-0.374715
0.817576		0.879192		-0.376887
0.820000		0.879192		-0.379061
0.580000		0.906667		-0.186595
0.582424		0.906667		-0.188215
0.584848		0.906667		-0.189847
0.587273		0.906667		-0.191491
0.589697		0.906667		-0.193146
0.592121		0.906667		-0.194813
0.594545		0.906667		-0.196490
0.596970		0.906667		-0.198179
0.599394		0.906667		-0.199879
0.601818		0.906667		-0.201590
0.604242		0.906667		-0.203311
0.606667		0.906667		-0.205043
0.609091		0.906667		-0.206785
0.611515		0.906667		-0.208538
0.613939		0.906667		-0.210301
0.616364		0.906667		-0.212074
0.618788		0.906667		-0.213858
0.621212		0.906667		-0.215650
0.623636		0.906667		-0.217453
0.626061		0.906667		-0.219265
0.628485		0.906667		-0.221086
0.630909		0.906667		-0.222917
0.633333		0.906667		-0.224757
0.635758		0.906667		-0.226606
0.638182		0.906667		-0.228464
0.640606		0.906667		-0.230330
0.643030		0.906667		-0.232205
0.645455		0.906667		-0.234088
0.647879		0.906667		-0.235980
0.650303		0.906667		-0.237880
0.652727		0.906667		-0.239788
0.655152		0.906667		-0.241704
0.657576		0.906667		-0.243627
0.660000		0.906667		-0.245558
0.662424		0.906667		-0.247497
0.664848		0.906667		-0.249443
0.667273		0.906667		-0.251396
0.669697		0.906667		-0.253356
0.672121		0.906667		-0.255324
0.674545		0.906667		-0.257298
0.676970		0.906667		-0.259279
0.679394		0.906667		-0.261266
0.681818		0.906667		-0.263260
0.684242		0.906667		-0.265260
0.686667		0.906667		-0.267266
0.689091		0.906667		-0.269279
0.691515		0.906667		-0.271297
0.693939		0.906667		-0.273321
0.696364		0.906667		-0.275351
0.698788		0.906667		-0.277387
0.701212		0.906667		-0.279428
0.703636		0.906667		-0.281474
0.706061		0.906667		-0.283526
0.708485		0.906667		-0.285583
0.710909		0.906667		-0.287645
0.713333		0.906667		-0.289712
0.715758		0.906667		-0.291784
0.718182		0.906667		-0.293860
0.720606		0.906667		-0.295942
0.723030		0.906667		-0.298027
0.725455		0.906667		-0.300118
0.727879		0.906667		-0.302212
0.730303		0.906667		-0.304311
0.732727		0.906667		-0.306414
0.735152		0.906667		-0.308522
0.737576		0.906667		-0.310633
0.740000		0.906667		-0.312748
0.742424		0.906667		-0.314867
0.744848		0.906667		-0.316990
0.747273		0.906667		-0.319116
0.749697		0.906667		-0.321247
0.752121		0.906667		-0.323380
0.754545		0.906667		-0.325517
0.756970		0.906667		-0.327658
0.759394		0.906667		-0.329802
0.761818		0.906667		-0.331949
0.764242		0.906667		-0.334099
0.766667		0.906667		-0.336253
0.769091		0.906667		-0.338409
0.771515		0.906667		-0.340568
0.773939		0.906667		-0.342731
0.776364		0.906667		-0.344896
0.778788		0.906667		-0.347064
0.781212		0.906667		-0.349235
0.783636		0.906667		-0.351409
0.786061		0.906667		-0.353585
