100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.749697		0.714343		-0.902158
0.752121		0.714343		-0.934100
0.754545		0.714343		-0.967028
0.756970		0.714343		-1.000968
0.759394		0.714343		-1.035947
0.761818		0.714343		-1.071990
0.764242		0.714343		-1.109125
0.766667		0.714343		-1.147381
0.769091		0.714343		-1.186786
0.771515		0.714343		-1.227369
0.773939		0.714343		-1.269161
0.776364		0.714343		-1.312190
0.778788		0.714343		-1.356489
0.781212		0.714343		-1.402090
0.783636		0.714343		-1.449023
0.786061		0.714343		-1.497322
0.788485		0.714343		-1.547021
0.790909		0.714343		-1.598154
0.793333		0.714343		-1.650756
0.795758		0.714343		-1.704861
0.798182		0.714343		-1.760507
0.800606		0.714343		-1.817731
0.803030		0.714343		-1.876569
0.805455		0.714343		-1.937060
0.807879		0.714343		-1.999244
0.810303		0.714343		-2.063159
0.812727		0.714343		-2.128847
0.815152		0.714343		-2.196349
0.817576		0.714343		-2.265706
0.820000		0.714343		-2.336961
0.580000		0.741818		-0.050801
0.582424		0.741818		-0.053391
0.584848		0.741818		-0.056096
0.587273		0.741818		-0.058920
0.589697		0.741818		-0.061866
0.592121		0.741818		-0.064940
0.594545		0.741818		-0.068146
0.596970		0.741818		-0.071489
0.599394		0.741818		-0.074974
0.601818		0.741818		-0.078607
0.604242		0.741818		-0.082392
0.606667		0.741818		-0.086336
0.609091		0.741818		-0.090443
0.611515		0.741818		-0.094721
0.613939		0.741818		-0.099175
0.616364		0.741818		-0.103810
0.618788		0.741818		-0.108635
0.621212		0.741818		-0.113654
0.623636		0.741818		-0.118876
0.626061		0.741818		-0.124307
0.628485		0.741818		-0.129954
0.630909		0.741818		-0.135824
0.633333		0.741818		-0.141926
0.635758		0.741818		-0.148267
0.638182		0.741818		-0.154855
0.640606		0.741818		-0.161699
0.643030		0.741818		-0.168807
0.645455		0.741818		-0.176187
0.647879		0.741818		-0.183849
0.650303		0.741818		-0.191803
0.652727		0.741818		-0.200057
0.655152		0.741818		-0.208621
0.657576		0.741818		-0.217505
0.660000		0.741818		-0.226720
0.662424		0.741818		-0.236276
0.664848		0.741818		-0.246185
0.667273		0.741818		-0.256456
0.669697		0.741818		-0.267102
0.672121		0.741818		-0.278135
0.674545		0.741818		-0.289565
0.676970		0.741818		-0.301406
0.679394		0.741818		-0.313671
0.681818		0.741818		-0.326372
0.684242		0.741818		-0.339522
0.686667		0.741818		-0.353136
0.689091		0.741818		-0.367227
0.691515		0.741818		-0.381809
0.693939		0.741818		-0.396897
0.696364		0.741818		-0.412506
0.698788		0.741818		-0.428652
0.701212		0.741818		-0.445350
0.703636		0.741818		-0.462617
0.706061		0.741818		-0.480468
0.708485		0.741818		-0.498921
0.710909		0.741818		-0.517993
0.713333		0.741818		-0.537702
0.715758		0.741818		-0.558066
0.718182		0.741818		-0.579104
0.720606		0.741818		-0.600834
0.723030		0.741818		-0.623276
0.725455		0.741818		-0.646450
0.727879		0.741818		-0.670375
0.730303		0.741818		-0.695074
0.732727		0.741818		-0.720566
0.735152		0.741818		-0.746874
0.737576		0.741818		-0.774020
0.740000		0.741818		-0.802027
0.742424		0.741818		-0.830917
0.744848		0.741818		-0.860714
0.747273		0.741818		-0.891443
0.749697		0.741818		-0.923129
0.752121		0.741818		-0.955795
0.754545		0.741818		-0.989469
0.756970		0.741818		-1.024176
0.759394		0.741818		-1.059943
0.761818		0.741818		-1.096798
0.764242		0.741818		-1.134769
0.766667		0.741818		-1.173884
0.769091		0.741818		-1.214172
0.771515		0.741818		-1.255663
0.773939		0.741818		-1.298387
0.776364		0.741818		-1.342376
0.778788		0.741818		-1.387661
0.781212		0.741818		-1.434273
0.783636		0.741818		-1.482247
0.786061		0.741818		-1.531614
0.788485		0.741818		-1.582411
0.790909		0.741818		-1.634670
0.793333		0.741818		-1.688428
0.795758		0.741818		-1.743721
0.798182		0.741818		-1.800585
0.800606		0.741818		-1.859059
0.803030		0.741818		-1.919180
0.805455		0.741818		-1.980988
0.807879		0.741818		-2.044521
0.810303		0.741818		-2.109821
0.812727		0.741818		-2.176929
0.815152		0.741818		-2.245886
0.817576		0.741818		-2.316736
0.820000		0.741818		-2.389522
0.580000		0.769293		-0.052052
0.582424		0.769293		-0.054706
0.584848		0.769293		-0.057476
0.587273		0.769293		-0.060368
0.589697		0.769293		-0.063386
0.592121		0.769293		-0.066534
0.594545		0.769293		-0.069818
0.596970		0.769293		-0.073242
0.599394		0.769293		-0.076812
0.601818		0.769293		-0.080533
0.604242		0.769293		-0.084410
0.606667		0.769293		-0.088449
0.609091		0.769293		-0.092657
0.611515		0.769293		-0.097038
0.613939		0.769293		-0.101600
0.616364		0.769293		-0.106349
0.618788		0.769293		-0.111290
0.621212		0.769293		-0.116432
0.623636		0.769293		-0.121781
0.626061		0.769293		-0.127343
0.628485		0.769293		-0.133128
0.630909		0.769293		-0.139141
0.633333		0.769293		-0.145391
0.635758		0.769293		-0.151886
0.638182		0.769293		-0.158635
0.640606		0.769293		-0.165645
0.643030		0.769293		-0.172925
0.645455		0.769293		-0.180485
0.647879		0.769293		-0.188334
0.650303		0.769293		-0.196480
0.652727		0.769293		-0.204935
0.655152		0.769293		-0.213707
0.657576		0.769293		-0.222807
0.660000		0.769293		-0.232246
0.662424		0.769293		-0.242034
0.664848		0.769293		-0.252182
0.667273		0.769293		-0.262703
0.669697		0.769293		-0.273607
0.672121		0.769293		-0.284906
0.674545		0.769293		-0.296613
0.676970		0.769293		-0.308741
0.679394		0.769293		-0.321302
0.681818		0.769293		-0.334310
0.684242		0.769293		-0.347778
0.686667		0.769293		-0.361720
0.689091		0.769293		-0.376150
0.691515		0.769293		-0.391084
0.693939		0.769293		-0.406535
0.696364		0.769293		-0.422520
0.698788		0.769293		-0.439053
0.701212		0.769293		-0.456152
0.703636		0.769293		-0.473833
0.706061		0.769293		-0.492112
0.708485		0.769293		-0.511007
0.710909		0.769293		-0.530535
0.713333		0.769293		-0.550715
0.715758		0.769293		-0.571565
0.718182		0.769293		-0.593104
0.720606		0.769293		-0.615351
0.723030		0.769293		-0.638327
0.725455		0.769293		-0.662051
0.727879		0.769293		-0.686544
0.730303		0.769293		-0.711827
0.732727		0.769293		-0.737923
0.735152		0.769293		-0.764852
0.737576		0.769293		-0.792639
0.740000		0.769293		-0.821305
0.742424		0.769293		-0.850875
0.744848		0.769293		-0.881372
0.747273		0.769293		-0.912822
0.749697		0.769293		-0.945249
0.752121		0.769293		-0.978680
0.754545		0.769293		-1.013139
0.756970		0.769293		-1.048655
0.759394		0.769293		-1.085255
0.761818		0.769293		-1.122966
0.764242		0.769293		-1.161817
0.766667		0.769293		-1.201838
0.769091		0.769293		-1.243057
0.771515		0.769293		-1.285505
0.773939		0.769293		-1.329213
0.776364		0.769293		-1.374213
0.778788		0.769293		-1.420537
0.781212		0.769293		-1.468217
0.783636		0.769293		-1.517287
0.786061		0.769293		-1.567781
0.788485		0.769293		-1.619733
0.790909		0.769293		-1.673180
0.793333		0.769293		-1.728157
0.795758		0.769293		-1.784701
0.798182		0.769293		-1.842850
0.800606		0.769293		-1.902642
0.803030		0.769293		-1.964115
0.805455		0.769293		-2.027310
0.807879		0.769293		-2.092266
0.810303		0.769293		-2.159026
0.812727		0.769293		-2.227630
0.815152		0.769293		-2.298122
0.817576		0.769293		-2.370545
0.820000		0.769293		-2.444943
0.580000		0.796768		-0.053374
0.582424		0.796768		-0.056094
0.584848		0.796768		-0.058933
0.587273		0.796768		-0.061897
0.589697		0.796768		-0.064990
0.592121		0.796768		-0.068217
0.594545		0.796768		-0.071583
0.596970		0.796768		-0.075092
0.599394		0.796768		-0.078751
0.601818		0.796768		-0.082565
0.604242		0.796768		-0.086539
0.606667		0.796768		-0.090680
0.609091		0.796768		-0.094993
0.611515		0.796768		-0.099484
0.613939		0.796768		-0.104160
0.616364		0.796768		-0.109027
0.618788		0.796768		-0.114092
0.621212		0.796768		-0.119363
0.623636		0.796768		-0.124845
0.626061		0.796768		-0.130547
0.628485		0.796768		-0.136476
0.630909		0.796768		-0.142640
0.633333		0.796768		-0.149047
0.635758		0.796768		-0.155705
0.638182		0.796768		-0.162622
0.640606		0.796768		-0.169808
0.643030		0.796768		-0.177270
0.645455		0.796768		-0.185019
0.647879		0.796768		-0.193064
0.650303		0.796768		-0.201414
0.652727		0.796768		-0.210080
0.655152		0.796768		-0.219072
0.657576		0.796768		-0.228399
0.660000		0.796768		-0.238074
0.662424		0.796768		-0.248106
0.664848		0.796768		-0.258508
0.667273		0.796768		-0.269291
0.669697		0.796768		-0.280467
0.672121		0.796768		-0.292048
0.674545		0.796768		-0.304047
0.676970		0.796768		-0.316477
0.679394		0.796768		-0.329350
0.681818		0.796768		-0.342682
0.684242		0.796768		-0.356484
0.686667		0.796768		-0.370772
0.689091		0.796768		-0.385561
0.691515		0.796768		-0.400865
0.693939		0.796768		-0.416699
0.696364		0.796768		-0.433079
0.698788		0.796768		-0.450022
0.701212		0.796768		-0.467544
0.703636		0.796768		-0.485661
0.706061		0.796768		-0.504391
0.708485		0.796768		-0.523751
0.710909		0.796768		-0.543760
0.713333		0.796768		-0.564436
0.715758		0.796768		-0.585798
0.718182		0.796768		-0.607866
0.720606		0.796768		-0.630658
0.723030		0.796768		-0.654196
0.725455		0.796768		-0.678500
0.727879		0.796768		-0.703591
0.730303		0.796768		-0.729491
0.732727		0.796768		-0.756222
0.735152		0.796768		-0.783807
0.737576		0.796768		-0.812268
0.740000		0.796768		-0.841630
0.742424		0.796768		-0.871916
0.744848		0.796768		-0.903151
0.747273		0.796768		-0.935360
0.749697		0.796768		-0.968569
0.752121		0.796768		-1.002804
0.754545		0.796768		-1.038092
0.756970		0.796768		-1.074461
0.759394		0.796768		-1.111937
0.761818		0.796768		-1.150550
0.764242		0.796768		-1.190329
0.766667		0.796768		-1.231304
0.769091		0.796768		-1.273504
0.771515		0.796768		-1.316961
0.773939		0.796768		-1.361705
0.776364		0.796768		-1.407770
0.778788		0.796768		-1.455188
0.781212		0.796768		-1.503993
0.783636		0.796768		-1.554218
0.786061		0.796768		-1.605898
0.788485		0.796768		-1.659069
0.790909		0.796768		-1.713767
0.793333		0.796768		-1.770028
0.795758		0.796768		-1.827890
0.798182		0.796768		-1.887392
0.800606		0.796768		-1.948571
0.803030		0.796768		-2.011469
0.805455		0.796768		-2.076124
0.807879		0.796768		-2.142580
0.810303		0.796768		-2.210876
0.812727		0.796768		-2.281056
0.815152		0.796768		-2.353164
0.817576		0.796768		-2.427243
0.820000		0.796768		-2.503338
0.580000		0.824242		-0.054769
0.582424		0.824242		-0.057559
0.584848		0.824242		-0.060471
0.587273		0.824242		-0.063511
0.589697		0.824242		-0.066684
0.592121		0.824242		-0.069993
0.594545		0.824242		-0.073445
0.596970		0.824242		-0.077045
0.599394		0.824242		-0.080798
0.601818		0.824242		-0.084710
0.604242		0.824242		-0.088787
0.606667		0.824242		-0.093034
0.609091		0.824242		-0.097457
0.611515		0.824242		-0.102064
0.613939		0.824242		-0.106860
0.616364		0.824242		-0.111853
0.618788		0.824242		-0.117049
0.621212		0.824242		-0.122455
0.623636		0.824242		-0.128078
0.626061		0.824242		-0.133927
0.628485		0.824242		-0.140009
0.630909		0.824242		-0.146331
0.633333		0.824242		-0.152903
0.635758		0.824242		-0.159732
0.638182		0.824242		-0.166827
0.640606		0.824242		-0.174198
0.643030		0.824242		-0.181853
0.645455		0.824242		-0.189801
0.647879		0.824242		-0.198053
0.650303		0.824242		-0.206618
0.652727		0.824242		-0.215506
0.655152		0.824242		-0.224729
0.657576		0.824242		-0.234296
0.660000		0.824242		-0.244219
0.662424		0.824242		-0.254509
0.664848		0.824242		-0.265178
0.667273		0.824242		-0.276238
0.669697		0.824242		-0.287700
0.672121		0.824242		-0.299578
0.674545		0.824242		-0.311885
0.676970		0.824242		-0.324633
0.679394		0.824242		-0.337836
0.681818		0.824242		-0.351508
0.684242		0.824242		-0.365663
0.686667		0.824242		-0.380316
0.689091		0.824242		-0.395482
0.691515		0.824242		-0.411176
0.693939		0.824242		-0.427413
0.696364		0.824242		-0.444210
0.698788		0.824242		-0.461584
0.701212		0.824242		-0.479551
0.703636		0.824242		-0.498128
0.706061		0.824242		-0.517333
0.708485		0.824242		-0.537184
0.710909		0.824242		-0.557699
0.713333		0.824242		-0.578898
0.715758		0.824242		-0.600800
0.718182		0.824242		-0.623424
0.720606		0.824242		-0.646790
0.723030		0.824242		-0.670921
0.725455		0.824242		-0.695836
0.727879		0.824242		-0.721557
0.730303		0.824242		-0.748106
0.732727		0.824242		-0.775507
0.735152		0.824242		-0.803781
0.737576		0.824242		-0.832953
0.740000		0.824242		-0.863047
0.742424		0.824242		-0.894087
0.744848		0.824242		-0.926099
0.747273		0.824242		-0.959108
0.749697		0.824242		-0.993140
0.752121		0.824242		-1.028223
0.754545		0.824242		-1.064384
0.756970		0.824242		-1.101649
0.759394		0.824242		-1.140049
0.761818		0.824242		-1.179612
0.764242		0.824242		-1.220368
0.766667		0.824242		-1.262347
0.769091		0.824242		-1.305580
0.771515		0.824242		-1.350098
0.773939		0.824242		-1.395934
0.776364		0.824242		-1.443121
0.778788		0.824242		-1.491691
0.781212		0.824242		-1.541679
0.783636		0.824242		-1.593120
0.786061		0.824242		-1.646049
0.788485		0.824242		-1.700503
0.790909		0.824242		-1.756517
0.793333		0.824242		-1.814130
0.795758		0.824242		-1.873379
0.798182		0.824242		-1.934305
0.800606		0.824242		-1.996945
0.803030		0.824242		-2.061342
0.805455		0.824242		-2.127535
0.807879		0.824242		-2.195567
0.810303		0.824242		-2.265481
0.812727		0.824242		-2.337319
0.815152		0.824242		-2.411127
0.817576		0.824242		-2.486949
0.820000		0.824242		-2.564831
0.580000		0.851717		-0.056242
0.582424		0.851717		-0.059105
0.584848		0.851717		-0.062095
0.587273		0.851717		-0.065215
0.589697		0.851717		-0.068471
0.592121		0.851717		-0.071868
0.594545		0.851717		-0.075411
0.596970		0.851717		-0.079106
0.599394		0.851717		-0.082958
0.601818		0.851717		-0.086973
0.604242		0.851717		-0.091158
0.606667		0.851717		-0.095517
0.609091		0.851717		-0.100058
0.611515		0.851717		-0.104786
0.613939		0.851717		-0.109709
0.616364		0.851717		-0.114834
0.618788		0.851717		-0.120167
0.621212		0.851717		-0.125716
0.623636		0.851717		-0.131488
0.626061		0.851717		-0.137492
0.628485		0.851717		-0.143734
0.630909		0.851717		-0.150224
0.633333		0.851717		-0.156969
0.635758		0.851717		-0.163979
0.638182		0.851717		-0.171262
0.640606		0.851717		-0.178828
0.643030		0.851717		-0.186685
0.645455		0.851717		-0.194843
0.647879		0.851717		-0.203313
0.650303		0.851717		-0.212104
0.652727		0.851717		-0.221228
0.655152		0.851717		-0.230694
0.657576		0.851717		-0.240513
0.660000		0.851717		-0.250698
0.662424		0.851717		-0.261260
0.664848		0.851717		-0.272210
0.667273		0.851717		-0.283561
0.669697		0.851717		-0.295325
0.672121		0.851717		-0.307516
0.674545		0.851717		-0.320146
0.676970		0.851717		-0.333229
0.679394		0.851717		-0.346779
0.681818		0.851717		-0.360810
0.684242		0.851717		-0.375336
0.686667		0.851717		-0.390374
0.689091		0.851717		-0.405937
0.691515		0.851717		-0.422042
0.693939		0.851717		-0.438704
0.696364		0.851717		-0.455940
0.698788		0.851717		-0.473768
0.701212		0.851717		-0.492203
0.703636		0.851717		-0.511265
0.706061		0.851717		-0.530970
0.708485		0.851717		-0.551337
0.710909		0.851717		-0.572386
0.713333		0.851717		-0.594135
0.715758		0.851717		-0.616605
0.718182		0.851717		-0.639815
0.720606		0.851717		-0.663786
0.723030		0.851717		-0.688540
0.725455		0.851717		-0.714098
0.727879		0.851717		-0.740483
0.730303		0.851717		-0.767716
0.732727		0.851717		-0.795821
0.735152		0.851717		-0.824821
0.737576		0.851717		-0.854742
0.740000		0.851717		-0.885606
0.742424		0.851717		-0.917441
0.744848		0.851717		-0.950270
0.747273		0.851717		-0.984121
0.749697		0.851717		-1.019020
0.752121		0.851717		-1.054995
0.754545		0.851717		-1.092073
0.756970		0.851717		-1.130283
0.759394		0.851717		-1.169655
0.761818		0.851717		-1.210218
0.764242		0.851717		-1.252002
0.766667		0.851717		-1.295038
0.769091		0.851717		-1.339357
0.771515		0.851717		-1.384993
0.773939		0.851717		-1.431977
0.776364		0.851717		-1.480343
0.778788		0.851717		-1.530126
0.781212		0.851717		-1.581360
0.783636		0.851717		-1.634080
0.786061		0.851717		-1.688323
0.788485		0.851717		-1.744125
0.790909		0.851717		-1.801525
0.793333		0.851717		-1.860559
0.795758		0.851717		-1.921268
0.798182		0.851717		-1.983691
0.800606		0.851717		-2.047869
0.803030		0.851717		-2.113842
0.805455		0.851717		-2.181652
0.807879		0.851717		-2.251343
0.810303		0.851717		-2.322958
0.812727		0.851717		-2.396540
0.815152		0.851717		-2.472136
0.817576		0.851717		-2.549791
0.820000		0.851717		-2.629552
0.580000		0.879192		-0.057797
0.582424		0.879192		-0.060738
0.584848		0.879192		-0.063808
0.587273		0.879192		-0.067013
0.589697		0.879192		-0.070357
0.592121		0.879192		-0.073846
0.594545		0.879192		-0.077486
0.596970		0.879192		-0.081281
0.599394		0.879192		-0.085237
0.601818		0.879192		-0.089362
0.604242		0.879192		-0.093659
0.606667		0.879192		-0.098137
0.609091		0.879192		-0.102801
0.611515		0.879192		-0.107658
0.613939		0.879192		-0.112714
0.616364		0.879192		-0.117978
0.618788		0.879192		-0.123456
0.621212		0.879192		-0.129156
0.623636		0.879192		-0.135085
0.626061		0.879192		-0.141251
0.628485		0.879192		-0.147663
0.630909		0.879192		-0.154329
0.633333		0.879192		-0.161258
0.635758		0.879192		-0.168458
0.638182		0.879192		-0.175938
0.640606		0.879192		-0.183709
0.643030		0.879192		-0.191779
0.645455		0.879192		-0.200159
0.647879		0.879192		-0.208858
0.650303		0.879192		-0.217888
0.652727		0.879192		-0.227258
0.655152		0.879192		-0.236981
0.657576		0.879192		-0.247067
0.660000		0.879192		-0.257527
0.662424		0.879192		-0.268374
0.664848		0.879192		-0.279621
0.667273		0.879192		-0.291278
0.669697		0.879192		-0.303361
0.672121		0.879192		-0.315881
0.674545		0.879192		-0.328851
0.676970		0.879192		-0.342287
0.679394		0.879192		-0.356203
0.681818		0.879192		-0.370612
0.684242		0.879192		-0.385529
0.686667		0.879192		-0.400971
0.689091		0.879192		-0.416953
0.691515		0.879192		-0.433490
0.693939		0.879192		-0.450600
0.696364		0.879192		-0.468298
0.698788		0.879192		-0.486603
0.701212		0.879192		-0.505532
0.703636		0.879192		-0.525103
0.706061		0.879192		-0.545335
0.708485		0.879192		-0.566246
0.710909		0.879192		-0.587856
0.713333		0.879192		-0.610184
0.715758		0.879192		-0.633252
0.718182		0.879192		-0.657079
0.720606		0.879192		-0.681687
0.723030		0.879192		-0.707097
0.725455		0.879192		-0.733332
0.727879		0.879192		-0.760414
0.730303		0.879192		-0.788366
0.732727		0.879192		-0.817213
0.735152		0.879192		-0.846978
0.737576		0.879192		-0.877685
0.740000		0.879192		-0.909361
0.742424		0.879192		-0.942030
0.744848		0.879192		-0.975720
0.747273		0.879192		-1.010456
0.749697		0.879192		-1.046267
0.752121		0.879192		-1.083180
0.754545		0.879192		-1.121224
0.756970		0.879192		-1.160429
0.759394		0.879192		-1.200822
0.761818		0.879192		-1.242436
0.764242		0.879192		-1.285302
0.766667		0.879192		-1.329449
0.769091		0.879192		-1.374912
0.771515		0.879192		-1.421723
0.773939		0.879192		-1.469914
0.776364		0.879192		-1.519522
0.778788		0.879192		-1.570579
0.781212		0.879192		-1.623123
0.783636		0.879192		-1.677188
0.786061		0.879192		-1.732813
0.788485		0.879192		-1.790033
0.790909		0.879192		-1.848889
0.793333		0.879192		-1.909419
0.795758		0.879192		-1.971662
0.798182		0.879192		-2.035660
0.800606		0.879192		-2.101452
0.803030		0.879192		-2.169083
0.805455		0.879192		-2.238593
0.807879		0.879192		-2.310028
0.810303		0.879192		-2.383430
0.812727		0.879192		-2.458846
0.815152		0.879192		-2.536322
