101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.108000		0.260000		0.257196
0.109000		0.260000		0.272895
0.110000		0.260000		0.289274
0.111000		0.260000		0.306351
0.112000		0.260000		0.324145
0.113000		0.260000		0.342673
0.114000		0.260000		0.361957
0.115000		0.260000		0.382014
0.116000		0.260000		0.402867
0.117000		0.260000		0.424535
0.118000		0.260000		0.447040
0.119000		0.260000		0.470403
0.120000		0.260000		0.494648
0.121000		0.260000		0.519796
0.122000		0.260000		0.545873
0.123000		0.260000		0.572901
0.124000		0.260000		0.600905
0.125000		0.260000		0.629912
0.126000		0.260000		0.659948
0.127000		0.260000		0.691039
0.128000		0.260000		0.723212
0.129000		0.260000		0.756497
0.130000		0.260000		0.790923
0.131000		0.260000		0.826518
0.132000		0.260000		0.863314
0.133000		0.260000		0.901343
0.134000		0.260000		0.940635
0.135000		0.260000		0.981225
0.136000		0.260000		1.023145
0.137000		0.260000		1.066430
0.138000		0.260000		1.111115
0.139000		0.260000		1.157238
0.140000		0.260000		1.204833
0.141000		0.260000		1.253939
0.142000		0.260000		1.304595
0.143000		0.260000		1.356839
0.144000		0.260000		1.410713
0.145000		0.260000		1.466255
0.146000		0.260000		1.523510
0.147000		0.260000		1.582518
0.148000		0.260000		1.643323
0.149000		0.260000		1.705970
0.150000		0.260000		1.770503
0.151000		0.260000		1.836968
0.152000		0.260000		1.905411
0.153000		0.260000		1.975880
0.154000		0.260000		2.048422
0.155000		0.260000		2.123087
0.156000		0.260000		2.199923
0.157000		0.260000		2.278982
0.158000		0.260000		2.360314
0.159000		0.260000		2.443971
0.160000		0.260000		2.530005
0.161000		0.260000		2.618469
0.162000		0.260000		2.709418
0.163000		0.260000		2.802906
0.164000		0.260000		2.898988
0.165000		0.260000		2.997720
0.166000		0.260000		3.099159
0.167000		0.260000		3.203361
0.168000		0.260000		3.310385
0.169000		0.260000		3.420288
0.170000		0.260000		3.533131
0.171000		0.260000		3.648972
0.172000		0.260000		3.767872
0.173000		0.260000		3.889891
0.174000		0.260000		4.015090
0.175000		0.260000		4.143532
0.176000		0.260000		4.275279
0.177000		0.260000		4.410393
0.178000		0.260000		4.548937
0.179000		0.260000		4.690976
0.180000		0.260000		4.836574
0.181000		0.260000		4.985794
0.182000		0.260000		5.138703
0.183000		0.260000		5.295365
0.184000		0.260000		5.455846
0.185000		0.260000		5.620213
0.186000		0.260000		5.788532
0.187000		0.260000		5.960869
0.188000		0.260000		6.137292
0.189000		0.260000		6.317867
0.190000		0.260000		6.502664
0.191000		0.260000		6.691749
0.192000		0.260000		6.885192
0.193000		0.260000		7.083059
0.194000		0.260000		7.285420
0.195000		0.260000		7.492344
0.196000		0.260000		7.703898
0.197000		0.260000		7.920154
0.198000		0.260000		8.141179
0.199000		0.260000		8.367043
0.200000		0.260000		8.597816
0.100000		0.270000		0.167614
0.101000		0.270000		0.179187
0.102000		0.270000		0.191322
0.103000		0.270000		0.204035
0.104000		0.270000		0.217341
0.105000		0.270000		0.231257
0.106000		0.270000		0.245799
0.107000		0.270000		0.260983
0.108000		0.270000		0.276826
0.109000		0.270000		0.293345
0.110000		0.270000		0.310557
0.111000		0.270000		0.328480
0.112000		0.270000		0.347133
0.113000		0.270000		0.366533
0.114000		0.270000		0.386699
0.115000		0.270000		0.407652
0.116000		0.270000		0.429411
0.117000		0.270000		0.451997
0.118000		0.270000		0.475430
0.119000		0.270000		0.499732
0.120000		0.270000		0.524925
0.121000		0.270000		0.551033
0.122000		0.270000		0.578077
0.123000		0.270000		0.606083
0.124000		0.270000		0.635075
0.125000		0.270000		0.665078
0.126000		0.270000		0.696118
0.127000		0.270000		0.728222
0.128000		0.270000		0.761417
0.129000		0.270000		0.795731
0.130000		0.270000		0.831194
0.131000		0.270000		0.867834
0.132000		0.270000		0.905683
0.133000		0.270000		0.944771
0.134000		0.270000		0.985130
0.135000		0.270000		1.026792
0.136000		0.270000		1.069792
0.137000		0.270000		1.114164
0.138000		0.270000		1.159942
0.139000		0.270000		1.207162
0.140000		0.270000		1.255861
0.141000		0.270000		1.306077
0.142000		0.270000		1.357847
0.143000		0.270000		1.411210
0.144000		0.270000		1.466208
0.145000		0.270000		1.522879
0.146000		0.270000		1.581266
0.147000		0.270000		1.641411
0.148000		0.270000		1.703356
0.149000		0.270000		1.767146
0.150000		0.270000		1.832825
0.151000		0.270000		1.900438
0.152000		0.270000		1.970032
0.153000		0.270000		2.041654
0.154000		0.270000		2.115351
0.155000		0.270000		2.191171
0.156000		0.270000		2.269164
0.157000		0.270000		2.349380
0.158000		0.270000		2.431869
0.159000		0.270000		2.516682
0.160000		0.270000		2.603873
0.161000		0.270000		2.693492
0.162000		0.270000		2.785595
0.163000		0.270000		2.880234
0.164000		0.270000		2.977465
0.165000		0.270000		3.077343
0.166000		0.270000		3.179925
0.167000		0.270000		3.285266
0.168000		0.270000		3.393425
0.169000		0.270000		3.504459
0.170000		0.270000		3.618427
0.171000		0.270000		3.735387
0.172000		0.270000		3.855400
0.173000		0.270000		3.978526
0.174000		0.270000		4.104825
0.175000		0.270000		4.234359
0.176000		0.270000		4.367189
0.177000		0.270000		4.503378
0.178000		0.270000		4.642989
0.179000		0.270000		4.786084
0.180000		0.270000		4.932728
0.181000		0.270000		5.082984
0.182000		0.270000		5.236916
0.183000		0.270000		5.394591
0.184000		0.270000		5.556072
0.185000		0.270000		5.721427
0.186000		0.270000		5.890719
0.187000		0.270000		6.064016
0.188000		0.270000		6.241385
0.189000		0.270000		6.422892
0.190000		0.270000		6.608604
0.191000		0.270000		6.798589
0.192000		0.270000		6.992915
0.193000		0.270000		7.191648
0.194000		0.270000		7.394858
0.195000		0.270000		7.602613
0.196000		0.270000		7.814981
0.197000		0.270000		8.032030
0.198000		0.270000		8.253829
0.199000		0.270000		8.480448
0.200000		0.270000		8.711954
0.100000		0.280000		0.182228
0.101000		0.280000		0.194524
0.102000		0.280000		0.207399
0.103000		0.280000		0.220866
0.104000		0.280000		0.234943
0.105000		0.280000		0.249643
0.106000		0.280000		0.264983
0.107000		0.280000		0.280979
0.108000		0.280000		0.297648
0.109000		0.280000		0.315005
0.110000		0.280000		0.333067
0.111000		0.280000		0.351853
0.112000		0.280000		0.371380
0.113000		0.280000		0.391667
0.114000		0.280000		0.412731
0.115000		0.280000		0.434592
0.116000		0.280000		0.457270
0.117000		0.280000		0.480785
0.118000		0.280000		0.505158
0.119000		0.280000		0.530410
0.120000		0.280000		0.556562
0.121000		0.280000		0.583638
0.122000		0.280000		0.611661
0.123000		0.280000		0.640653
0.124000		0.280000		0.670641
0.125000		0.280000		0.701648
0.126000		0.280000		0.733701
0.127000		0.280000		0.766826
0.128000		0.280000		0.801050
0.129000		0.280000		0.836402
0.130000		0.280000		0.872910
0.131000		0.280000		0.910603
0.132000		0.280000		0.949511
0.133000		0.280000		0.989667
0.134000		0.280000		1.031100
0.135000		0.280000		1.073845
0.136000		0.280000		1.117933
0.137000		0.280000		1.163399
0.138000		0.280000		1.210279
0.139000		0.280000		1.258607
0.140000		0.280000		1.308420
0.141000		0.280000		1.359755
0.142000		0.280000		1.412650
0.143000		0.280000		1.467145
0.144000		0.280000		1.523278
0.145000		0.280000		1.581090
0.146000		0.280000		1.640623
0.147000		0.280000		1.701917
0.148000		0.280000		1.765017
0.149000		0.280000		1.829965
0.150000		0.280000		1.896805
0.151000		0.280000		1.965584
0.152000		0.280000		2.036346
0.153000		0.280000		2.109138
0.154000		0.280000		2.184008
0.155000		0.280000		2.261003
0.156000		0.280000		2.340173
0.157000		0.280000		2.421566
0.158000		0.280000		2.505234
0.159000		0.280000		2.591227
0.160000		0.280000		2.679596
0.161000		0.280000		2.770395
0.162000		0.280000		2.863676
0.163000		0.280000		2.959492
0.164000		0.280000		3.057899
0.165000		0.280000		3.158951
0.166000		0.280000		3.262704
0.167000		0.280000		3.369213
0.168000		0.280000		3.478537
0.169000		0.280000		3.590732
0.170000		0.280000		3.705856
0.171000		0.280000		3.823969
0.172000		0.280000		3.945128
0.173000		0.280000		4.069394
0.174000		0.280000		4.196828
0.175000		0.280000		4.327489
0.176000		0.280000		4.461440
0.177000		0.280000		4.598741
0.178000		0.280000		4.739456
0.179000		0.280000		4.883646
0.180000		0.280000		5.031375
0.181000		0.280000		5.182706
0.182000		0.280000		5.337704
0.183000		0.280000		5.496433
0.184000		0.280000		5.658957
0.185000		0.280000		5.825341
0.186000		0.280000		5.995651
0.187000		0.280000		6.169953
0.188000		0.280000		6.348313
0.189000		0.280000		6.530796
0.190000		0.280000		6.717470
0.191000		0.280000		6.908402
0.192000		0.280000		7.103658
0.193000		0.280000		7.303306
0.194000		0.280000		7.507414
0.195000		0.280000		7.716048
0.196000		0.280000		7.929278
0.197000		0.280000		8.147171
0.198000		0.280000		8.369795
0.199000		0.280000		8.597219
0.200000		0.280000		8.829511
0.100000		0.290000		0.197887
0.101000		0.290000		0.210930
0.102000		0.290000		0.224567
0.103000		0.290000		0.238810
0.104000		0.290000		0.253677
0.105000		0.290000		0.269180
0.106000		0.290000		0.285337
0.107000		0.290000		0.302162
0.108000		0.290000		0.319671
0.109000		0.290000		0.337881
0.110000		0.290000		0.356809
0.111000		0.290000		0.376471
0.112000		0.290000		0.396886
0.113000		0.290000		0.418070
0.114000		0.290000		0.440042
0.115000		0.290000		0.462822
0.116000		0.290000		0.486429
0.117000		0.290000		0.510882
0.118000		0.290000		0.536203
0.119000		0.290000		0.562412
0.120000		0.290000		0.589531
0.121000		0.290000		0.617582
0.122000		0.290000		0.646589
0.123000		0.290000		0.676574
0.124000		0.290000		0.707563
0.125000		0.290000		0.739581
0.126000		0.290000		0.772652
0.127000		0.290000		0.806804
0.128000		0.290000		0.842063
0.129000		0.290000		0.878457
0.130000		0.290000		0.916016
0.131000		0.290000		0.954767
0.132000		0.290000		0.994742
0.133000		0.290000		1.035971
0.134000		0.290000		1.078485
0.135000		0.290000		1.122318
0.136000		0.290000		1.167502
0.137000		0.290000		1.214071
0.138000		0.290000		1.262059
0.139000		0.290000		1.311503
0.140000		0.290000		1.362439
0.141000		0.290000		1.414903
0.142000		0.290000		1.468934
0.143000		0.290000		1.524569
0.144000		0.290000		1.581850
0.145000		0.290000		1.640814
0.146000		0.290000		1.701505
0.147000		0.290000		1.763962
0.148000		0.290000		1.828230
0.149000		0.290000		1.894351
0.150000		0.290000		1.962368
0.151000		0.290000		2.032328
0.152000		0.290000		2.104275
0.153000		0.290000		2.178255
0.154000		0.290000		2.254316
0.155000		0.290000		2.332506
0.156000		0.290000		2.412873
0.157000		0.290000		2.495465
0.158000		0.290000		2.580334
0.159000		0.290000		2.667529
0.160000		0.290000		2.757101
0.161000		0.290000		2.849104
0.162000		0.290000		2.943589
0.163000		0.290000		3.040609
0.164000		0.290000		3.140219
0.165000		0.290000		3.242473
0.166000		0.290000		3.347426
0.167000		0.290000		3.455134
0.168000		0.290000		3.565653
0.169000		0.290000		3.679041
0.170000		0.290000		3.795355
0.171000		0.290000		3.914652
0.172000		0.290000		4.036993
0.173000		0.290000		4.162435
0.174000		0.290000		4.291040
0.175000		0.290000		4.422866
0.176000		0.290000		4.557974
0.177000		0.290000		4.696427
0.178000		0.290000		4.838285
0.179000		0.290000		4.983611
0.180000		0.290000		5.132467
0.181000		0.290000		5.284916
0.182000		0.290000		5.441022
0.183000		0.290000		5.600848
0.184000		0.290000		5.764459
0.185000		0.290000		5.931919
0.186000		0.290000		6.103293
0.187000		0.290000		6.278646
0.188000		0.290000		6.458044
0.189000		0.290000		6.641552
0.190000		0.290000		6.829237
0.191000		0.290000		7.021164
0.192000		0.290000		7.217401
0.193000		0.290000		7.418014
0.194000		0.290000		7.623071
0.195000		0.290000		7.832637
0.196000		0.290000		8.046781
0.197000		0.290000		8.265571
0.198000		0.290000		8.489073
0.199000		0.290000		8.717356
0.200000		0.290000		8.950488
0.100000		0.300000		0.214620
0.101000		0.300000		0.228430
0.102000		0.300000		0.242847
0.103000		0.300000		0.257885
0.104000		0.300000		0.273558
0.105000		0.300000		0.289881
0.106000		0.300000		0.306868
0.107000		0.300000		0.324536
0.108000		0.300000		0.342900
0.109000		0.300000		0.361975
0.110000		0.300000		0.381778
0.111000		0.300000		0.402327
0.112000		0.300000		0.423637
0.113000		0.300000		0.445728
0.114000		0.300000		0.468616
0.115000		0.300000		0.492321
0.116000		0.300000		0.516863
0.117000		0.300000		0.542260
0.118000		0.300000		0.568534
0.119000		0.300000		0.595705
0.120000		0.300000		0.623794
0.121000		0.300000		0.652825
0.122000		0.300000		0.682820
0.123000		0.300000		0.713802
0.124000		0.300000		0.745796
0.125000		0.300000		0.778827
0.126000		0.300000		0.812920
0.127000		0.300000		0.848102
0.128000		0.300000		0.884399
0.129000		0.300000		0.921840
0.130000		0.300000		0.960453
0.131000		0.300000		1.000267
0.132000		0.300000		1.041312
0.133000		0.300000		1.083619
0.134000		0.300000		1.127219
0.135000		0.300000		1.172146
0.136000		0.300000		1.218431
0.137000		0.300000		1.266108
0.138000		0.300000		1.315213
0.139000		0.300000		1.365781
0.140000		0.300000		1.417847
0.141000		0.300000		1.471449
0.142000		0.300000		1.526624
0.143000		0.300000		1.583411
0.144000		0.300000		1.641849
0.145000		0.300000		1.701977
0.146000		0.300000		1.763838
0.147000		0.300000		1.827472
0.148000		0.300000		1.892921
0.149000		0.300000		1.960229
0.150000		0.300000		2.029440
0.151000		0.300000		2.100597
0.152000		0.300000		2.173746
0.153000		0.300000		2.248933
0.154000		0.300000		2.326205
0.155000		0.300000		2.405609
0.156000		0.300000		2.487193
0.157000		0.300000		2.571007
0.158000		0.300000		2.657099
0.159000		0.300000		2.745520
0.160000		0.300000		2.836320
0.161000		0.300000		2.929552
0.162000		0.300000		3.025268
0.163000		0.300000		3.123519
0.164000		0.300000		3.224361
0.165000		0.300000		3.327846
0.166000		0.300000		3.434030
0.167000		0.300000		3.542968
0.168000		0.300000		3.654715
0.169000		0.300000		3.769330
0.170000		0.300000		3.886867
0.171000		0.300000		4.007386
0.172000		0.300000		4.130944
0.173000		0.300000		4.257599
0.174000		0.300000		4.387412
0.175000		0.300000		4.520442
0.176000		0.300000		4.656749
0.177000		0.300000		4.796394
0.178000		0.300000		4.939437
0.179000		0.300000		5.085941
0.180000		0.300000		5.235968
0.181000		0.300000		5.389579
0.182000		0.300000		5.546838
0.183000		0.300000		5.707809
0.184000		0.300000		5.872553
0.185000		0.300000		6.041137
0.186000		0.300000		6.213623
0.187000		0.300000		6.390077
0.188000		0.300000		6.570563
0.189000		0.300000		6.755146
0.190000		0.300000		6.943893
0.191000		0.300000		7.136869
0.192000		0.300000		7.334139
0.193000		0.300000		7.535771
0.194000		0.300000		7.741830
0.195000		0.300000		7.952384
0.196000		0.300000		8.167498
0.197000		0.300000		8.387240
0.198000		0.300000		8.611677
0.199000		0.300000		8.840877
0.200000		0.300000		9.074906
0.100000		0.310000		0.232448
0.101000		0.310000		0.247042
0.102000		0.310000		0.262256
0.103000		0.310000		0.278102
0.104000		0.310000		0.294595
0.105000		0.310000		0.311750
0.106000		0.310000		0.329579
0.107000		0.310000		0.348100
0.108000		0.310000		0.367327
0.109000		0.310000		0.387275
0.110000		0.310000		0.407962
0.111000		0.310000		0.429403
0.112000		0.310000		0.451615
0.113000		0.310000		0.474617
0.114000		0.310000		0.498425
0.115000		0.310000		0.523060
0.116000		0.310000		0.548539
0.117000		0.310000		0.574883
0.118000		0.310000		0.602112
0.119000		0.310000		0.630247
0.120000		0.310000		0.659309
0.121000		0.310000		0.689321
0.122000		0.310000		0.720305
0.123000		0.310000		0.752285
0.124000		0.310000		0.785286
0.125000		0.310000		0.819331
0.126000		0.310000		0.854448
0.127000		0.310000		0.890661
0.128000		0.310000		0.927998
0.129000		0.310000		0.966487
0.130000		0.310000		1.006157
0.131000		0.310000		1.047036
0.132000		0.310000		1.089154
0.133000		0.310000		1.132543
0.134000		0.310000		1.177233
0.135000		0.310000		1.223258
0.136000		0.310000		1.270649
0.137000		0.310000		1.319441
0.138000		0.310000		1.369669
0.139000		0.310000		1.421367
0.140000		0.310000		1.474571
0.141000		0.310000		1.529319
0.142000		0.310000		1.585648
0.143000		0.310000		1.643596
0.144000		0.310000		1.703203
0.145000		0.310000		1.764507
0.146000		0.310000		1.827551
0.147000		0.310000		1.892374
0.148000		0.310000		1.959020
0.149000		0.310000		2.027530
0.150000		0.310000		2.097949
0.151000		0.310000		2.170321
0.152000		0.310000		2.244690
0.153000		0.310000		2.321103
0.154000		0.310000		2.399606
0.155000		0.310000		2.480245
0.156000		0.310000		2.563069
0.157000		0.310000		2.648127
0.158000		0.310000		2.735467
0.159000		0.310000		2.825138
0.160000		0.310000		2.917193
0.161000		0.310000		3.011681
0.162000		0.310000		3.108655
0.163000		0.310000		3.208167
0.164000		0.310000		3.310271
0.165000		0.310000		3.415019
0.166000		0.310000		3.522466
0.167000		0.310000		3.632667
0.168000		0.310000		3.745677
0.169000		0.310000		3.861553
0.170000		0.310000		3.980350
0.171000		0.310000		4.102127
0.172000		0.310000		4.226940
0.173000		0.310000		4.354849
0.174000		0.310000		4.485911
0.175000		0.310000		4.620186
0.176000		0.310000		4.757733
0.177000		0.310000		4.898613
0.178000		0.310000		5.042886
0.179000		0.310000		5.190613
0.180000		0.310000		5.341856
0.181000		0.310000		5.496676
0.182000		0.310000		5.655137
0.183000		0.310000		5.817299
0.184000		0.310000		5.983228
0.185000		0.310000		6.152985
0.186000		0.310000		6.326635
0.187000		0.310000		6.504241
0.188000		0.310000		6.685868
0.189000		0.310000		6.871581
0.190000		0.310000		7.061444
0.191000		0.310000		7.255524
0.192000		0.310000		7.453884
0.193000		0.310000		7.656591
0.194000		0.310000		7.863710
0.195000		0.310000		8.075308
0.196000		0.310000		8.291451
0.197000		0.310000		8.512206
0.198000		0.310000		8.737638
0.199000		0.310000		8.967815
0.200000		0.310000		9.202803
0.100000		0.320000		0.251384
0.101000		0.320000		0.266776
0.102000		0.320000		0.282799
0.103000		0.320000		0.299464
0.104000		0.320000		0.316787
0.105000		0.320000		0.334782
0.106000		0.320000		0.353461
0.107000		0.320000		0.372842
0.108000		0.320000		0.392937
0.109000		0.320000		0.413763
0.110000		0.320000		0.435337
0.111000		0.320000		0.457673
0.112000		0.320000		0.480790
0.113000		0.320000		0.504705
0.114000		0.320000		0.529435
0.115000		0.320000		0.554999
0.116000		0.320000		0.581417
0.117000		0.320000		0.608708
0.118000		0.320000		0.636891
0.119000		0.320000		0.665990
0.120000		0.320000		0.696024
0.121000		0.320000		0.727016
0.122000		0.320000		0.758989
0.123000		0.320000		0.791966
